term,estimate,std.error,statistic,df,p.value,model,ERS
pland_crops,0.04870171690684409,0.0231591908472192,2.102910988044812,24.05757771742091,0.04611705470420979,ERS_twoways_var7,7
cropintensity,-7.866442493319239e-6,8.187927442536948e-6,-0.960736712498505,1.106657789540148,0.5000557019055015,ERS_twoways_var7,7
msidi,0.5303482421064531,0.26996430642620434,1.9645124539877854,5.267534946530136,0.103754784268526,ERS_twoways_var7,7
mna_crops,-0.002492466860367518,0.0019252731265799602,-1.2946042958565138,36.78741859537972,0.20352411355174915,ERS_twoways_var7,7
largefarm_planted,0.22029794979976286,0.18312710723693318,1.2029783745490905,53.32094503686278,0.2342990925852605,ERS_twoways_var7,7
natural_crops_ed,0.027579313801126628,0.04246690954086207,0.6494306767152328,26.195951269927576,0.5217141780610768,ERS_twoways_var7,7
SDI,-0.07674264661073606,0.0826519245484249,-0.92850404911955,59.47502826409056,0.3568992608292558,ERS_twoways_var7,7
pland_crops,0.046785396447729125,0.023914759721927848,1.956339808207682,23.77062695350793,0.06227368536576346,ERS_individual_var7,7
cropintensity,-3.24791852632721e-6,6.122894287157265e-6,-0.5304547774309447,1.0931982656889465,0.6833341099537011,ERS_individual_var7,7
msidi,0.4797969566964927,0.28274856331478954,1.696903252386557,5.3242856744759495,0.1468981947649274,ERS_individual_var7,7
mna_crops,-0.0020107506922334706,0.002048885172550504,-0.9813876927668119,36.73190283408829,0.33282170825863067,ERS_individual_var7,7
largefarm_planted,0.1986776127982644,0.17254974287214644,1.1514222478179978,52.85700954958798,0.2547403876629387,ERS_individual_var7,7
natural_crops_ed,0.04260623521541436,0.04319514210797467,0.9863663628866361,30.61111222963157,0.3316861012665192,ERS_individual_var7,7
SDI,-0.07393488265425084,0.08690268977943683,-0.8507778394650511,60.59061306163575,0.3982425148935851,ERS_individual_var7,7
pland_crops,0.004501198790072389,0.0013073195776750072,3.4430745679472747,16.356218448347537,0.003252950552187105,ERS_time_var7,7
cropintensity,-2.0406340495349632e-5,1.8784578822699974e-5,-1.0863347370178915,1.093922923291076,0.461203961088863,ERS_time_var7,7
msidi,0.4128771189623221,0.07398431980127454,5.5806030260375445,55.82148676122709,7.295184480334387e-7,ERS_time_var7,7
mna_crops,-0.0022472536769721266,4.517728274483495e-4,-4.974300224439797,34.53590699945623,1.7882183361319213e-5,ERS_time_var7,7
largefarm_planted,0.5599989741976532,0.05635233650765082,9.937457945894106,113.46070260811786,4.063257865023809e-17,ERS_time_var7,7
