FIPS,Year,Scenario,CroplandArea,SoySmallGrain,Corn,FruitVeg,soysmallgrain_cropland,corn_cropland,fruitveg_cropland
16021,2050,B1,22609.65,0,0,83,0,0,0.003670998887643108
16021,2050,B2,25327.75,0,0,83,0,0,0.003277038031408238
16021,2050,A1B,29682.8875,0,0,83,0,0,0.0027962239185793498
16021,2050,A2,30439.631250000002,0,0,83,0,0,0.002726708458401578
16023,2050,B1,50161.3,20640.2,389.05,1982.65,0.4114765765640045,0.007755979211065103,0.039525490766786346
16023,2050,B2,25652.068750000002,20640.2,389.05,1982.65,0.8046212647079389,0.015166418108091185,0.07729006261921857
16023,2050,A1B,66500.7875,20640.2,389.05,1982.65,0.31037527187178043,0.0058503066599023355,0.02981393265455691
16023,2050,A2,60122.51875,20640.2,389.05,1982.65,0.3433023171538368,0.0064709531152169165,0.03297682866954073
16027,2050,B1,154360.28125,19467.65,73527.3,32706.550000000003,0.12611825945348232,0.47633561823404624,0.21188449344056895
16027,2050,B2,99627.63125,19467.65,73527.3,32706.550000000003,0.19540412389359102,0.7380211601688562,0.32828794170492737
16027,2050,A1B,165742.325,19467.65,73527.3,32706.550000000003,0.1174573241928397,0.44362416178245356,0.19733372269274008
16027,2050,A2,153603.5375,19467.65,73527.3,32706.550000000003,0.12673959413206873,0.4786823350341134,0.21292836436140022
16029,2050,B1,184769.025,105348.2,206.25000000000003,15366.650000000001,0.5701615841724553,0.0011162585287225499,0.08316680785645755
16029,2050,B2,134144.4125,105348.2,206.25000000000003,15366.650000000001,0.7853342382039207,0.001537522108869052,0.11455303812970966
16029,2050,A1B,219934.44375,105348.2,206.25000000000003,15366.650000000001,0.4789981878406892,9.377794422889253e-4,0.06986922893017752
16029,2050,A2,200444.43125,105348.2,206.25000000000003,15366.650000000001,0.5255730944633066,0.0010289634823666374,0.07666289307301473
16031,2050,B1,301060.4625,63970.85,59378.4,56952.95,0.2124850585453412,0.19723081372732562,0.18917445860231477
16031,2050,B2,221478.81875,63970.85,59378.4,56952.95,0.2888350694709491,0.2680996780420114,0.25714851795506066
16031,2050,A1B,332133.28750000003,63970.85,59378.4,56952.95,0.19260595793187393,0.1787788283642,0.17147618785425112
16031,2050,A2,312349.84375,63970.85,59378.4,56952.95,0.20480512886441934,0.19010222411868904,0.18233705295394437
16039,2050,B1,92508.0625,19415.5,46898.4,23758.2,0.20987900378953456,0.5069655415169894,0.25682302015567565
16039,2050,B2,61234.46875,19415.5,46898.4,23758.2,0.3170681545269387,0.7658823691517697,0.38798736210151247
16039,2050,A1B,160800.325,19415.5,46898.4,23758.2,0.12074291516512792,0.29165612693879817,0.1477497013765364
16039,2050,A2,128785.43125000001,19415.5,46898.4,23758.2,0.15075851213566518,0.3641592029843826,0.18447894120787828
16041,2050,B1,78423.3625,6330.5,12603.3,8.25,0.08072211899865936,0.16070848785653635,1.0519824369938231e-4
16041,2050,B2,66948.65625,6330.5,12603.3,8.25,0.09455753639566142,0.18825321830115146,1.232287615929558e-4
16041,2050,A1B,91164.45625,6330.5,12603.3,8.25,0.06944044050062548,0.13824795889132502,9.0495795613326e-5
16041,2050,A2,79473.5375,6330.5,12603.3,8.25,0.07965544505930669,0.15858486228828053,1.0380813865244138e-4
16043,2050,B1,126422.5375,104931.3,0,50166.75,0.8300046975405789,0,0.39681809107810384
16043,2050,B2,117588.71250000001,104931.3,0,50166.75,0.8923586096752271,0,0.426628958965768
16043,2050,A1B,135997.6625,104931.3,0,50166.75,0.7715669377773313,0,0.36887950188114443
16043,2050,A2,133279.5625,104931.3,0,50166.75,0.7873022542372167,0,0.37640242103885957
16045,2050,B1,32617.2,95.44999999999982,5970.6,0,0.0029263701360018584,0.18305066038777087,0
16045,2050,B2,24215.8,95.44999999999982,5970.6,0,0.003941641407675973,0.24655803235903834,0
16045,2050,A1B,38192.39375,95.44999999999982,5970.6,0,0.002499188729169399,0.1563295571124028,0
16045,2050,A2,34007.137500000004,95.44999999999982,5970.6,0,0.002806763727173444,0.17556902576701727,0
16047,2050,B1,102747.26875,0,128874.9,3896.55,0,1.2542902752342018,0.03792363580467437
16047,2050,B2,57821.4,0,128874.9,3896.55,0,2.2288443379094938,0.06738940945739813
16047,2050,A1B,138020.79375,0,128874.9,3896.55,0,0.9337353923165652,0.028231615643784107
16047,2050,A2,124600.175,0,128874.9,3896.55,0,1.0343075360849212,0.03127242798816294
16049,2050,B1,242852.96875,46582,0,0,0.19181153205482485,0,0
16049,2050,B2,242142.55625,46582,0,0,0.19237428034709617,0,0
16049,2050,A1B,265987.70625,46582,0,0,0.17512839467933117,0,0
16049,2050,A2,253385.60625,46582,0,0,0.18383838249296766,0,0
16051,2050,B1,192660.78125,93820.65,8153.4,59961.7,0.4869732666466076,0.042319977875621737,0.31122940336358673
16051,2050,B2,167055.04375,93820.65,8153.4,59961.7,0.5616151891852112,0.04880666765261913,0.3589337900490657
16051,2050,A1B,221710.475,93820.65,8153.4,59961.7,0.42316742138593133,0.03677498774020487,0.27045046022295516
16051,2050,A2,213417.18125,93820.65,8153.4,59961.7,0.4396115132365895,0.0382040468918432,0.2809600410276246
16053,2050,B1,157588.025,7297.65,76097,17218,0.04630840446156997,0.4828856761165704,0.10925957096042038
16053,2050,B2,97758.9375,7297.65,76097,17218,0.07464944062019904,0.7784147613101872,0.17612711881202678
16053,2050,A1B,179147.5,7297.65,76097,17218,0.04073542751085,0.4247728826804728,0.09611074673104565
16053,2050,A2,165309.9,7297.65,76097,17218,0.044145268976631166,0.4603293571649369,0.10415589144993737
16055,2050,B1,40725.168750000004,1911.2999999999993,0,351.70000000000005,0.0469316655686049,0,0.008635937205293962
16055,2050,B2,51041.59375,1911.2999999999993,0,351.70000000000005,0.0374459310452076,0,0.006890458823104442
16055,2050,A1B,55566.6125,1911.2999999999993,0,351.70000000000005,0.0343965542257952,0,0.006329340303046186
16055,2050,A2,55118.74375,1911.2999999999993,0,351.70000000000005,0.03467604429935868,0,0.006380769518173208
16057,2050,B1,279006.78750000003,79926.25,0,10.299999999999997,0.2864670451789636,0,3.691666461698533e-5
16057,2050,B2,266821.66875,79926.25,0,10.299999999999997,0.2995493221162908,0,3.860256195927864e-5
16057,2050,A1B,309817.06875000003,79926.25,0,10.299999999999997,0.25797884642855073,0,3.3245424603482234e-5
16057,2050,A2,305230.275,79926.25,0,10.299999999999997,0.2618555777273404,0,3.374501431746899e-5
16061,2050,B1,175873.42500000002,56395.4,0,0,0.32065901940557534,0,0
16061,2050,B2,168506.75625,56395.4,0,0,0.33467738181566237,0,0
16061,2050,A1B,181340.5125,56395.4,0,0,0.31099173164628613,0,0
16061,2050,A2,177958.33125000002,56395.4,0,0,0.3169022748408133,0,0
16063,2050,B1,76353.90000000001,1042.75,34584.15,140.25,0.013656800765907175,0.45294542911364055,0.001836841340128009
16063,2050,B2,53435.375,1042.75,34584.15,140.25,0.019514226296718232,0.6472145091149824,0.0026246657761829126
16063,2050,A1B,147240.7125,1042.75,34584.15,140.25,0.007081940737009134,0.2348817077341975,9.52521878077709e-4
16063,2050,A2,112878.36875000001,1042.75,34584.15,140.25,0.009237819535729249,0.306384211456812,0.001242487834942246
16065,2050,B1,119704.50625,84304.3,983.1,68090.20000000001,0.7042700616794867,0.008212723403635441,0.5688190205454359
16065,2050,B2,120662.01875,84304.3,983.1,68090.20000000001,0.6986813321486882,0.008147551401712314,0.5643051616853544
16065,2050,A1B,122901.3625,84304.3,983.1,68090.20000000001,0.685950898225396,0.007999097650361688,0.5540231500688205
16065,2050,A2,117681.375,84304.3,983.1,68090.20000000001,0.7163775916112469,0.008353913267923663,0.5785979302162302
16067,2050,B1,159981.80625,83757.4,15870.05,60978,0.523543282597486,0.0991990925218098,0.3811558415880806
16067,2050,B2,94685.63125,83757.4,15870.05,60978,0.8845840587876947,0.16760779635188838,0.6440047892694384
16067,2050,A1B,173263.43125,83757.4,15870.05,60978,0.4834107197100773,0.09159491928277277,0.3519380838765422
16067,2050,A2,166406.40625,83757.4,15870.05,60978,0.5033303818494067,0.09536922500542253,0.3664402193049584
16069,2050,B1,191888.59375,109296.8,0,0,0.5695846629758315,0,0
16069,2050,B2,183394.53125,109296.8,0,0,0.5959654263136596,0,0
16069,2050,A1B,209139.2625,109296.8,0,0,0.5226029713096076,0,0
16069,2050,A2,194081.60625,109296.8,0,0,0.5631486780834493,0,0
16071,2050,B1,104075.43125000001,0,0,0,0,0,0
16071,2050,B2,78593.24375000001,0,0,0,0,0,0
16071,2050,A1B,130437.9125,0,0,0,0,0,0
16071,2050,A2,108337.90625,0,0,0,0,0,0
16073,2050,B1,66222.8,5087.75,53725.95,1270.05,0.07682776928791896,0.8112908243082442,0.019178440053878722
16073,2050,B2,46578.35,5087.75,53725.95,1270.05,0.1092299319318954,1.153453267451509,0.02726695986440052
16073,2050,A1B,92755.1625,5087.75,53725.95,1270.05,0.054851394390042704,0.5792232858198054,0.013692499325846147
16073,2050,A2,86114.35,5087.75,53725.95,1270.05,0.059081326166893204,0.6238907917205436,0.014748413011304154
16075,2050,B1,47458.64375,5032.35,22037.5,1732.9999999999995,0.10603653207009313,0.46435165985964355,0.036516003473023806
16075,2050,B2,31798.68125,5032.35,22037.5,1732.9999999999995,0.15825656291957077,0.6930318847735234,0.05449911543108409
16075,2050,A1B,52354.3125,5032.35,22037.5,1732.9999999999995,0.09612102154908443,0.42092998547158844,0.03310138013941066
16075,2050,A2,46115.0375,5032.35,22037.5,1732.9999999999995,0.10912600905940932,0.4778809948923928,0.037579932576223093
16077,2050,B1,204367.14375000002,126367.95,21555.050000000003,89416.95000000001,0.6183378975760627,0.10547218894622341,0.43753094729054265
16077,2050,B2,166730.725,126367.95,21555.050000000003,89416.95000000001,0.7579163948336456,0.12928061099716326,0.5362955747958272
16077,2050,A1B,221710.475,126367.95,21555.050000000003,89416.95000000001,0.5699683337018695,0.09722161300678284,0.40330503103202503
16077,2050,A2,194236.04375,126367.95,21555.050000000003,89416.95000000001,0.6505895999542052,0.1109734814602349,0.46035199375811015
16081,2050,B1,65774.93125000001,21029.1,0,9313.05,0.31971299095808625,0,0.14158965768588314
16081,2050,B2,63010.5,21029.1,0,9313.05,0.3337396148261004,0,0.14780155688337657
16081,2050,A1B,66794.21875,21029.1,0,9313.05,0.3148341337550265,0,0.13942898314085003
16081,2050,A2,65620.49375000001,21029.1,0,9313.05,0.3204654338645539,0,0.1419228882288012
16083,2050,B1,226436.2625,24369.5,107662.65,13648.9,0.1076218964707563,0.4754655849347451,0.06027700620610623
16083,2050,B2,143179.00625,24369.5,107662.65,13648.9,0.17020302513798177,0.7519443863998742,0.09532752292028147
16083,2050,A1B,253818.03125,24369.5,107662.65,13648.9,0.09601169735650922,0.424172583286476,0.053774351383871585
16083,2050,A2,240304.75,24369.5,107662.65,13648.9,0.1014108127284209,0.44802547598414094,0.056798294665419635
16087,2050,B1,37203.99375,0,4873.200000000001,4.149999999999864,0,0.13098593749763762,1.1154716420733361e-4
16087,2050,B2,29605.66875,0,4873.200000000001,4.149999999999864,0,0.1646036115971878,1.4017585736852723e-4
16087,2050,A1B,58763.46875,0,4873.200000000001,4.149999999999864,0,0.08292907317524548,7.062210737857206e-5
16087,2050,A2,40586.175,0,4873.200000000001,4.149999999999864,0,0.12007044270616782,1.0225156719005581e-4
17001,2050,B1,222683.43125,140948.55,218664.1,0,0.6329548148634431,0.9819504701026113,0
17001,2050,B2,189247.7125,140948.55,218664.1,0,0.744783374858494,1.1554385366745186,0
17001,2050,A1B,243455.275,140948.55,218664.1,0,0.5789504869015468,0.8981694892419152,0
17001,2050,A2,240598.18125,140948.55,218664.1,0,0.5858255007071047,0.9088352158938027,0
17003,2050,B1,46902.668750000004,27906.45,4815,0,0.5949863993613369,0.10265940357604916,0
17003,2050,B2,44647.88125,27906.45,4815,0,0.6250341386580355,0.10784386325162966,0
17003,2050,A1B,47458.64375,27906.45,4815,0,0.58801617144822,0.10145675517750125,0
17003,2050,A2,50284.85,27906.45,4815,0,0.5549673510013454,0.09575448668933088,0
17005,2050,B1,87195.4125,86534.5,85729.15,0,0.9924203294525386,0.983184178410762,0
17005,2050,B2,77095.2,86534.5,85729.15,0,1.122436935113989,1.1119907594765952,0
17005,2050,A1B,88492.6875,86534.5,85729.15,0,0.9778717591778416,0.968771007208929,0
17005,2050,A2,87936.71250000001,86534.5,85729.15,0,0.9840542992780176,0.9748960083082476,0
17007,2050,B1,117326.16875,50446.15,55081.75,0,0.42996503284353604,0.4694753999627215,0
17007,2050,B2,119210.30625000001,50446.15,55081.75,0,0.4231693683783318,0.46205526797730206,0
17007,2050,A1B,109326.30625000001,50446.15,55081.75,0,0.4614273703224104,0.5038288760441862,0
17007,2050,A2,115797.2375,50446.15,55081.75,0,0.4356420851576878,0.4756741282364357,0
17009,2050,B1,74546.98125,25705.85,36211.65,0,0.3448275110402274,0.4857560882118215,0
17009,2050,B2,57527.96875,25705.85,36211.65,0,0.4468409116217926,0.6294616477311308,0
17009,2050,A1B,80925.25,25705.85,36211.65,0,0.31764931217388886,0.4474703507248974,0
17009,2050,A2,80137.61875000001,25705.85,36211.65,0,0.3207713231434144,0.45186830560772057,0
17011,2050,B1,416718.70625,141855.1,253390.45,0,0.34040972452745516,0.6080611362043938,0
17011,2050,B2,415019.89375,141855.1,253390.45,0,0.3418031331419761,0.6105501298032656,0
17011,2050,A1B,414556.58125,141855.1,253390.45,0,0.3421851356750111,0.6112324866148775,0
17011,2050,A2,416610.60000000003,141855.1,253390.45,0,0.3404980574186062,0.608218921938136,0
17013,2050,B1,28725.375,31367.35,25126.55,0,1.0919735599622284,0.874716169936859,0
17013,2050,B2,17883.8625,31367.35,25126.55,0,1.7539471688512478,1.40498452166024,0
17013,2050,A1B,33976.25,31367.35,25126.55,0,0.9232140097862477,0.739532761855708,0
17013,2050,A2,32972.40625,31367.35,25126.55,0,0.9513212278827845,0.7620478108115024,0
17015,2050,B1,162298.36875,68369.75,145418.75,0,0.42125962526040484,0.8959963745784721,0
17015,2050,B2,159225.0625,68369.75,145418.75,0,0.4293906306364301,0.9132905820024407,0
17015,2050,A1B,164074.4,68369.75,145418.75,0,0.41669968014510494,0.8862976186412993,0
17015,2050,A2,164398.71875,68369.75,145418.75,0,0.4158776328662841,0.8845491686655861,0
17017,2050,B1,144414.50625,46984.399999999994,98046.7,0,0.3253440476309491,0.6789255632690292,0
17017,2050,B2,140677.11875,46984.399999999994,98046.7,0,0.3339875056973329,0.6969626679249855,0
17017,2050,A1B,149263.84375,46984.399999999994,98046.7,0,0.3147741530674604,0.6568683851141948,0
17017,2050,A2,148908.6375,46984.399999999994,98046.7,0,0.31552501445727077,0.6584352771342763,0
17019,2050,B1,542415.3875000001,287498.6,326631.1,277.25,0.5300340046123783,0.6021788974414004,5.111396291278701e-4
17019,2050,B2,547218.39375,287498.6,326631.1,277.25,0.5253818279568749,0.5968934957789875,5.066532908370461e-4
17019,2050,A1B,508114.81875000003,287498.6,326631.1,277.25,0.5658142399925823,0.6428293132712338,5.456443893568297e-4
17019,2050,A2,526415.6625,287498.6,326631.1,277.25,0.5461437044533225,0.6204813482349606,5.266750587991861e-4
17021,2050,B1,354078.85625,160806.65,224484.9,26,0.4541549069127733,0.633996907856878,7.342997058723694e-5
17021,2050,B2,355020.925,160806.65,224484.9,26,0.452949780354496,0.632314560050228,7.323511987356802e-5
17021,2050,A1B,340627.35000000003,160806.65,224484.9,26,0.4720896604456453,0.6590336918042546,7.632974862411957e-5
17021,2050,A2,349909.04375,160806.65,224484.9,26,0.459567001403061,0.6415521519369132,7.430502430390526e-5
17023,2050,B1,178761.40625,119335.95,116976.25,0,0.6675711077877023,0.6543708312319232,0
17023,2050,B2,139982.15,119335.95,116976.25,0,0.8525083376701958,0.8356511883836618,0
17023,2050,A1B,182745.89375000002,119335.95,116976.25,0,0.653015767146341,0.6401033019107166,0
17023,2050,A2,179703.475,119335.95,116976.25,0,0.6640714655072752,0.6509403894387685,0
17025,2050,B1,114438.1875,213581.95,105013.5,0,1.8663520863610323,0.9176438590483618,0
17025,2050,B2,93094.925,213581.95,105013.5,0,2.294238380878442,1.128026044384267,0
17025,2050,A1B,117943.91875,213581.95,105013.5,0,1.8108771716557877,0.8903680758869139,0
17025,2050,A2,117403.3875,213581.95,105013.5,0,1.8192145435326559,0.8944673764204631,0
17027,2050,B1,104353.41875,144035.9,127619.3,357.45000000000005,1.3802700642234589,1.2229527458581706,0.0034253789121786683
17027,2050,B2,99735.7375,144035.9,127619.3,357.45000000000005,1.4441754140535632,1.2795744353923286,0.0035839710916059555
17027,2050,A1B,109588.85,144035.9,127619.3,357.45000000000005,1.314329879362727,1.1645281431459495,0.0032617369376537852
17027,2050,A2,108538.675,144035.9,127619.3,357.45000000000005,1.327046787700329,1.175795632294203,0.003293296145360168
17029,2050,B1,226312.7125,102598.25,108266.55,0,0.45334726832899414,0.4783935856011624,0
17029,2050,B2,228521.16875,102598.25,108266.55,0,0.4489660654249564,0.4737703320537564,0
17029,2050,A1B,215131.4375,102598.25,108266.55,0,0.47690961020050826,0.5032576886862479,0
17029,2050,A2,221123.61250000002,102598.25,108266.55,0,0.4639859526535186,0.4896200309679727,0
17033,2050,B1,138947.41875,93271.65,102124.5,0,0.6712729954906053,0.7349866655943185,0
17033,2050,B2,104801.2875,93271.65,102124.5,0,0.8899857265589413,0.974458448327746,0
17033,2050,A1B,143966.6375,93271.65,102124.5,0,0.6478698927729002,0.7093622645732766,0
17033,2050,A2,142391.375,93271.65,102124.5,0,0.6550372169662664,0.7172098731401393,0
17035,2050,B1,119874.3875,61158.4,62023.25,0,0.510187382604979,0.5174020180082255,0
17035,2050,B2,98438.46250000001,61158.4,62023.25,0,0.6212856077470734,0.6300712996203084,0
17035,2050,A1B,121171.6625,61158.4,62023.25,0,0.5047252694085962,0.5118626642594757,0
17035,2050,A2,120260.48125,61158.4,62023.25,0,0.5085494367252917,0.5157409096930585,0
17037,2050,B1,307284.29375,163101.4,243286.6,0,0.5307833928300151,0.7917313216077774,0
17037,2050,B2,312396.175,163101.4,243286.6,0,0.5220979418201903,0.7787758604918898,0
17037,2050,A1B,276829.21875,163101.4,243286.6,0,0.5891769688780368,0.8788328092624796,0
17037,2050,A2,293369.47500000003,163101.4,243286.6,0,0.5559590001652353,0.829283960098439,0
17039,2050,B1,207594.8875,76094.65,85534.8,67.45,0.3665535838400644,0.4120274879120036,3.2491166238378584e-4
17039,2050,B2,207177.90625,76094.65,85534.8,67.45,0.3672913361146587,0.4128567642574098,3.255656031131457e-4
17039,2050,A1B,205509.98125,76094.65,85534.8,67.45,0.370272283307894,0.41620752179402964,3.282079030407191e-4
17039,2050,A2,206915.36250000002,76094.65,85534.8,67.45,0.36775737229274114,0.41338061595112346,3.259786957577884e-4
17041,2050,B1,234451.56875,106932.05,125757.45,105.35,0.4560944103301079,0.5363898850005029,4.4934653481605244e-4
17041,2050,B2,234513.34375,106932.05,125757.45,105.35,0.4559742669227111,0.5362485903320799,4.492281689194924e-4
17041,2050,A1B,234158.1375,106932.05,125757.45,105.35,0.4566659572102208,0.5370620527761927,4.499096257118119e-4
17041,2050,A2,234219.9125,106932.05,125757.45,105.35,0.45654551254261955,0.5369204038106709,4.4979096301216485e-4
17045,2050,B1,312627.83125,137225.1,162823.15,1.5499999999999972,0.43894076688989603,0.5208210329482622,4.957971892017843e-6
17045,2050,B2,303191.7,137225.1,162823.15,1.5499999999999972,0.45260176977140204,0.5370303672560957,5.112277150067093e-6
17045,2050,A1B,315484.925,137225.1,162823.15,1.5499999999999972,0.43496563266850236,0.5161043748762322,4.913071519978323e-6
17045,2050,A2,314913.50625000003,137225.1,162823.15,1.5499999999999972,0.4357548891252104,0.5170408596916125,4.921986416071658e-6
17047,2050,B1,49898.75625,47362.55,46732.4,0,0.9491729565904762,0.9365443853122091,0
17047,2050,B2,38949.137500000004,47362.55,46732.4,0,1.2160102389943808,1.1998314468452607,0
17047,2050,A1B,51582.125,47362.55,46732.4,0,0.918196952917314,0.9059805116598046,0
17047,2050,A2,51412.24375,47362.55,46732.4,0,0.9212309470543192,0.9089741390639073,0
17049,2050,B1,121495.98125,145098.55,137305.15,0,1.1942662506789705,1.1301209191229935,0
17049,2050,B2,95627.7,145098.55,137305.15,0,1.5173276153248483,1.4358303085821367,0
17049,2050,A1B,124661.95,145098.55,137305.15,0,1.1639361489211422,1.1014198799232644,0
17049,2050,A2,126885.85,145098.55,137305.15,0,1.1435360995729624,1.0821155392819608,0
17051,2050,B1,175981.53125,150226.95,160284.7,535.55,0.8536517947817324,0.9108040989386493,0.0030432170705413154
17051,2050,B2,124476.625,150226.95,160284.7,535.55,1.20686875949601,1.2876690703977556,0.00430241420829011
17051,2050,A1B,182267.1375,150226.95,160284.7,535.55,0.8242130318198474,0.8793943998818767,0.002938269659279638
17051,2050,A2,182174.475,150226.95,160284.7,535.55,0.824632265305005,0.8798417012042988,0.0029397642013240326
17053,2050,B1,290852.14375,116890.05,151949.75,0,0.40188821884865344,0.5224295342674434,0
17053,2050,B2,290265.28125,116890.05,151949.75,0,0.4027007622014733,0.5234857897770024,0
17053,2050,A1B,290450.60625,116890.05,151949.75,0,0.40244381483366243,0.5231517742786601,0
17053,2050,A2,291207.35000000003,116890.05,151949.75,0,0.4013980072961757,0.521792289926748,0
17055,2050,B1,71442.7875,124298.8,49510.4,66.3,1.7398369289552147,0.6930076741476527,9.280153017545682e-4
17055,2050,B2,64987.3,124298.8,49510.4,66.3,1.9126629356812792,0.7618473147830422,0.0010201993312539525
17055,2050,A1B,73543.1375,124298.8,49510.4,66.3,1.6901481800392322,0.6732157708120625,9.015117148081967e-4
17055,2050,A2,73836.56875,124298.8,49510.4,66.3,1.6834314229966163,0.670540368250793,8.979290495537822e-4
17057,2050,B1,253215.725,121137.7,157708.65,49.25,0.4783972243429984,0.6228232863500084,1.9449818924160416e-4
17057,2050,B2,221695.03125,121137.7,157708.65,49.25,0.5464159449897459,0.7113765658651856,2.2215202443785035e-4
17057,2050,A1B,259485.8875,121137.7,157708.65,49.25,0.4668373342654328,0.6077735152359682,1.8979837583652792e-4
17057,2050,A2,259918.3125,121137.7,157708.65,49.25,0.46606065896184207,0.6067623650026582,1.8948260907934296e-4
17059,2050,B1,99442.30625000001,94065.4,98906.95,0,0.9459293890823252,0.9946164135749818,0
17059,2050,B2,86515.8875,94065.4,98906.95,0,1.0872615737774174,1.143222971618941,0
17059,2050,A1B,103287.8,94065.4,98906.95,0,0.9107116232507614,0.9575859878901477,0
17059,2050,A2,103148.80625000001,94065.4,98906.95,0,0.9119388136399299,0.9588763418190309,0
17061,2050,B1,189324.93125,113066.85,151373.3,107.85,0.597210569434711,0.7995423476484161,5.696555614093218e-4
17061,2050,B2,162159.375,113066.85,151373.3,107.85,0.6972575591142973,0.9334847276020889,6.650864311730357e-4
17061,2050,A1B,196367.28125,113066.85,151373.3,107.85,0.5757927149587198,0.770868237500742,5.492259164228766e-4
17061,2050,A2,195471.54375,113066.85,151373.3,107.85,0.5784312531168619,0.7744006984136789,5.517427137012622e-4
17063,2050,B1,196583.49375,122461.95,117439.15,44.25,0.6229513356586176,0.5974008690137037,2.250951957150268e-4
17063,2050,B2,197988.875,122461.95,117439.15,44.25,0.6185294502026945,0.5931603480246049,2.2349740610425712e-4
17063,2050,A1B,182699.5625,122461.95,117439.15,44.25,0.6702914244800121,0.6427992951543056,2.4220090839024313e-4
17063,2050,A2,190112.5625,122461.95,117439.15,44.25,0.644154959512473,0.6177348222319605,2.3275684372514835e-4
17067,2050,B1,288087.7125,158926.2,212573.2,29.099999999999998,0.5516590715405816,0.7378766631707695,1.0101090305960202e-4
17067,2050,B2,265184.63125000003,158926.2,212573.2,29.099999999999998,0.5993039613603173,0.8016045236030246,1.0973486609247079e-4
17067,2050,A1B,300612.59375,158926.2,212573.2,29.099999999999998,0.5286744577712823,0.7071333816998477,9.680233165547476e-5
17067,2050,A2,301446.55625,158926.2,212573.2,29.099999999999998,0.5272118612899231,0.7051770723288865,9.653452460032871e-5
17071,2050,B1,155317.79375,69979.55,88933.15,54.65,0.45055719831199315,0.572588290451428,3.5185923441563176e-4
17071,2050,B2,152460.7,69979.55,88933.15,54.65,0.4590005817892742,0.5833185207728941,3.584530308466378e-4
17071,2050,A1B,158993.40625,69979.55,88933.15,54.65,0.44014120868613066,0.5593511837853339,3.4372494614065167e-4
17071,2050,A2,158638.2,69979.55,88933.15,54.65,0.4411267273582277,0.5606036251041677,3.4449457948968154e-4
17073,2050,B1,386155.525,240331.65,242763.9,575.55,0.6223700929826136,0.6286687209771243,0.0014904616475447294
17073,2050,B2,383900.7375,240331.65,242763.9,575.55,0.6260254970205678,0.6323611191291343,0.0014992156663934514
17073,2050,A1B,381306.1875,240331.65,242763.9,575.55,0.6302852087864428,0.6366639408388829,0.0015094168908549377
17073,2050,A2,385862.09375,240331.65,242763.9,575.55,0.6228433782244255,0.6291467960501108,0.0014915950784554098
17075,2050,B1,639031.4875,303745.6,386496.15,0,0.4753218048586377,0.604815502146911,0
17075,2050,B2,639016.0437500001,303745.6,386496.15,0,0.47533329244364525,0.6048301193376727,0
17075,2050,A1B,633039.3125,303745.6,386496.15,0,0.4798210695643013,0.6105405183663061,0
17075,2050,A2,638182.08125,303745.6,386496.15,0,0.4759544476790337,0.6056204982173338,0
17077,2050,B1,89589.19375,174103.75,35535.95,0,1.9433565892538238,0.3966544235141082,0
17077,2050,B2,81496.66875,174103.75,35535.95,0,2.1363296521245845,0.4360417492524809,0
17077,2050,A1B,93326.58125,174103.75,35535.95,0,1.8655322810295272,0.3807698677486913,0
17077,2050,A2,95751.25,174103.75,35535.95,0,1.8182921893970052,0.3711277920653777,0
17079,2050,B1,164707.59375,90278.7,105092.05,32.95,0.5481149833141801,0.6380522452383893,2.000514927685294e-4
17079,2050,B2,144707.9375,90278.7,105092.05,32.95,0.6238683347967695,0.7262355598150931,2.2770001818317673e-4
17079,2050,A1B,166406.40625,90278.7,105092.05,32.95,0.5425193779160771,0.6315384868183223,1.9800920374722655e-4
17079,2050,A2,165325.34375,90278.7,105092.05,32.95,0.5460669123816656,0.6356681172786008,1.9930398602301412e-4
17081,2050,B1,68400.36875000001,184795.25,51094.8,346.85,2.701670376594278,0.7469959728835526,0.005070879095224175
17081,2050,B2,55798.26875,184795.25,51094.8,346.85,3.311845584814851,0.9157058300307929,0.006216142682742285
17081,2050,A1B,71041.25,184795.25,51094.8,346.85,2.601238716942621,0.7192272095437511,0.004882374676684321
17081,2050,A2,71720.77500000001,184795.25,51094.8,346.85,2.5765930443445426,0.7124128259907955,0.004836116174148982
17083,2050,B1,82979.26875,47647.75,98158,0,0.5742127005668509,1.1829219692900703,0
17083,2050,B2,61759.55625,47647.75,98158,0,0.771504086057937,1.5893572745675288,0
17083,2050,A1B,90871.02500000001,47647.75,98158,0,0.5243448062790091,1.0801903026844915,0
17083,2050,A2,92477.175,47647.75,98158,0,0.5152379492561272,1.0614294824641863,0
17085,2050,B1,79473.5375,80460.65,124980.85,285.95,1.0124206437897645,1.5726096249333308,0.003598052999717044
17085,2050,B2,70593.38125,80460.65,124980.85,285.95,1.139776117467103,1.7704329752585692,0.004050663035778584
17085,2050,A1B,84539.08750000001,80460.65,124980.85,285.95,0.9517567835115323,1.4783794537645085,0.0033824590311552624
17085,2050,A2,88261.03125,80460.65,124980.85,285.95,0.9116214580826121,1.4160365931595662,0.0032398216511887856
17089,2050,B1,160414.23125,66378.9,61811.8,20.34999999999991,0.4137968276427469,0.3853261616400384,1.2685906880845963e-4
17089,2050,B2,164892.91875,66378.9,61811.8,20.34999999999991,0.4025576143790589,0.3748602454767331,1.2341342584185354e-4
17089,2050,A1B,131766.075,66378.9,61811.8,20.34999999999991,0.5037632030854678,0.46910253644574296,1.5444035955385258e-4
