FIPS,Scenario,annprcp,tmean_Jan,tmean_Apr,tmean_Jul,tmean_Oct,tminavg,tmaxavg,annualGDD,bio5,bio6
27033,RCP45,673.7223491896063,21.10010002341384,50.245257455933576,77.90268645748498,50.947101508451055,18.748080270426303,85.02865617030496,3084.6299653757505,87.93086898221478,13.900100023413842
27033,RCP85,699.7995459080174,20.25362223045193,49.6445919885487,78.92931241653247,51.796347854198316,20.142727716802828,85.63761743976255,3166.0888745199272,89.00496723284478,13.237547083485744
12093,Current,1284.2656605116642,62.9566910664144,72.23103923109461,80.84906704083686,75.73246693534082,57.25270606770846,86.21914588506348,8321.511199854926,86.54273340934368,55.096637692176856
12093,RCP45,1254.4063989530891,65.37301253141638,74.90050764725567,82.98110816264817,77.9888727588182,59.65410891768942,88.44200510139754,9173.253718319062,88.92394590157659,57.48925910892362
12093,RCP85,1286.692806734297,66.0216816867957,75.5561695593439,83.7979787614742,78.22949235281439,60.08198592138064,89.16693053032783,9411.91061837535,89.604458807514,58.15297781258127
13291,Current,1648.4324750532685,36.743813849499944,55.113793048422494,73.64347248126106,55.45341884777109,32.772103736565256,80.39159203917768,3212.7782850442713,81.45121081697538,28.99283818608363
13291,RCP45,1787.962154973347,40.818961897568755,60.01958501503634,77.14205113062566,59.39178546945753,36.11259291850085,84.06417550293159,4020.688250175858,85.24205113062564,32.36574910202118
13291,RCP85,1814.9265584633176,41.27633806850758,60.501334305368985,77.54650153352617,59.43318480942449,36.736319066188386,84.84971312609457,4143.642762702012,85.84772643070174,33.66358314226883
19013,Current,871.2294794039022,19.261703102242834,48.69751056107468,74.09321209776886,50.531780763186696,17.884877210446792,80.95953505533106,2680.521589382129,83.18242310046777,11.594314187120197
19013,RCP45,859.0462126312559,25.39486430235954,53.21563778934603,78.69429572898441,53.73104573527453,22.705354553956067,85.90469017337487,3476.0539214863097,88.41059216282297,17.972856044933728
19013,RCP85,865.682433170355,24.654516521949645,52.44527880584546,80.0012461679723,54.6044322822472,23.523473125917903,86.8110354568507,3563.407988491016,89.81634444482236,17.453294510072745
48403,Current,1335.7668064330599,49.5573231216736,67.23519476142287,82.59071257788572,67.95648610244014,45.256017617972205,89.98507019921342,6162.31616344062,90.61878255234316,41.25797158532991
48403,RCP45,1427.5546732161392,53.425289611287944,71.53212856916068,84.84609959462364,71.7113738135861,47.93675485336059,92.69193756228039,7292.863845956079,93.13254103887736,44.23343956077532
48403,RCP85,1459.8578078486807,53.87822446975083,71.9091513109361,85.35302834006967,71.91597966568555,49.18544551651267,93.03997435121798,7548.374890873243,93.83731918538709,45.958224469750824
39131,Current,1037.4083893880056,31.615303569165143,54.19275422479545,75.39625918513383,55.188855042269026,28.768286195189713,82.24509355225722,3316.95024488966,83.74887550245671,24.66677409446999
39131,RCP45,1116.0871113204591,36.44101046365046,59.20618387840528,79.54018198075585,58.61106684928886,32.617387629690135,86.80634800037109,4124.2766702048975,88.54579458523834,29.341533929320885
39131,RCP85,1115.747455888563,35.98151338436593,59.01243420970312,79.99354788700583,59.04795912962595,32.780899802447564,87.32003831440757,4190.482043715322,89.1031847904295,29.217236326526006
01125,Current,1411.62238303223,44.118320539907174,63.233297246569926,80.19194040045689,63.24410793185779,40.397537707387,87.13127581331989,5076.913991944912,87.60067491768656,36.12423925640217
01125,RCP45,1562.1184805025987,48.006421762895165,68.05418915154767,83.07169557616055,67.24926593410581,43.73699396688943,90.30053939554843,6085.562017177918,90.6680902975952,39.34396594174639
01125,RCP85,1525.951600461873,48.8139732757214,68.35447884580562,83.55960188664598,67.43784897624394,44.37689782323105,91.16918618456553,6267.983644361455,92.09260001211243,41.039313079832716
01131,Current,1359.799311948673,47.657647237602994,65.56346629477605,81.19472976859234,65.86210429370814,43.16706036984459,88.26346288792917,5671.533640877775,88.56993047305416,39.09952040917176
01131,RCP45,1487.9013270017663,51.29890337174172,70.11545051107747,83.74981779308753,69.73397350865712,46.323377388753826,90.97928765525461,6810.059142119303,91.26222348276346,42.11175073135189
01131,RCP85,1471.941634564319,52.30799164549961,70.44866904143075,84.31210592793276,69.77807384673697,46.962527196763844,91.88884294919387,7021.934971795816,92.3549459081488,43.79345151449358
28097,Current,1412.429430215415,43.24963884655502,63.0813635406944,80.41026340701818,62.97543614947604,39.80102559991279,87.31614709539406,5031.924170834136,87.85845263615697,35.300278759946
28097,RCP45,1574.8317883671787,47.23710008595971,67.90849579895189,83.14127696055702,66.85138632021203,43.14120818040496,90.5584325702985,5964.93040150076,91.06726836980472,38.643448590041736
28097,RCP85,1537.0285414544605,47.82375946915238,68.04564774529562,83.59373384175683,67.25600999462006,43.775877926691585,91.2100455336398,6166.722943955844,92.2236456207263,40.1948458167554
31099,Current,632.7657458077122,25.630187173402994,50.96610179058188,77.3191866410045,52.58246607008084,21.481271203310662,85.36470236858386,3150.7871518773763,88.01810479907627,16.416923062295623
31099,RCP45,603.9992872145823,30.294985888737784,54.83262936046336,82.821887084521,54.97076585036037,24.58042777134605,91.1358849782891,3987.8224637278186,94.66213148738355,21.002776496635576
31099,RCP85,654.0801320370563,28.31866290751562,53.74910397388937,82.32034109109708,55.9420208412664,25.76242251594938,90.48263185833096,3959.19996918753,93.7779224007598,19.426169821736746
31087,Current,514.9326071501698,28.493297558241707,51.298419279630046,77.7435624190166,52.87327877604495,22.95313748263026,86.7384263120126,3223.3871298562885,89.3852720991886,18.70082167256468
31087,RCP45,481.0407023421706,32.85511837106179,54.95426714584787,83.38197855996042,55.21912776003997,25.714795807881277,92.63749013038039,4060.31789972143,96.33006815206096,22.967374818671708
31087,RCP85,532.5041522203903,30.824796491890826,53.972450178540456,82.30007775249759,56.10331650790688,26.88812633659212,91.57459153792803,3999.997746674598,94.62182390785168,21.099635715578742
10003,Current,1092.6487474870105,34.24370693091201,54.133768269920175,78.08282429358681,57.7739044022078,30.52136274159556,83.65689121190096,3674.66331217645,85.91239937150408,27.456940522517353
10003,RCP45,1173.671760655037,38.459050753007105,58.82848548639227,81.86387140451777,60.33027574071999,34.17997290090791,87.47785312963491,4432.859190516876,90.16685121726606,31.792265634951796
10003,RCP85,1157.102491024402,38.2242703751603,58.79895758619919,82.59866253501195,61.100763601274686,34.588170449918174,88.01104061500261,4535.934752179502,90.8322695289863,31.6457263553913
16081,Current,446.15026960139267,20.467098150450287,39.22342809975188,64.83398025767863,42.14305738627665,17.081151578455355,75.08932793207003,1170.8064123611175,78.89894685239418,12.601620279727282
16081,RCP45,454.2176654837428,25.050355897872922,41.54512699540423,69.3799264271517,44.42545090061082,20.137581401305173,80.11582108865225,1718.813721119903,83.96516314428115,17.12072571997037
16081,RCP85,477.25793135994365,23.534149333282947,43.275335427182675,70.21228374356447,45.57977327368084,23.050301294986642,80.40314810811648,1840.0282682248633,84.57932058836997,16.151772135870196
17161,Current,895.4205373269059,23.023778450226033,50.73830212377911,75.43445507601574,52.6593852474016,21.104736139502695,82.38397879340063,2991.1300140778385,84.50622578093906,15.310913538848782
17161,RCP45,884.1612174466693,29.083387190855806,55.3336779104646,79.92189614926103,55.92888644457288,25.61393494847348,87.2860481488299,3813.7198654006374,89.68601995521361,21.455962362756843
17161,RCP85,886.4185866252294,28.311432634454803,54.570509768604374,81.2302896929504,56.73189309936704,26.073587713040364,88.25735492935424,3907.047890466839,91.27653722729728,20.91514101953266
51073,Current,1138.098199179844,39.314878015021684,56.86700593018398,78.53044906267074,60.550554896245664,35.684970049376155,82.52153279380653,4046.844277363295,84.40943787558803,32.873593628558865
51073,RCP45,1228.3843411897217,43.12676248130172,61.47863669201168,82.04544721332137,63.42600725222849,39.00338504621149,85.90452881103941,4859.86783292735,88.23684674524603,36.52747220748024
51073,RCP85,1232.1523447400912,43.13275473995878,61.621455311274154,82.70581972405708,63.86600425725416,39.56483154377304,86.66852258650601,4990.128467505075,88.95569619349797,36.80241620040106
05133,Current,1341.6020025831083,42.80614352899038,63.54176690359308,82.46915453422471,64.11115833133195,39.40356666018722,90.20259524342643,5310.743010195651,91.28497264902306,34.598854603975234
05133,RCP45,1398.849113043832,46.883710636163386,67.97605718356301,85.4694462482387,67.8249406159388,42.171224405906145,93.9544605893045,6172.145598421158,95.19024440773798,37.84678344658976
05133,RCP85,1440.846963865349,46.899861754387054,68.25111424745923,85.56360399815927,68.36396791598543,43.44230566885933,93.83206134022556,6416.693412929972,95.24078207941167,39.17870631426383
18017,Current,998.8384542843496,26.43663048360384,50.92435974858324,74.88544803831508,53.21034144612612,23.877432810640872,81.76036013315512,2982.656407902293,83.74996904517133,19.411551394534783
