term,estimate,std.error,statistic,df,p.value,model,ERS
pland_crops,2.3980624543428215,1.0628592424085992,2.256237099569695,6.547686879778215,0.06122813769780713,ERS_twoways_var7,9
cropintensity,-0.6852721087781564,0.38995190524372086,-1.7573246843091064,1.0380977433906786,0.3224466235945976,ERS_twoways_var7,9
msidi,0.25785516918034995,0.12683133066318913,2.033055774405657,15.695545859777262,0.0593190229321055,ERS_twoways_var7,9
mna_crops,-0.46036980107453473,0.26246244984482636,-1.7540406307520013,25.959143189956464,0.09122394518499635,ERS_twoways_var7,9
largefarm_planted,0.13937017826941417,0.027252634929973207,5.114007457536921,12.522998306858947,2.2361332127447548e-4,ERS_twoways_var7,9
natural_crops_ed,-0.021980266307137536,0.5283962942929457,-0.041598070509842676,16.81979577520042,0.967308921460367,ERS_twoways_var7,9
SDI,-0.0074051398513680314,0.011863112380225797,-0.6242156032940729,40.24402739151216,0.536008783142149,ERS_twoways_var7,9
pland_crops,2.946699046777435,1.2705782608988974,2.3191794928812417,6.710041077608928,0.05502058273315481,ERS_individual_var7,9
cropintensity,-0.017004533404706007,0.8441825729535598,-0.02014319407851773,1.017721275838697,0.9871348432656251,ERS_individual_var7,9
msidi,0.17693126311433052,0.11881549192352507,1.4891262094694802,15.214532807407156,0.15688934786997186,ERS_individual_var7,9
mna_crops,-0.6298161963337268,0.2757745652684089,-2.2838081377110773,25.657784815409308,0.03091144586343739,ERS_individual_var7,9
largefarm_planted,0.13699894091554282,0.024724299384019866,5.541064633932146,12.267724862459868,1.1772179949137253e-4,ERS_individual_var7,9
natural_crops_ed,0.6393940555406215,0.3806901227481503,1.6795656554599385,17.894065949823545,0.11041681491882563,ERS_individual_var7,9
SDI,-0.018501669756735204,0.012286226769613594,-1.505887047640509,46.55163864699774,0.13885215947735113,ERS_individual_var7,9
pland_crops,0.0491410820532783,0.03378154755161,1.4546723171341591,40.33872769161088,0.15349775646542754,ERS_time_var7,9
cropintensity,0.1530207461565665,0.324928865871657,0.47093614088755004,1.2184585103632646,0.7080874583545625,ERS_time_var7,9
