term,estimate,std.error,statistic,p.value,model,ERS
pland_crops,0.5380639417130585,0.29433835731411767,1.828045609219858,0.06793457768723048,ERS_twoways_var7,4
cropintensity,1.0527685452766664,2.323948572299969,0.4530085380653501,0.6506718911635712,ERS_twoways_var7,4
msidi,-0.004386058846266959,0.03722038009168808,-0.11784024868801483,0.906225373790544,ERS_twoways_var7,4
mna_crops,-0.05115300825466214,0.03349809616477548,-1.527042253477422,0.12716655180979816,ERS_twoways_var7,4
largefarm_planted,0.10888993233368523,0.008223443555207217,13.241403264054068,3.665897284241103e-36,ERS_twoways_var7,4
natural_crops_ed,-0.07197928649842432,0.17160528525684285,-0.4194467926246701,0.6750081659022611,ERS_twoways_var7,4
SDI,0.07191046262389832,0.010111512341139823,7.11174156721567,2.6484947878511387e-12,ERS_twoways_var7,4
pland_crops,0.2911866545566332,0.2698900103188296,1.0789086050745087,0.28096986800861734,ERS_individual_var7,4
cropintensity,1.5714357094249014,2.3244321991778976,0.6760514288094465,0.499213121879695,ERS_individual_var7,4
msidi,-0.02549311644980973,0.03613584122319373,-0.7054800881028617,0.4807271207710231,ERS_individual_var7,4
mna_crops,-0.03991003774999183,0.03364959516001857,-1.1860480805252518,0.23597299981755596,ERS_individual_var7,4
largefarm_planted,0.11212445339311267,0.008236121838416726,13.613743894622491,6.165057295453802e-38,ERS_individual_var7,4
natural_crops_ed,-0.006053951512089865,0.1704169077233969,-0.03552435960119646,0.9716709261341637,ERS_individual_var7,4
SDI,0.07814790037350132,0.00998176890831145,7.829063274389217,1.6460703440151193e-14,ERS_individual_var7,4
pland_crops,-0.031100264700821164,0.010244611256302645,-3.035768163646795,0.0024532532875630605,ERS_time_var7,4
cropintensity,-2.4354730491344827,1.2626593709564384,-1.9288440771557116,0.05399630190583734,ERS_time_var7,4
msidi,-7.17650605080968e-4,0.005324657591428218,-0.13477873323465192,0.892810425994031,ERS_time_var7,4
mna_crops,1.0957139207302201e-4,0.004621771305520308,0.023707662026060963,0.9810899107672431,ERS_time_var7,4
largefarm_planted,0.10431700641761625,0.006866375816489977,15.19244055460717,1.218258507622991e-47,ERS_time_var7,4
natural_crops_ed,-0.03861151088370647,0.007429474646393339,-5.197071491784489,2.3942483091561123e-7,ERS_time_var7,4
SDI,-0.008402878083177075,0.005265180519792713,-1.59593352052968,0.11077862233037572,ERS_time_var7,4
pland_crops,0.08451270338813242,0.1105657025854285,0.7643663578480293,0.44480630442521174,ERS_twoways_var6,4
cropintensity,-0.5482151969992615,2.123253863788072,-0.25819578447449393,0.7963021715092643,ERS_twoways_var6,4
msidi,-0.036470468944548445,0.025418616443838093,-1.4347936295088757,0.15161874817786894,ERS_twoways_var6,4
mna_crops,-0.021469285209441958,0.02004391388362335,-1.0711124251528135,0.28434440551863016,ERS_twoways_var6,4
largefarm_planted,0.10388264779862359,0.006491660349095754,16.002477365146465,3.5635057038126044e-52,ERS_twoways_var6,4
natural_crops_ed,0.05687911237079774,0.08819395965197596,0.6449320633209984,0.5191002944170671,ERS_twoways_var6,4
pland_crops,0.19683036765195663,0.10074296293996395,1.9537877575553773,0.05096868553006027,ERS_individual_var6,4
cropintensity,-0.8680686982177689,2.145663525829399,-0.40456888406220165,0.6858697333757846,ERS_individual_var6,4
msidi,-0.02929073538920166,0.025035252228591817,-1.1699796399794133,0.24225178555593013,ERS_individual_var6,4
mna_crops,-0.014104577344678416,0.02012321359991777,-0.7009107802113701,0.4835006118932078,ERS_individual_var6,4
largefarm_planted,0.1111918168020004,0.0064901347186486266,17.132435861847984,9.000326250109063e-59,ERS_individual_var6,4
natural_crops_ed,0.04651418446760501,0.08411892197038776,0.552957448550985,0.5804001097802186,ERS_individual_var6,4
pland_crops,-0.031467053876361825,0.008773383930061942,-3.5866495900789404,3.454505423636176e-4,ERS_time_var6,4
cropintensity,-1.2477728200658103,1.0466683738321698,-1.192137692569554,0.23339140487182222,ERS_time_var6,4
msidi,-0.003643019492986083,0.0043592995038017135,-0.8356891949747963,0.403459749102853,ERS_time_var6,4
mna_crops,0.003982233465535727,0.003972333098254109,1.0024923305867703,0.3162637682460839,ERS_time_var6,4
largefarm_planted,0.1015493742723873,0.005798028625537341,17.514465835010615,9.24001102685717e-63,ERS_time_var6,4
natural_crops_ed,-0.03683845531212849,0.006195738009043711,-5.945773571825766,3.3999240994317e-9,ERS_time_var6,4
pland_crops,0.36285040313642286,0.3027086837065129,1.1986785403494389,0.23102610058898396,ERS_twoways_var6_3yrs,4
cropintensity,-0.9622795734993236,2.3805601255035316,-0.40422401568025257,0.6861615701198074,ERS_twoways_var6_3yrs,4
msidi,-0.01514270010968587,0.038381919945425155,-0.39452690566853127,0.6933026066160999,ERS_twoways_var6_3yrs,4
mna_crops,-0.03703128093744924,0.03451123750874288,-1.0730209523222094,0.283601851801729,ERS_twoways_var6_3yrs,4
largefarm_planted,0.11701025570906919,0.008404873870118542,13.921714652384056,2.0554530450931143e-39,ERS_twoways_var6_3yrs,4
natural_crops_ed,-0.024975451507195386,0.17697547326080457,-0.14112380120825926,0.8878094887916954,ERS_twoways_var6_3yrs,4
pland_crops,0.12136942764520489,0.27944410853094,0.43432451764058894,0.6641755953337609,ERS_individual_var6_3yrs,4
