year,FIPS,ed_wat,ed_ldev,ed_hdev,ed_bare,ed_df,ed_ef,ed_mf,ed_shrub,ed_grass,ed_pas,ed_crops,ed_wet,el_wat,el_ldev,el_hdev,el_bare,el_df,el_ef,el_mf,el_shrub,el_grass,el_pas,el_crops,el_wet,pland_wat,pland_ldev,pland_hdev,pland_bare,pland_df,pland_ef,pland_mf,pland_shrub,pland_grass,pland_pas,pland_crops,pland_wet,mna_wat,mna_ldev,mna_hdev,mna_bare,mna_df,mna_ef,mna_mf,mna_shrub,mna_grass,mna_pas,mna_crops,mna_wet,msidi,tec_forest_fc,tec_crops_fc,tel_forestcrop_fc,tec_shrubgrass_sgc,tec_crops_sgc,tel_shrubgrasscrop_sgc,tec_deciforest_dfLID,tec_LID_dfLID,tel_deciforestLID_dfLID,tec_mixforest_mfLID,tec_LID_mfLID,tel_mixforestLID_mfLID,tec_natural_nc,tec_crops_nc,tel_naturalcrops_nc
2001,1027,1.291335494,27.13486562,0.39068824,0.542070376,95.84228581,76.96481875,34.41649928,12.49361357,16.64477169,25.55299875,0.027524025,3.882416602,202680,4258920,61320,85080,15042810,12079920,5401800,1960920,2612460,4010640,4320,609360,0.301044021,4.102398547,0.067147152,0.081654607,45.01726272,24.74943103,4.620022237,3.165205504,6.170427614,10.72049296,0.004759363,1.000154249,0.954545455,23.16140288,0.540461538,0.508571429,12.02455752,3.769911685,0.713921433,1.833853821,2.838429074,5.657774042,2.49,2.364126506,0.715861363,9412110,4320,0,4216020,4320,30,15042810,4258920,1453740,5401800,4258920,202680,6483690,4320,30
2001,1091,3.554721637,17.51181037,0.810972075,0.725867157,30.469211,62.93968419,77.26772192,19.4227812,9.83704412,25.44684208,1.732038324,31.02086061,904710,4456920,206400,184740,7754700,16018740,19665360,4943280,2503620,6476460,440820,7895100,1.114261486,3.140583659,0.175749908,0.176457151,6.205952016,22.3974692,17.28038864,5.47034848,3.772081013,17.24955285,0.991307275,22.02584832,2.427996575,25.86757282,0.918480493,0.868665377,1.580263132,4.410341199,3.036049289,1.772669977,2.463510393,11.59887186,8.978540925,13.30276459,0.832223977,13453260,440820,31590,6641100,440820,24390,7754700,4456920,208620,19665360,4456920,882090,8551620,440820,149370
2001,1049,2.835807153,44.28524019,2.980096543,0.478683771,73.3631224,22.33421261,57.76410053,6.523962972,4.069555816,76.49762346,7.484603058,0.995745546,571920,8931360,601020,96540,14795730,4504320,11649750,1315740,820740,15427890,1509480,200820,0.459777399,7.853388889,0.654791204,0.084610108,29.73607983,5.306517522,10.161201,1.696263098,1.351173452,39.2443639,3.311218381,0.140615217,0.444520614,23.92531722,0.968870139,0.639101124,7.000249796,1.753864307,1.580145732,1.665525803,1.671791411,10.78447472,5.978513876,0.418892171,0.736622638,12774360,1509480,250680,2030880,1509480,13440,14795730,8931360,1664550,11649750,8931360,697920,12076920,1509480,266160
2001,1019,7.474857928,29.45636133,1.288861809,1.765331393,65.65897597,49.82755971,63.87646233,10.35529804,8.758700203,44.67365695,12.46929397,5.211241284,1161540,4577310,200280,274320,10202940,7742850,9925950,1609140,1361040,6941970,1937640,809790,7.727437003,5.066813855,0.260282129,0.249393602,24.49854858,16.64618311,10.48310309,3.23638297,3.839537863,18.27204869,8.135003834,1.585265275,13.96266279,13.71684669,0.767476281,0.643754153,5.232134415,3.415235015,1.385086302,2.207686567,2.87813314,5.320118044,13.66618378,1.767137733,0.849953908,8932260,1937640,491460,2787180,1937640,56970,10202940,4577310,751020,9925950,4577310,454830,7617330,1937640,609870
2001,1065,10.04795579,21.51676512,0.426979456,0.167615902,42.73340955,45.64974981,75.64576232,8.83529885,5.211619487,33.80371649,1.443614011,25.94623588,1708470,3658530,72600,28500,7266030,7761900,12862170,1502280,886140,5747700,245460,4411680,4.212593424,3.592555737,0.07796786,0.019690458,12.44839195,12.14948868,16.80120048,2.681766213,1.734665792,24.70178484,1.207363808,20.37253075,5.518289676,28.95014218,0.61375,0.195789474,3.374175036,2.593267637,3.195095627,1.976527958,1.078026316,13.4747642,11.59830508,12.9108237,0.834761141,7850220,245460,7980,2213640,245460,3120,7266030,3658530,403290,12862170,3658530,775350,6685020,245460,24420
2001,1105,3.840352698,19.96791385,0.400036739,0.235541632,46.89326668,67.85423173,87.32097956,15.57359028,6.822706597,29.49006837,4.143420532,25.78988854,720000,3743640,75000,44160,8791680,12721500,16371180,2919780,1279140,5528880,776820,4835160,1.414401899,3.171891306,0.064949965,0.034371157,11.98031627,22.55434339,19.12802872,4.396579782,2.916123817,18.43350093,2.593342173,13.31215059,3.708755245,18.58359375,0.499057377,0.383571429,2.804123596,4.081218994,2.995969925,1.916046025,2.600965747,11.20974376,9.983716632,8.606203448,0.841825888,9956280,776820,61080,3797700,776820,12030,8791680,3743640,377070,16371180,3743640,826650,7056780,776820,193080
2001,1033,3.941697505,24.88073476,3.501419293,0.85491997,62.81135286,19.9054052,30.29894333,18.02001129,6.177642041,40.5999673,11.59102055,11.59287827,636540,4017960,565440,138060,10143330,3214500,4892940,2910030,997620,6556440,1871820,1872120,4.849915288,6.273240002,0.899282179,0.310145348,34.86669045,5.24427081,4.807113558,5.31337777,3.481931874,18.42174194,11.46523474,4.067056044,11.95735878,13.13953307,1.141698113,1.287532134,11.64786926,2.023150979,1.050324719,2.340564648,4.243720755,7.142629052,29.76699357,4.381480987,0.81422141,8447250,1871820,348090,3592710,1871820,120690,10143330,4017960,999120,4892940,4017960,173730,6704640,1871820,604920
2001,1063,10.90882349,18.64116495,0.348574058,0.131636729,33.55227154,46.54955561,70.82442153,8.188506604,4.036157626,33.81694912,2.054586066,41.09575817,1864590,3186240,59580,22500,5734920,7956480,12105660,1399620,689880,5780160,351180,7024290,3.503643178,3.052392471,0.06834579,0.012373853,8.125408732,13.08058379,16.23049275,2.846249354,1.661887376,18.13032668,0.751382449,32.53691357,3.708111455,22.68391304,0.675260116,0.155514706,2.256067251,2.838748095,3.23370556,2.670115258,1.808134946,7.661124845,4.142903226,19.19037267,0.807906266,9006240,351180,28380,1903740,351180,4200,5734920,3186240,215430,12105660,3186240,627750,7494750,351180,94110
2001,1013,2.032263372,22.14017525,0.975629368,0.279942493,52.30293649,77.60750425,77.68672201,30.68080376,10.72477558,25.8101022,1.463444052,20.30163804,409440,4460580,196560,56400,10537470,15635580,15651540,6181260,2160720,5199960,294840,4090170,0.378369082,3.737410964,0.159567221,0.046815915,14.2066199,29.76245837,16.32338719,10.39027408,4.073252612,10.2842682,0.886911423,9.75066505,0.742259007,24.28954839,0.573048128,0.4716,2.847400517,4.221812997,2.309298504,2.94130673,2.724561753,4.680304947,7.9416,6.944029692,0.830559856,13811250,294840,67560,7328940,294840,21090,10537470,4460580,531510,15651540,4460580,659730,7851960,294840,108000
2001,1081,4.809994497,38.74326998,6.125059857,1.562956685,76.33698625,69.54649429,71.10474894,17.87638762,16.74150427,34.01527898,1.675053218,14.1867942,767220,6179760,976980,249300,12176160,11093040,11341590,2851380,2670360,5425620,267180,2262870,1.623725795,9.892218056,1.300639514,0.328728724,24.67197658,21.87264781,12.5833812,4.01882996,5.729731499,12.71806631,0.862616672,4.39743788,2.119418985,14.12589078,0.922449978,0.830966719,4.40585871,3.25387521,1.563906031,1.255926724,2.21074746,4.02579877,4.28635514,3.95386133,0.842143558,11803950,267180,59670,5010720,267180,22560,12176160,6179760,1070610,11341590,6179760,775680,8222520,267180,100710
2001,1097,5.591725483,28.08706513,5.622232081,2.324701375,1.234777437,58.73555719,20.03628242,16.00081614,10.28093476,15.856174,3.428011581,32.29965285,2381010,11959740,2394000,989880,525780,25010160,8531640,6813300,4377720,6751710,1459680,13753500,25.11163618,9.406522677,1.572217043,0.587459844,0.159134531,26.11376735,3.249227419,3.452071634,2.757007341,6.457513997,2.270853355,18.86258863,46.18908855,15.44692248,1.643665603,1.139098361,0.440292398,8.331078894,1.172005083,1.223204627,1.565488732,4.913636526,11.90826355,12.08345118,0.816342304,21385320,1459680,230610,9628740,1459680,209460,525780,11959740,38340,8531640,11959740,409050,14561040,1459680,589830
2001,1057,1.331407449,27.84434202,0.689077895,0.506869797,82.67627989,65.51319739,97.54519681,26.28581861,11.13677975,19.84006914,1.630670445,15.91762574,217020,4538640,112320,82620,13476270,10678680,15899910,4284600,1815300,3233940,265800,2594580,0.26889498,4.58866246,0.156202032,0.112803376,28.38388044,18.45508515,18.19579751,7.402176338,4.226399634,7.624746289,0.859414858,9.725936936,0.784078712,38.16091837,0.936066176,0.806447368,5.030537132,2.889708934,1.784550542,2.080272414,2.828017241,4.14417139,5.408687259,10.24116279,0.8275389,10621080,265800,25320,5555460,265800,7860,13476270,4538640,1089420,15899910,4538640,1025550,6360660,265800,91680
2001,1017,3.256510717,28.93101329,1.325190136,0.686794192,82.70204348,83.64965046,42.71183837,9.455711762,21.44887455,31.39048936,0.062226319,14.98962895,508680,4519140,207000,107280,12918390,13066410,6671760,1477020,3350400,4903320,9720,2341440,1.232081125,5.447914266,0.271491127,0.131885227,26.42843973,30.82490205,5.970327264,2.215602673,8.7955174,13.76065914,0.031746946,4.889433049,2.304862275,23.4431405,0.8835,0.90753304,4.814260058,4.823172393,0.813280719,1.351898438,3.665675027,5.352265936,9.918,4.565146444,0.798889596,11065260,9720,900,4376820,9720,180,12918390,4519140,789720,6671760,4519140,334050,6973980,9720,1740
2001,1125,5.282099879,32.1104012,4.283969873,1.605888658,78.40069468,62.96182478,90.85074639,20.29553872,13.45692521,19.42941835,1.370842929,16.38376744,1848600,11237820,1499280,562020,27438240,22035030,31795440,7102920,4709580,6799800,479760,5733900,2.209044117,7.223052997,1.033944049,0.474694653,25.84746972,18.30813364,17.28301023,4.870795568,4.481221415,6.872695993,0.761712748,10.63422487,3.287028061,5.473980078,1.160532393,1.290839161,5.176511588,3.097447066,1.885477556,1.467252539,2.055456094,3.346692639,6.566009852,9.656738454,0.843496447,22114410,479760,32790,10690020,479760,9840,27438240,11237820,2235330,31795440,11237820,2504790,15024090,479760,137880
2001,1131,3.833672826,18.1479066,0.296665412,0.64413669,44.83107113,80.49474702,74.82019127,19.9725776,8.834093443,18.10961072,1.555578618,33.54604141,900960,4264980,69720,151380,10535850,18917250,17583660,4693800,2076120,4255980,365580,7883730,2.454612681,2.845268946,0.056869381,0.12304466,10.89663291,30.24746414,15.08620211,6.218752956,2.791501532,8.370521823,0.727238748,20.18189011,7.121777778,26.64035857,0.530357143,0.641175166,2.331641628,5.161577113,2.080536354,2.163877702,1.706651925,5.441701245,5.01202346,11.83380988,0.820025319,13903380,365580,66630,6086760,365580,31620,10535850,4264980,372000,17583660,4264980,676740,8105370,365580,198630
2001,1095,6.331114971,42.37397295,4.477987842,0.611885106,55.92503478,16.83576219,41.32715129,5.502876808,2.554973472,67.36646844,4.583933927,4.043051284,1021860,6839280,722760,98760,9026460,2717340,6670320,888180,412380,10873140,739860,652560,9.145767872,9.020528448,1.157600377,0.09401321,30.56544541,3.454232685,7.053723029,1.217376273,0.486125245,34.70381099,2.139999387,0.961377076,8.478765078,14.37254689,1.324167257,0.437291066,8.680890375,1.24419326,1.294033871,1.13906087,0.531225457,11.82955438,5.934742268,1.348123371,0.762612627,9075660,739860,101730,1246140,739860,11760,9026460,6839280,1149450,6670320,6839280,496020,8729100,739860,124230
2001,1053,2.836783763,23.89956597,1.457340997,2.01538885,7.705726978,70.44126735,31.68938901,27.20106554,16.36774284,20.93359996,9.591933584,41.67142138,700290,5899860,359760,497520,1902240,17389170,7822860,6714870,4040550,5167680,2367870,10287030,0.631960028,4.302279161,0.27252228,0.496628562,1.127786518,35.98150859,5.347197031,8.680901019,6.953383195,7.316649015,8.557710011,20.33147459,1.348366465,18.56753497,0.74009901,1.228436874,0.639132231,8.907355596,1.178476922,2.501718422,3.598566038,3.402132228,15.40890591,10.60883323,0.799239254,15570630,2367870,429390,9092160,2367870,282300,1902240,5899860,80400,7822860,5899860,311100,9220320,2367870,973140
2001,1083,5.044201143,32.96262022,2.537170986,0.399079827,45.90829672,8.293687652,15.03760259,3.981260035,2.328474365,66.84739718,28.24310066,17.98339164,793260,5183760,399000,62760,7219620,1304280,2364840,626100,366180,10512540,4441560,2828100,6.442029744,7.006140145,0.576071349,0.054196261,18.92513991,1.804500865,2.17248604,0.592839569,0.315047961,30.64011679,23.6473111,7.824120255,13.05521907,16.03781659,0.994445664,0.335551181,6.545416758,1.294612226,0.820285714,0.63682377,0.398592116,8.322139896,21.37251724,6.170687061,0.798326297,7433880,4441560,733770,966960,4441560,183900,7219620,5183760,677220,2364840,5183760,106500,8203740,4441560,1365900
2001,1009,5.308008711,37.07790515,1.780314845,1.044332688,82.42288032,37.47990025,49.73006866,12.87701727,6.855814437,62.63254444,2.414462993,2.675457149,894450,6247980,300000,175980,13889040,6315720,8379990,2169900,1155270,10554180,406860,450840,1.200590922,6.344027329,0.353143253,0.200178601,36.55582783,8.983148252,7.541680731,3.328316406,1.776344743,32.13235074,1.057026333,0.527364863,0.944495798,18.0579223,0.74385,0.704217119,8.51535112,1.932523937,0.992615012,1.678697995,1.14117804,9.441337402,4.354987775,0.951456103,0.74361282,11860170,406860,56940,3192090,406860,6720,13889040,6247980,1613370,8379990,6247980,459780,10446900,406860,64710
2001,1099,2.19432251,19.21947021,0.548692605,0.523833471,34.18030196,85.53199499,77.04439226,22.2522846,11.37271804,14.28325237,6.686659234,27.30921482,587880,5149080,147000,140340,9157230,22914840,20640930,5961600,3046860,3826620,1791420,7316400,0.925095733,3.197119834,0.11976056,0.153689919,7.319940083,31.19461914,17.37468729,6.891187202,4.272579737,5.309810321,5.29341673,17.94809346,3.628726208,12.06392958,0.876639344,1.547932331,1.737469655,5.488138298,2.874780756,2.311524978,2.871713497,3.614199695,13.702,14.20102185,0.821622731,14780580,1791420,392820,7754460,1791420,169170,9157230,5149080,312780,20640930,5149080,680220,7473960,1791420,768270
2001,1093,2.158386569,33.23566385,2.778985016,0.966413848,86.71056341,54.51935554,70.33916391,25.19093839,11.12622106,37.22017381,1.853072071,8.352220774,415680,6400800,535200,186120,16699440,10499790,13546500,4851480,2142780,7168170,356880,1608540,0.481477847,5.824793095,0.590596625,0.210386612,32.96952619,17.55793576,11.74132073,7.353577554,4.922682219,14.1772631,0.942954479,3.227485782,0.862576744,11.51732033,1.110761719,0.785232558,6.435784512,3.193967129,1.298817346,2.211450656,3.783124501,4.491487087,7.206428571,4.289689441,0.8141709,13435110,356880,56670,6373500,356880,14250,16699440,6400800,1722270,13546500,6400800,759000,9573210,356880,100710
2001,1085,4.099048108,18.04753739,0.462958082,0.504173812,59.43180442,47.90881291,45.42995834,21.5181255,6.636052006,41.16109503,2.486043363,24.8188984,769770,3389190,86940,94680,11160840,8996910,8531400,4040940,1246200,7729740,466860,4660800,1.278310653,2.901683231,0.083102413,0.098965677,18.93786106,16.46108325,7.187112704,6.40995657,2.27113049,28.7045992,1.804961415,13.86123335,1.993828904,14.08046512,0.561366906,0.471700508,4.014885979,3.439325768,1.144091718,2.162279504,1.878031704,14.36318945,8.990928382,7.733315508,0.824307376,10887150,466860,44070,4711320,466860,23760,11160840,3389190,514560,8531400,3389190,244680,8173470,466860,155310
2001,1037,4.017036029,20.08535398,0.258311287,0.55695112,91.40638676,76.0191345,37.51910608,14.2860396,21.94463899,13.21385654,0.044848124,3.543523279,693270,3466380,44580,96120,15775140,13119570,6475140,2465520,3787260,2280480,7740,611550,2.275260054,3.009622009,0.03327105,0.121454977,40.17614883,30.04214159,5.192734813,4.126966082,9.580445801,4.652367068,0.02096389,0.768623835,6.059722222,12.63766423,0.310378378,0.793977273,11.26881034,4.831559966,0.786256361,2.263960585,3.976471861,3.724104824,9.045,1.807234332,0.731107928,9707910,7740,3120,5506080,7740,60,15775140,3466380,1169340,6475140,3466380,209340,5453280,7740,3210
2001,1109,3.210338073,23.91643345,1.60344786,0.444063491,38.13507103,67.52518942,88.1142448,35.59943408,8.347016685,38.05331516,7.297099129,19.2986895,559560,4168620,279480,77400,6646920,11769600,15358260,6204960,1454880,6632670,1271880,3363750,0.77458098,4.239102372,0.345027005,0.049156796,7.629062406,21.56491072,21.07463365,8.813627586,2.095669865,17.85548315,3.909307777,11.64943769,1.176036585,17.18309302,1.003973289,0.198793503,1.538873973,3.377134771,3.493386591,1.806455786,1.270076495,7.707280832,7.287593583,9.204397099,0.84620382,12319080,1271880,358560,7166280,1271880,185130,6646920,4168620,196890,15358260,4168620,633900,8355870,1271880,594930
2001,1119,6.568073279,17.03818322,0.554969853,0.917678669,28.37638471,55.31410901,71.87544427,13.63911969,6.199277043,30.82061094,1.72426191,35.22371842,1553700,4030440,131280,217080,6712530,13084740,17002380,3226380,1466460,7290720,407880,8332290,1.770107797,2.903205065,0.113606489,0.160289396,5.915032543,20.49550843,16.75615809,4.376475011,2.674698511,20.05588252,0.82971544,23.9493207,2.228445982,19.90617391,0.765641026,0.746397638,1.605347637,4.609071204,3.133132559,2.305723831,2.605885502,10.1743234,7.111304348,14.20585005,0.824977285,13485990,407880,26010,4147560,407880,8280,6712530,4030440,217830,17002380,4030440,736860,9109500,407880,97440
2001,1133,5.426657992,28.065444,1.473115009,0.959101261,102.6542651,74.58973765,76.57979944,15.58704531,11.54587802,33.51556624,0.211544888,5.287155687,888090,4593000,241080,156960,16799700,12206850,12532530,2550870,1889520,5484930,34620,865260,2.729973949,4.772353686,0.33491552,0.162233298,35.38500711,22.07434245,10.99182839,4.038509235,4.481488631,13.60933892,0.077102062,1.342906748,4.866764706,18.12090487,0.904455446,0.470744681,7.343228506,3.430709402,1.081233395,1.787222823,2.598901488,5.355162299,2.03516129,2.003381951,0.788602103,10253460,34620,4620,4142670,34620,1470,16799700,4593000,1331460,12532530,4593000,390510,7538070,34620,6090
2001,1121,4.871210906,35.88614097,2.976597194,1.607587961,81.13672557,64.02746184,39.02422823,10.3186062,14.25561228,38.22256714,4.894367973,7.475771538,959220,7066560,586140,316560,15977130,12608040,7684500,2031900,2807160,7526640,963780,1472100,2.709513944,8.331425161,0.700196576,0.418381166,32.80713469,20.59821103,5.596225154,2.547673469,4.405479632,16.42747092,3.208792495,2.249495762,7.229634146,15.62468571,1.060615385,0.896474429,6.638156597,3.484040543,0.836867406,1.47508968,1.691052632,5.314332183,10.34145663,2.72592,0.807955118,12522090,963780,193110,4575060,963780,85350,15977130,7066560,1881630,7684500,7066560,535290,10165230,963780,328050
2001,1071,4.651639968,21.96509533,1.73339123,0.471229119,49.58822963,12.75073624,33.40915763,5.7649496,4.292667001,46.34328671,10.48340871,7.406644413,1357500,6410130,505860,137520,14471460,3721080,9749880,1682400,1252740,13524480,3059400,2161500,4.292564202,4.080141023,0.408439689,0.060815695,50.1956156,2.907033403,5.901127002,1.449553813,1.127310811,20.85691535,5.807097056,2.913386361,6.830479826,14.46801944,1.102645698,0.383326134,19.13364028,1.623358209,1.489483653,1.451207547,1.184681311,8.395485517,11.12738017,3.871680328,0.69212887,12512220,3059400,523920,2764140,3059400,157830,14471460,6410130,1347600,9749880,6410130,418230,12274440,3059400,887340
2001,1003,5.922173216,22.88775679,2.578102266,2.14569506,0.86789977,51.239454,8.162371648,13.50689729,10.14762809,15.78229166,8.316068184,35.1841653,3109500,12017460,1353660,1126620,455700,26903820,4285740,7091940,5328120,8286660,4366440,18473820,21.2158813,5.152684938,0.505553044,0.526070675,0.111827086,26.50211081,1.195644777,3.88299157,3.505532304,6.377040686,7.34646016,23.67820265,47.50372708,14.03981318,0.786040865,1.216287979,0.455162791,10.28547195,0.883086229,1.992188782,2.46830763,4.925467785,16.63362225,16.6946314,0.813633915,25247460,4366440,578670,10646880,4366440,298950,455700,12017460,23820,4285740,12017460,160170,15233460,4366440,1241250
2001,1011,3.534913057,15.86171334,0.506205182,0.563273702,54.45707919,70.46739303,86.01597066,31.18016402,8.113735337,29.71046435,3.493408679,24.63877758,572340,2568180,81960,91200,8817180,11409420,13926900,5048400,1313700,4810440,565620,3989280,1.105387583,2.603380643,0.087381539,0.075374915,13.26114907,26.14258866,16.82967326,8.109584899,1.951910137,15.97142201,1.66330648,12.1988408,1.759823009,16.53,0.577469388,0.349684814,2.612069343,4.704638213,2.240321467,1.937762692,1.26414,9.192829719,5.052664165,8.277963118,0.837321635,10426920,565620,125490,5791380,565620,82770,8817180,2568180,220320,13926900,2568180,403110,6513240,565620,272190
2001,1001,3.778677153,26.17743952,2.094793126,0.898097035,56.54695681,49.78976365,66.9712837,31.02133718,12.9026224,38.87633227,4.621194132,19.28838747,591480,4097580,327900,140580,8851350,7793640,10483080,4855800,2019660,6085350,723360,3019230,1.378251218,4.902563371,0.418460321,0.14972117,15.89367267,17.95854839,14.08356442,8.431590247,4.920099837,18.44640712,2.950323505,10.46679772,3.457355769,15.9875625,0.793963636,0.516211454,3.010105263,3.506385181,2.081300982,2.015584911,2.640205691,6.754231579,9.037514677,9.758058368,0.86465754,10092210,723360,76770,6023880,723360,37140,8851350,4097580,495420,10483080,4097580,507240,7308180,723360,203310
2001,1087,3.885394005,23.85147213,1.165108183,2.10580837,41.66508467,65.98955143,92.39678129,28.39592295,8.111555708,30.29810184,4.518383227,30.21952127,617070,3788040,185040,334440,6617160,10480320,14674260,4509780,1288260,4811880,717600,4799400,0.869354311,4.239271059,0.190973472,0.698611561,9.337186048,19.90555597,21.37338827,6.871928203,2.153920085,13.67948078,2.593442413,18.08688783,1.188201377,19.86053097,0.545503597,1.725536547,2.077489493,3.171188685,3.401960313,1.639208471,1.467528958,6.118124472,6.326958525,10.12877645,0.846765993,10919100,717600,144390,5305260,717600,54390,6617160,3788040,185760,14674260,3788040,815100,7182780,717600,337290
2001,1115,5.994763822,35.28392294,2.142975161,1.981649268,85.03292821,46.14771495,44.02282247,12.49477907,14.79624362,40.40274034,0.850949766,7.516013811,1014450,5970840,362640,335340,14389500,7809240,7449660,2114400,2503860,6837060,144000,1271880,3.265519728,6.984170207,0.430261476,0.355962924,42.097655,13.19323155,6.316015087,3.245256487,4.886206743,16.1580469,0.322775883,2.744898024,4.620401338,15.80053476,0.761610879,0.566669802,9.25780117,2.478181818,0.85566648,1.517046961,1.758521906,4.448922877,2.076844106,4.103348057,0.765095212,11570700,144000,13410,4363320,144000,7500,14389500,5970840,1933050,7449660,5970840,484890,8932140,144000,23010
2001,1023,3.218842417,18.37042046,0.393456002,0.84867252,31.12943885,79.32503176,97.57369218,25.85249953,14.14429043,10.50419349,0.32402259,26.74859306,767700,4381380,93840,202410,7424430,18919170,23271510,6165870,3373440,2505270,77280,6379590,0.861842227,2.928505095,0.079018242,0.120300933,6.386779576,29.61889736,24.02169643,8.458612215,6.519721919,3.755064583,0.132678194,17.11688322,2.150115063,33.25971429,0.615882353,0.442095532,1.594367804,4.934797765,3.791674388,2.51294843,3.939614897,3.218074021,2.850810811,13.46885186,0.807438774,14102430,77280,7230,7940610,77280,12570,7424430,4381380,198630,23271510,4381380,1056600,6557370,77280,41730
2001,1043,5.449325841,42.00956029,3.725135274,0.975389592,75.94538616,33.74130023,51.16423134,11.18338322,6.642713013,72.80290733,3.431199059,3.455591469,1065630,8215080,728460,190740,14851320,6598200,10005300,2186940,1299000,14236800,670980,675750,2.37365767,8.175461511,0.847429155,0.159701253,29.41867363,7.48059998,7.942951215,2.589231349,2.364959244,36.48856065,1.450381925,0.708392416,1.930844426,17.33983731,0.921674082,0.493364929,7.09971492,1.597871109,1.050639205,1.373659794,1.891509202,10.18038807,5.028829787,1.141087315,0.759595809,13610340,670980,99030,3292320,670980,10410,14851320,8215080,1406310,10005300,8215080,554820,12151410,670980,111420
2001,1117,6.013109939,38.26412641,5.998944612,3.238279694,83.71307857,58.63129169,50.80172891,11.97070324,15.49829902,28.83373855,2.186039111,7.482154549,1260750,8022720,1257780,678960,17551860,12293040,10651440,2509860,3249480,6045480,458340,1568760,2.220136056,9.690414623,1.387686982,0.727883202,34.28314,20.28856918,7.417823931,3.08293327,5.448027843,11.25903147,1.095795387,3.098558056,2.751117021,9.45004186,1.095039518,0.90410545,7.235066935,3.929645266,0.964091247,1.375588423,1.976931464,4.145120281,5.84610687,4.499065097,0.807997443,13301880,458340,72930,5311920,458340,32970,17551860,8022720,2517000,10651440,8022720,746850,10443120,458340,146820
2001,1047,5.550699403,22.96222224,1.48854686,1.014897123,40.38936246,50.57085049,51.43516803,17.72037416,7.739930864,38.98659469,6.662797284,44.28741588,1428780,5910600,383160,261240,10396440,13017210,13239690,4561320,1992300,10035360,1715040,11399820,2.27841374,4.336692237,0.35188073,0.195240659,11.51461857,16.87611449,9.408124305,4.406271197,2.409145263,20.09524276,3.773312448,24.3549436,4.879168053,16.66101493,1.088653846,0.505593561,2.964517904,3.383706964,1.524617225,1.497884311,1.497168035,7.455497261,8.845819672,10.74394859,0.843349836,15108060,1715040,196290,5949720,1715040,91410,10396440,5910600,518280,13239690,5910600,557460,12381540,1715040,693570
2001,1107,3.791245936,23.33592945,0.756062981,0.260522907,57.40483008,48.58661118,93.26850191,17.5724132,7.396664344,25.99295079,2.242162678,29.08825441,874020,5379780,174300,60060,13233900,11200980,21501780,4051080,1705200,5992320,516900,6705900,1.513908761,3.878954447,0.134920155,0.050087546,18.29448588,13.29092354,21.47287836,5.415232782,3.588618454,11.78287068,1.582149626,18.99496977,3.225609982,21.97149877,0.608688845,0.652372881,4.001844577,2.608582496,3.289440494,2.336530039,3.728287517,5.415430622,10.30347458,12.51867067,0.846586867,13594320,516900,35670,5175360,516900,13620,13233900,5379780,802830,21501780,5379780,1303170,8900520,516900,131550
2001,1077,4.747523623,34.07290654,2.497222536,0.320965691,62.53229375,10.80498646,20.0392692,8.060842475,3.30623636,63.07442637,14.12377815,13.01923122,884820,6350340,465420,59820,11654460,2013780,3734820,1502340,616200,11755500,2632320,2426460,7.012826716,7.807965293,0.63945251,0.035348077,29.9113787,2.510969011,3.031773672,1.926277046,1.115878916,31.52551098,10.37538499,4.10723409,22.38041096,27.09888268,1.168411765,0.226391753,9.397732637,1.539921027,0.906686457,1.344606742,1.39860121,9.863301998,16.90308566,3.927583376,0.785592704,10901520,2632320,467670,1997460,2632320,90120,11654460,6350340,1517310,3734820,6350340,232980,10209240,2632320,661920
2001,1029,1.784701859,25.48176007,0.927863276,0.611142701,99.86691129,83.69723165,44.9654436,11.40235364,16.23161978,21.59357111,0.184581613,1.653388766,259320,3702540,134820,88800,14510820,12161340,6533550,1656780,2358480,3137580,26820,240240,0.369101286,3.965965133,0.145497386,0.092600507,45.1890475,26.21511067,6.109093927,2.739116808,6.122658818,8.663629122,0.070178177,0.318000671,0.93109375,17.2018209,0.543470437,0.478825623,12.80928599,3.784121796,0.823891776,1.602246377,3.149139823,4.499067191,6.798,1.248810811,0.709734784,7954830,26820,4860,3663240,26820,1590,14510820,3702540,1220490,6533550,3702540,221820,5533110,26820,6990
2001,1005,4.237426503,20.68181716,1.355361804,0.829301119,47.64076253,83.10247747,92.93960739,32.29894794,9.733403253,23.53417249,8.895650331,19.66529581,992700,4845120,317520,194280,11160780,19468380,21772920,7566660,2280240,5513340,2083980,4606980,2.429393833,3.526399398,0.261813795,0.185171312,11.01281409,28.61188746,20.25082645,8.399747214,2.834043093,10.13217467,4.38375794,7.971970749,3.86114654,12.53608498,0.783333333,0.821590909,2.291267318,4.287382628,3.234355059,1.972341385,1.695862069,6.084747501,6.171760817,6.237775551,0.83675234,15345780,2083980,654630,8925840,2083980,337980,11160780,4845120,266220,21772920,4845120,694500,9167460,2083980,1180680
