term,estimate,std.error,statistic,p.value,model,ERS
pland_crops,2.5120399975126184e-4,0.0016514858445387103,0.15210787339290072,0.8791303432153932,ERS_twoways_var7,1
cropintensity,-9.80155585373262e-4,6.343941248153221e-4,-1.5450262652709688,0.12263367934886624,ERS_twoways_var7,1
msidi,0.07792755903152618,0.143044408551336,0.5447787845797512,0.5860184540238889,ERS_twoways_var7,1
mna_crops,6.863174395143497e-4,7.411425929502821e-4,0.9260261736979807,0.3546398303305708,ERS_twoways_var7,1
largefarm_planted,0.21320105059981292,0.049193949186330126,4.333887685907856,1.602046830608674e-5,ERS_twoways_var7,1
natural_crops_ed,0.028986988984121442,0.005918556434813971,4.897645110489269,1.1184092582079973e-6,ERS_twoways_var7,1
SDI,-0.4754298850266725,0.07160049266581185,-6.640036504297449,4.9635428770122896e-11,ERS_twoways_var7,1
pland_crops,0.001216455047399623,0.001700442542312947,0.7153755667304096,0.4745317703354369,ERS_individual_var7,1
cropintensity,-0.0018597860136672403,6.502317346511232e-4,-2.860189551752798,0.0043154941766360925,ERS_individual_var7,1
msidi,0.04669933205173443,0.14764582806991408,0.31629293331350417,0.7518413501507705,ERS_individual_var7,1
mna_crops,6.312958204497748e-4,7.664046818196882e-4,0.8237108089565397,0.4102859223534754,ERS_individual_var7,1
largefarm_planted,0.320594565801167,0.04955279547833323,6.469757411392577,1.4858895789813752e-10,ERS_individual_var7,1
natural_crops_ed,0.040310359068758135,0.0055884219050857655,7.2131918014410354,1.0273616395787848e-12,ERS_individual_var7,1
SDI,-0.6572374774119035,0.07090749603011662,-9.268942131770586,9.913128662839592e-20,ERS_individual_var7,1
pland_crops,9.334283155325346e-4,3.166510407046322e-4,2.947813825135108,0.003246124116683044,ERS_time_var7,1
cropintensity,-9.907514824424267e-4,2.877552587891262e-4,-3.4430351911256385,5.898761380847065e-4,ERS_time_var7,1
msidi,0.06249021972373166,0.039474793384885944,1.5830410843304838,0.11360741092032811,ERS_time_var7,1
mna_crops,-6.198692248866678e-6,9.891956336660388e-5,-0.06266396694346318,0.9500418263055532,ERS_time_var7,1
largefarm_planted,0.2906642397952724,0.02383030370336388,12.197252851386962,8.421942838499142e-33,ERS_time_var7,1
natural_crops_ed,-2.338592436782183e-4,4.966466710211323e-4,-0.4708764949483928,0.6377923688280702,ERS_time_var7,1
SDI,-0.3591832479307503,0.041430797777562305,-8.669474574425726,1.0349149803790534e-17,ERS_time_var7,1
pland_crops,-0.00505656587261286,0.0014957665353847113,-3.380584972983308,7.405070751858226e-4,ERS_twoways_var6,1
cropintensity,0.0010776719174135072,5.477374748248146e-4,1.9674971440619138,0.04929630599911053,ERS_twoways_var6,1
msidi,-0.21316660146374586,0.13285061381838195,-1.6045586492747612,0.10878588272665392,ERS_twoways_var6,1
mna_crops,8.53902104017104e-4,5.100622357359224e-4,1.6741135575055588,0.09430131626037758,ERS_twoways_var6,1
largefarm_planted,0.22055981067058758,0.043225268626180806,5.1025665699853695,3.7454845486136525e-7,ERS_twoways_var6,1
natural_crops_ed,0.015329761696540257,0.005030361986516967,3.047447030179754,0.0023452541847817257,ERS_twoways_var6,1
pland_crops,-0.0027235162766674078,0.0018586372517355898,-1.4653296516704357,0.14302468965374981,ERS_individual_var6,1
cropintensity,-8.485295288105421e-4,6.793686733115692e-4,-1.2489971382907628,0.21184623223281687,ERS_individual_var6,1
msidi,-0.42122023682222204,0.16538452229703773,-2.5469144933991608,0.010959630547621163,ERS_individual_var6,1
mna_crops,0.0010617352695127297,6.369196924169604e-4,1.6669845227797782,0.09571041921908291,ERS_individual_var6,1
largefarm_planted,0.8523458499654079,0.04741571889196922,17.976018710322016,4.948652401978532e-66,ERS_individual_var6,1
natural_crops_ed,0.03296923104974833,0.005959269245070326,5.532428506569224,3.675767032581296e-8,ERS_individual_var6,1
pland_crops,0.0015864449810217313,2.654920717408358e-4,5.975489100745593,2.6757261796619985e-9,ERS_time_var6,1
cropintensity,-1.1948444614490425e-4,2.1481391936002526e-4,-0.5562230161847656,0.5781159675098024,ERS_time_var6,1
msidi,0.05548618603016323,0.033913298810540886,1.6361188081448772,0.10196027738183036,ERS_time_var6,1
mna_crops,-1.2590364428199236e-4,8.469735874274679e-5,-1.4865120489105492,0.13728954117887723,ERS_time_var6,1
largefarm_planted,0.24620424188157142,0.020574648638122736,11.966388647113027,5.33328208637794e-32,ERS_time_var6,1
natural_crops_ed,-2.8839324132658406e-4,4.3111834938662003e-4,-0.6689421634149875,0.5036037927177512,ERS_time_var6,1
pland_crops,-7.550964626574723e-5,0.0016834215934124765,-0.04485486378529876,0.9642313013206041,ERS_twoways_var6_3yrs,1
cropintensity,-1.961520646440362e-5,6.2990499980144e-4,-0.031139944071862845,0.9751636985415197,ERS_twoways_var6_3yrs,1
msidi,0.04425124676364086,0.1457835818248452,0.3035406745377368,0.7615364273824811,ERS_twoways_var6_3yrs,1
mna_crops,5.801240218888147e-4,7.556340364375055e-4,0.7677314598265765,0.44281486812980253,ERS_twoways_var6_3yrs,1
largefarm_planted,0.20528069080460268,0.050152762381488504,4.093108356487503,4.573958545785718e-5,ERS_twoways_var6_3yrs,1
natural_crops_ed,0.02844147237949924,0.006035104907811618,4.712672408177303,2.7645298240683815e-6,ERS_twoways_var6_3yrs,1
pland_crops,0.0012219097809019219,0.0017660250426453678,0.6918983317878643,0.4891498939259634,ERS_individual_var6_3yrs,1
cropintensity,-6.315991088948745e-4,6.611393221978353e-4,-0.9553192310438293,0.33963006334889934,ERS_individual_var6_3yrs,1
msidi,0.003386868912139823,0.1532634098840881,0.02209835285996367,0.9823735823730001,ERS_individual_var6_3yrs,1
mna_crops,5.276524819818764e-4,7.958786284529691e-4,0.6629810917369758,0.5074841337116314,ERS_individual_var6_3yrs,1
largefarm_planted,0.3382124147699642,0.051426071816970245,6.5766721590887,7.479442161750595e-11,ERS_individual_var6_3yrs,1
natural_crops_ed,0.04036662730063691,0.005803952533382861,6.955023678856491,6.09573224681354e-12,ERS_individual_var6_3yrs,1
pland_crops,0.0015984428540644954,3.1417271702410067e-4,5.087783780861775,4.0444681787469635e-7,ERS_time_var6_3yrs,1
cropintensity,-2.3392480490408e-4,2.803994178189844e-4,-0.8342556725816503,0.40425992260397026,ERS_time_var6_3yrs,1
msidi,0.05092172629843227,0.04034514394372861,1.2621525497456485,0.20707557233794954,ERS_time_var6_3yrs,1
mna_crops,-8.10409196243006e-5,1.0077241850174456e-4,-0.8041974265299352,0.42140095830245705,ERS_time_var6_3yrs,1
largefarm_planted,0.2797953111257407,0.02433589985639508,11.497224790404248,1.82915342081779e-29,ERS_time_var6_3yrs,1
natural_crops_ed,-1.4660579903271972e-4,5.077828325483541e-4,-0.2887175178746498,0.7728344940133074,ERS_time_var6_3yrs,1
pland_crops,-5.999185655976023e-4,0.0016684398827638302,-0.35956858367819394,0.7192404666331474,ERS_twoways_var7crops,1
cropintensity,-8.083040099993039e-4,6.382762453246055e-4,-1.2663858570958224,0.20564956159385814,ERS_twoways_var7crops,1
msidi,0.013669843553733024,0.14447131846644642,0.09461977435270555,0.9246344921892679,ERS_twoways_var7crops,1
mna_crops,5.082078019133961e-4,7.419921186095313e-4,0.6849234502190681,0.4935400127499112,ERS_twoways_var7crops,1
largefarm_planted,0.2183327725900181,0.05591699999460521,3.9045866661495165,1.0027274922296973e-4,ERS_twoways_var7crops,1
natural_crops_ed,0.028684199870734,0.0059951852188171095,4.784539396831777,1.9529910743410707e-6,ERS_twoways_var7crops,1
SDI,-0.4741743877351891,0.07185117664010338,-6.59939627864815,6.472065968227237e-11,ERS_twoways_var7crops,1
soysmallgrain_planted,-0.04787535739394545,0.07198683040502868,-0.6650571656590272,0.5061567119376071,ERS_twoways_var7crops,1
corn_planted,0.09118722887308159,0.07395247783030356,1.2330517049384886,0.21782628948616112,ERS_twoways_var7crops,1
fruitveg_planted,2.006592624169997,0.7684768855281625,2.611129445735894,0.009150136212757105,ERS_twoways_var7crops,1
pland_crops,0.0010750706465850117,0.0017110330567487119,0.6283167016234334,0.5299298313207339,ERS_individual_var7crops,1
cropintensity,-0.0018241626452345835,6.470964934523701e-4,-2.8189963377832026,0.004905740550785242,ERS_individual_var7crops,1
msidi,0.03624006518472877,0.14902673582620493,0.24317827927863866,0.807913642573546,ERS_individual_var7crops,1
mna_crops,8.921955931721937e-4,7.661525987295927e-4,1.1645142164258153,0.2444738073676525,ERS_individual_var7crops,1
largefarm_planted,0.2984517224376112,0.05697851005633175,5.237969931866369,1.9522613506769563e-7,ERS_individual_var7crops,1
natural_crops_ed,0.03741592753447761,0.005691062449165204,6.574506582679651,7.596968286349235e-11,ERS_individual_var7crops,1
SDI,-0.6613861168651783,0.07081536475371558,-9.339584977996973,5.382044925928436e-20,ERS_individual_var7crops,1
soysmallgrain_planted,0.07420961952772834,0.07288989563939863,1.0181057179016781,0.3088565782111617,ERS_individual_var7crops,1
corn_planted,-0.1284980197745668,0.06620824233902307,-1.9408160560521357,0.05254149077156097,ERS_individual_var7crops,1
fruitveg_planted,1.6022824593924947,0.7937446346402881,2.0186372158831944,0.043772630863864403,ERS_individual_var7crops,1
pland_crops,-5.294001524920206e-4,3.2727601479788654e-4,-1.617595327964863,0.10594499551206336,ERS_time_var7crops,1
cropintensity,4.626490788023253e-4,3.0039177830296684e-4,1.5401522685341615,0.123719019313899,ERS_time_var7crops,1
msidi,-0.02340453749052821,0.038368248234731256,-0.6099975518127051,0.5419491934014251,ERS_time_var7crops,1
mna_crops,2.3308674771702243e-5,9.361161319818775e-5,0.24899340984921176,0.8033975202461441,ERS_time_var7crops,1
largefarm_planted,0.22616726495208966,0.02689944727462414,8.407877776932866,9.039975316148724e-17,ERS_time_var7crops,1
natural_crops_ed,-4.2338937346926114e-4,4.7530476574658156e-4,-0.8907745177017641,0.373182747145431,ERS_time_var7crops,1
SDI,-0.006075329493370323,0.04836936427713,-0.12560283940392536,0.9000619386710647,ERS_time_var7crops,1
soysmallgrain_planted,0.07614538406324123,0.032562385510985295,2.33844612021907,0.019485500894610784,ERS_time_var7crops,1
corn_planted,0.428986658880411,0.03795177812665298,11.303466663638085,1.4438603483122622e-28,ERS_time_var7crops,1
fruitveg_planted,1.7107529456540926,0.31733549548123846,5.390991458613037,8.043178839430363e-8,ERS_time_var7crops,1
pland_crops,-0.004992908326881836,0.0014709490496319934,-3.3943448470434627,7.045609472627237e-4,ERS_twoways_var6crops,1
cropintensity,0.0011075507927690918,5.369290213884677e-4,2.0627508453631895,0.03929567622700326,ERS_twoways_var6crops,1
msidi,-0.18646391388755015,0.13113904370410104,-1.421879469460543,0.15525409074497615,ERS_twoways_var6crops,1
mna_crops,6.893775700927508e-4,4.994277518874299e-4,1.3803349283003705,0.16767433159881318,ERS_twoways_var6crops,1
largefarm_planted,0.24201060425667986,0.04856062426076166,4.983679842275652,6.907956752194823e-7,ERS_twoways_var6crops,1
natural_crops_ed,0.013773781308015149,0.004960754066820088,2.776549920130254,0.005557276537687252,ERS_twoways_var6crops,1
soysmallgrain_planted,-0.2601113030931185,0.06399168704049392,-4.064767083395068,5.03891664702135e-5,ERS_twoways_var6crops,1
corn_planted,0.2860038887044006,0.06798357423949178,4.2069557522361105,2.730354404679046e-5,ERS_twoways_var6crops,1
fruitveg_planted,1.1822416615301816,0.6624422733079545,1.7846712221829844,0.07450208427234793,ERS_twoways_var6crops,1
pland_crops,-0.0031081357785974844,0.0017765057805911421,-1.7495781958915073,0.08038046681108038,ERS_individual_var6crops,1
cropintensity,-9.037307640484302e-4,6.465468417599593e-4,-1.397780803612609,0.16237026399764828,ERS_individual_var6crops,1
msidi,-0.3643288218533621,0.15875293733607584,-2.2949422414911758,0.02186375542914227,ERS_individual_var6crops,1
mna_crops,5.83156445812639e-4,6.072345791765819e-4,0.960347888296162,0.33702346525790905,ERS_individual_var6crops,1
largefarm_planted,0.8253132825060688,0.053132496026179664,15.533117098421595,7.92663140560283e-51,ERS_individual_var6crops,1
natural_crops_ed,0.039896634158156426,0.005705185405445992,6.99304778422667,3.919595258697773e-12,ERS_individual_var6crops,1
soysmallgrain_planted,-0.4507945127167202,0.075236401149426535,-5.991707548868534,2.55363791390228e-9,ERS_individual_var6crops,1
corn_planted,0.24849427843881208,0.07240113538716642,3.4321875908434905,6.137946033439183e-4,ERS_individual_var6crops,1
fruitveg_planted,-0.4328389626881127,0.8024183928122444,-0.5394180474492083,0.5896725586040217,ERS_individual_var6crops,1
pland_crops,-5.580481959679959e-4,2.803866493937783e-4,-1.9902809109297726,0.04668590761238513,ERS_time_var6crops,1
cropintensity,3.8559035598923164e-4,2.079024226383379e-4,1.8546698547135039,0.0637796403739198,ERS_time_var6crops,1
msidi,-0.017003148267493978,0.032193618526036125,-0.5281527534328869,0.5974475981098266,ERS_time_var6crops,1
mna_crops,-8.611271582123292e-6,7.875123801412546e-5,-0.10934776137206509,0.9129368275463011,ERS_time_var6crops,1
largefarm_planted,0.21706228619976717,0.022229934154476962,9.764414266429677,4.546416728391489e-22,ERS_time_var6crops,1
natural_crops_ed,-4.4362891631253665e-4,4.0341412544680816e-4,-1.0996861248256686,0.271591505388832,ERS_time_var6crops,1
soysmallgrain_planted,0.02986606669787471,0.02714933931364159,1.1000660588034294,0.2714259814293512,ERS_time_var6crops,1
corn_planted,0.41585661518853906,0.027197605406234726,15.290192242189413,3.4371486911953477e-50,ERS_time_var6crops,1
fruitveg_planted,1.2187321410570828,0.27005501276252,4.512903236233601,6.73824076037809e-6,ERS_time_var6crops,1
pland_crops,-8.938798777664395e-4,0.0017005342174387615,-0.5256465107257563,0.5992422414970051,ERS_twoways_var6crops_3yrs,1
cropintensity,1.8962315523796228e-4,6.322591231801614e-4,0.2999136719201273,0.764300986677146,ERS_twoways_var6crops_3yrs,1
msidi,-0.012722785357431519,0.14724644506540085,-0.08640470302546575,0.9311607988581081,ERS_twoways_var6crops_3yrs,1
mna_crops,3.6774113027054125e-4,7.562235107441581e-4,0.486286296373763,0.6268633083311219,ERS_twoways_var6crops_3yrs,1
largefarm_planted,0.2044988184604928,0.05697287242868307,3.5894068482588497,3.463791078667095e-4,ERS_twoways_var6crops_3yrs,1
natural_crops_ed,0.027372959407310254,0.006109330338702301,4.480517158141528,8.24302064994919e-6,ERS_twoways_var6crops_3yrs,1
soysmallgrain_planted,-0.051701166867713734,0.07339536130590879,-0.7044200879702116,0.4813237693330009,ERS_twoways_var6crops_3yrs,1
corn_planted,0.13229878456490488,0.07513391217287729,1.7608398223760218,0.07854981412075973,ERS_twoways_var6crops_3yrs,1
fruitveg_planted,1.7007588516504064,0.7821126791644,2.174570106020372,0.029879847802296716,ERS_twoways_var6crops_3yrs,1
pland_crops,0.0012832313748749587,0.0017780587042214616,0.72170360395206,0.47063337593944277,ERS_individual_var6crops_3yrs,1
cropintensity,-5.87776449043107e-4,6.582788690704695e-4,-0.8928988558801586,0.37211080281282305,ERS_individual_var6crops_3yrs,1
msidi,0.012250096991962164,0.15485463635938831,0.07910707280040363,0.9369621531977572,ERS_individual_var6crops_3yrs,1
mna_crops,8.242914325394638e-4,7.961965045654597e-4,1.035286424661381,0.3007675650497255,ERS_individual_var6crops_3yrs,1
largefarm_planted,0.30136707624436365,0.059214642954934414,5.089401222493573,4.2362890352307014e-7,ERS_individual_var6crops_3yrs,1
natural_crops_ed,0.036616036634306334,0.005913828296553409,6.191596170562854,8.456353009104009e-10,ERS_individual_var6crops_3yrs,1
soysmallgrain_planted,0.10517425032275937,0.07567320849919326,1.3898479053373376,0.1648622719276128,ERS_individual_var6crops_3yrs,1
corn_planted,-0.11752488938924084,0.06879679562371836,-1.708290165606536,0.08787066350139354,ERS_individual_var6crops_3yrs,1
fruitveg_planted,0.9860400626951429,0.8220526272918599,1.199485324855073,0.23060310106247425,ERS_individual_var6crops_3yrs,1
pland_crops,-5.30735894112076e-4,3.2700362127867534e-4,-1.623027573935575,0.1047784335475828,ERS_time_var6crops_3yrs,1
cropintensity,4.788737682562528e-4,2.711169312076825e-4,1.7662997516352947,0.07753422668347142,ERS_time_var6crops_3yrs,1
msidi,-0.02400886473045263,0.03805378849911939,-0.6309191719770089,0.5281825384469397,ERS_time_var6crops_3yrs,1
mna_crops,2.2686821842407878e-5,9.345214440178933e-5,0.2427640584133401,0.8082189686496024,ERS_time_var6crops_3yrs,1
largefarm_planted,0.22565470168267987,0.02658000827000788,8.489640010281795,4.6209197549924553e-17,ERS_time_var6crops_3yrs,1
natural_crops_ed,-4.2411259408935235e-4,4.751252234099808e-4,-0.8926332957982949,0.37218640083264376,ERS_time_var6crops_3yrs,1
soysmallgrain_planted,0.07649153274794226,0.03243567811693329,2.3582529235918543,0.018479639862554343,ERS_time_var6crops_3yrs,1
corn_planted,0.4315256947386417,0.03211030195500884,13.438855085924494,4.1332685386935696e-39,ERS_time_var6crops_3yrs,1
fruitveg_planted,1.708709849302542,0.3168218584990931,5.393282702769807,7.942367017582336e-8,ERS_time_var6crops_3yrs,1
