term,estimate,std.error,statistic,p.value,model,ERS
pland_crops,4.7373417649185766e-4,0.0021668165075114034,0.2186314230344973,0.826993143787368,ERS_twoways_var7,2
cropintensity,-8.493397191395781e-5,1.49715018765485e-4,-0.5673042865993236,0.5706672146551279,ERS_twoways_var7,2
msidi,0.08839477665045223,0.2151843935183948,0.410786187627942,0.6813397392787821,ERS_twoways_var7,2
mna_crops,-0.004825355880144066,0.0025038395637588494,-1.927182535968909,0.05431203870804286,ERS_twoways_var7,2
largefarm_planted,0.08633627936782974,0.032492009605683804,2.6571541870013173,0.008038068695522954,ERS_twoways_var7,2
te_shared_c_nc,0.09113412608832677,0.15571761525570282,0.585252515835643,0.5585435977220639,ERS_twoways_var7,2
SDI,0.02920021645398636,0.029741951926132954,0.9817854768411957,0.32650347496188825,ERS_twoways_var7,2
pland_crops,-4.3702484453475647e-4,0.0022686890597082244,-0.19263320491833383,0.847295189064522,ERS_individual_var7,2
cropintensity,-4.544673337507141e-5,1.5685509522695503e-4,-0.2897370551419712,0.7720925756661791,ERS_individual_var7,2
msidi,0.11385640783337549,0.22515276351693492,0.5056851448541592,0.6132171720968331,ERS_individual_var7,2
mna_crops,-0.0030853583967109834,0.002627098049611536,-1.17443595116947,0.240570360849575,ERS_individual_var7,2
largefarm_planted,0.08927871309216028,0.03217992978379457,2.7743600962460766,0.005660114686774919,ERS_individual_var7,2
te_shared_c_nc,-0.07102434300542244,0.15798515424504853,-0.44956339945244217,0.6531472110199592,ERS_individual_var7,2
SDI,-0.057794363785220314,0.029746219167864827,-1.9429146090490792,0.05237741218621052,ERS_individual_var7,2
pland_crops,0.0014511712829491474,0.00035789220022663406,4.05477202920376,5.338278251699619e-5,ERS_time_var7,2
cropintensity,-3.104669531422695e-4,1.8823891466944294e-4,-1.6493239651719476,0.0993402041552463,ERS_time_var7,2
msidi,-0.0446650327839357,0.03818746553755669,-1.1696254819531933,0.24238148811521992,ERS_time_var7,2
mna_crops,-2.4816823904921673e-4,2.930673585347602e-4,-0.846795904838996,0.39727592223794994,ERS_time_var7,2
largefarm_planted,0.08061048335330032,0.0233467537798271,3.452749110797248,5.740215745959837e-4,ERS_time_var7,2
te_shared_c_nc,0.06398631396737929,0.029004312052258365,2.2060965918478703,0.027564138114976804,ERS_time_var7,2
SDI,0.19377860782332298,0.02375815152405487,8.15629985468879,8.552794449146766e-16,ERS_time_var7,2
pland_crops,-0.0014507470108779572,0.0021005390141177376,-0.6906546372752309,0.4899157245187633,ERS_twoways_var6,2
cropintensity,-1.1168820885267035e-4,1.4595476698076723e-4,-0.765224810145377,0.4442876568032256,ERS_twoways_var6,2
msidi,-0.25974087679780417,0.19171512960404577,-1.3548272237786019,0.17572676571723397,ERS_twoways_var6,2
mna_crops,-0.008900189005525411,0.0020233109455117474,-4.3988241279811415,1.184647096376969e-5,ERS_twoways_var6,2
