year,FIPS,ed_wat,ed_ldev,ed_hdev,ed_bare,ed_df,ed_ef,ed_mf,ed_shrub,ed_grass,ed_pas,ed_crops,ed_wet,el_wat,el_ldev,el_hdev,el_bare,el_df,el_ef,el_mf,el_shrub,el_grass,el_pas,el_crops,el_wet,pland_wat,pland_ldev,pland_hdev,pland_bare,pland_df,pland_ef,pland_mf,pland_shrub,pland_grass,pland_pas,pland_crops,pland_wet,mna_wat,mna_ldev,mna_hdev,mna_bare,mna_df,mna_ef,mna_mf,mna_shrub,mna_grass,mna_pas,mna_crops,mna_wet,msidi,tec_forest_fc,tec_crops_fc,tel_forestcrop_fc,tec_shrubgrass_sgc,tec_crops_sgc,tel_shrubgrasscrop_sgc,tec_deciforest_dfLID,tec_LID_dfLID,tel_deciforestLID_dfLID,tec_mixforest_mfLID,tec_LID_mfLID,tel_mixforestLID_mfLID,tec_natural_nc,tec_crops_nc,tel_naturalcrops_nc
2011,1097,5.551425775,29.91168375,7.200543398,2.262842732,1.569011384,58.80122035,18.56139763,19.65061703,13.4602436,14.45935228,3.594846738,32.0665909,2363850,12736680,3066060,963540,668100,25038120,7903620,8367420,5731500,6156930,1530720,13654260,25.05613249,9.886589434,1.96938758,0.573108357,0.166722431,24.09375854,2.843982848,4.547244398,3.925395939,5.693757019,2.424006339,18.81991462,43.86981908,15.00286529,1.619513326,1.160965747,0.234606742,6.795622971,0.94087095,1.364332018,1.912000686,4.177215713,13.35271669,12.18442907,0.825304337,22119900,1530720,252660,11876220,1530720,250590,668100,12736680,39600,7903620,12736680,397920,14450940,1530720,674340
2011,1057,1.338769392,27.88924987,0.734353846,0.546624291,80.13861803,68.41858832,95.79636718,24.88189602,12.36880097,18.62939756,1.643921943,15.82854623,218220,4545960,119700,89100,13062630,11152260,15614850,4055760,2016120,3036600,267960,2580060,0.271324421,4.591367974,0.169287887,0.123073287,25.19838597,19.90032665,19.53259758,7.444636346,5.139648703,7.044827609,0.887905579,9.696617997,0.781378092,35.80837321,0.999782609,0.812186235,3.685703518,3.469635255,2.104867116,1.95785576,2.970797872,3.821331115,5.743214286,10.21689076,0.834001692,9926220,267960,29070,5289240,267960,8250,13062630,4545960,989970,15614850,4545960,1062300,6259740,267960,96450
2011,1017,3.588000307,29.20834294,1.599446877,0.993316432,80.4622801,84.97829761,49.73918722,18.6874856,14.41499577,28.38941384,0.059153415,14.99807943,560460,4562460,249840,155160,12568530,13273950,7769460,2919060,2251680,4434540,9240,2342760,1.174176077,5.539237151,0.339075824,0.160808942,24.10780134,33.91651302,7.040562342,5.974821387,4.603595298,12.23818852,0.034109242,4.871110855,1.896701138,22.95095491,1.022490347,0.567020316,3.68035086,6.200719803,0.874911695,2.174996504,1.763796909,4.660297416,10.656,4.481077739,0.795631815,10402860,9240,1050,4423200,9240,180,12568530,4562460,734730,7769460,4562460,359640,6736800,9240,1890
2011,1125,4.958247666,33.26917151,5.159862384,1.712696455,73.10453663,62.8346155,86.58152045,22.005835,17.9128505,17.57391147,1.35849917,16.21695527,1735260,11643360,1805820,599400,25584720,21990510,30301320,7701480,6269040,6150420,475440,5675520,2.122072054,7.610852735,1.283005088,0.525252629,23.02082623,19.17013942,16.86555976,5.480731522,6.485384862,6.050010222,0.801161342,10.58500413,3.330363229,5.655210191,1.274174234,1.422794118,4.175971078,3.641675623,1.910199029,1.448290547,2.392956247,2.970467172,7.619184783,9.629532103,0.853236452,21933930,475440,37440,12093600,475440,11190,25584720,11643360,2095620,30301320,11643360,2477850,14714730,475440,155310
2011,1131,3.674361968,18.18058575,0.327302115,0.740131694,34.311959,76.85893623,68.57668641,25.12771357,20.24754201,15.04160018,1.79735327,33.38902831,863520,4272660,76920,173940,8063730,18062790,16116360,5905320,4758420,3534960,422400,7846830,2.352477571,2.850170819,0.063456272,0.135835484,7.660516221,31.13949006,14.02391271,6.827236183,7.26656651,6.62874864,0.842815712,20.20877382,7.170700389,25.7625,0.573576923,0.615086705,1.61116431,6.122447084,2.043141157,1.631733957,2.410688876,4.415637755,5.627045455,11.90601404,0.820883909,14817720,422400,69390,9151560,422400,48990,8063730,4272660,252540,16116360,4272660,618600,7610730,422400,231480
2011,1095,6.460852457,43.35611174,5.248977946,0.566161006,54.77189529,16.37368857,40.33832116,8.232568384,9.5615412,66.12076553,4.600290515,3.855322257,1042800,6997800,847200,91380,8840340,2642760,6510720,1328760,1543260,10672080,742500,622260,9.167458939,9.502750416,1.35343335,0.090556022,29.03909689,3.435887285,6.864971715,1.728259445,2.406648953,33.26026771,2.208027925,0.942641347,8.421479795,15.66671093,1.337709737,0.445609756,7.633539088,1.304238006,1.290202608,0.964210162,1.380383795,10.21755234,6.219581152,1.46012476,0.780082493,8930760,742500,100470,2660640,742500,21030,8840340,6997800,1104000,6510720,6997800,497760,8696400,742500,132630
2011,1053,2.684390033,24.11150749,1.694559945,2.08052684,5.700789373,68.59577199,27.10566755,37.29259292,21.93801318,14.41299552,9.764986751,41.37246717,662670,5952180,418320,513600,1407300,16933590,6691320,9206070,5415630,3558000,2410590,10213230,0.584017981,4.336841184,0.327719435,0.502935767,0.808816962,32.98664367,4.450079205,12.86170269,9.296199818,4.761064496,8.798732726,20.28524606,1.248233766,17.52201309,0.799416996,1.176824645,0.537745758,7.016285542,1.055586624,2.896147952,3.654243631,2.663914325,16.35587349,10.51580638,0.810849497,16340070,2410590,382950,11603340,2410590,383280,1407300,5952180,65070,6691320,5952180,277170,7963080,2410590,1033650
2011,1083,5.119362449,35.12360315,4.237266311,0.322773933,45.22993732,8.41768473,14.66637442,5.976277642,4.503955411,65.19995292,28.23699619,17.91547939,805080,5523600,666360,50760,7112940,1323780,2306460,939840,708300,10253460,4440600,2817420,6.473448696,7.815192465,0.914068308,0.041205183,18.44824715,1.853489249,2.124871162,0.93358354,0.781753887,29.00255415,23.82958681,7.781999401,12.1773445,17.4578267,0.949458388,0.305660377,6.244520017,1.344478782,0.824071517,0.643369851,0.641649269,7.319841117,22.41317584,6.183986862,0.80768521,7369740,4440600,746490,1574520,4440600,209190,7112940,5523600,678570,2306460,5523600,109950,8173560,4440600,1431300
2011,1009,5.40272146,37.6668333,2.172696237,1.069257096,81.17292127,38.51177073,52.02809907,17.12556062,14.00644901,60.72084236,2.440099527,2.494577161,910410,6347220,366120,180180,13678410,6489600,8767230,2885820,2360220,10232040,411180,420360,1.223183117,6.555475323,0.422628941,0.216468482,34.59383185,9.425058003,7.921582116,3.938839776,3.829190185,30.29640106,1.076146914,0.501194235,0.946363636,18.50351759,0.74184375,0.766323529,7.399581112,2.037736721,1.017192715,1.230728722,1.57725495,8.015751295,4.499776675,0.972995392,0.765752935,11623920,411180,53310,4778880,411180,12420,13678410,6347220,1566780,8767230,6347220,470400,10384320,411180,66630
2011,1099,2.106531693,19.38116656,0.678811138,0.511515882,20.80127261,83.21281692,68.59396624,32.16178504,19.03739385,11.87012468,7.166821252,27.16073188,564360,5192400,181860,137040,5572860,22293510,18376980,8616450,5100300,3180120,1920060,7276620,0.897851465,3.231149973,0.16527965,0.121406637,3.849201803,31.62088611,15.70462377,9.62733806,7.265451548,3.935100191,5.645005514,17.93670528,3.661232877,12.023,1.090640394,1.0842,0.988154465,5.946190777,2.720255382,2.303935686,3.073557556,2.685989809,14.4170734,14.23826667,0.821283055,16565910,1920060,314160,11199630,1920060,332040,5572860,5192400,201480,18376980,5192400,620820,7084140,1920060,860610
2011,1093,2.234403648,33.40358682,3.030402158,0.97233321,87.01276246,59.41934167,75.00362172,24.56161667,14.56505925,33.06665047,1.865845433,8.324804778,430320,6433140,583620,187260,16757640,11443470,14444820,4730280,2805060,6368250,359340,1603260,0.494843145,5.832644039,0.663217859,0.212629739,30.3704898,18.92035497,12.97891928,7.289601705,6.713678868,12.29205512,1.019314257,3.212251212,0.84113857,10.69808571,1.191492537,0.78148855,5.078580359,3.792899969,1.450045249,1.909277846,3.875827338,3.896158657,7.98,4.248914835,0.825578754,12492810,359340,63960,6489240,359340,18270,16757640,6433140,1633770,14444820,6433140,792210,9060690,359340,114030
2011,1085,4.306404765,18.0852386,0.511522353,0.557530609,56.69814718,51.47716856,48.96237004,23.35382298,10.67519353,36.80309073,2.687968489,24.52655427,808710,3396270,96060,104700,10647480,9667020,9194760,4385670,2004720,6911340,504780,4605900,1.354080501,2.902450036,0.098390574,0.098869826,16.88057311,19.29619828,7.968246635,5.928115933,3.839724487,25.79620643,1.987940086,13.84920411,2.018142857,13.6606015,0.667039711,0.396730769,3.297319534,4.829640144,1.295115112,1.572838372,2.24562753,12.73483438,9.772774869,7.852581522,0.835785015,10602300,504780,48360,5679870,504780,33060,10647480,3396270,473010,9194760,3396270,257730,7618710,504780,185340
2011,1037,4.138716986,20.14376084,0.30594069,0.543740045,88.40330075,76.62545333,46.33367456,26.44440076,15.18474037,12.05197724,0.071270274,3.535527102,714270,3476460,52800,93840,15256860,13224210,7996380,4563840,2620620,2079960,12300,610170,2.309939126,3.020886188,0.042397122,0.113371885,36.82249999,31.57078468,6.575204307,9.809588425,4.833636927,4.103290444,0.03123724,0.767163664,5.941207154,12.5626988,0.379119171,0.716703297,8.91668023,5.669091666,0.856426415,3.144433507,1.831396268,3.258886332,7.701428571,1.791596752,0.745266094,9518130,12300,4200,6004080,12300,2490,15256860,3476460,1098810,7996380,3476460,234900,5336160,12300,6720
2011,1109,3.340114768,24.28373247,1.881589954,0.474700429,34.2369509,70.28939859,87.45813239,33.65209519,11.35150207,33.81681176,7.414139119,19.13483351,582180,4232640,327960,82740,5967480,12251400,15243900,5865540,1978560,5894250,1292280,3335190,0.83891855,4.325436576,0.422376669,0.054268689,6.709644439,24.53595365,21.34210445,7.868908327,3.217601438,14.98151457,4.078723163,11.62454948,1.241281834,16.60618943,1.10044843,0.214977273,1.30130967,4.436769374,3.606666667,1.470984556,1.630782204,6.21434793,7.507064414,9.256062129,0.842940311,11753160,1292280,394200,7026900,1292280,195060,5967480,4232640,184020,15243900,4232640,648660,7983390,1292280,644310
2011,1119,6.536114321,17.08789716,0.613814919,0.960797899,23.65838004,55.81429207,68.12584677,17.23196611,10.30574958,29.04739602,1.77448313,34.94141428,1546140,4042200,145200,227280,5596470,13203060,16115400,4076280,2437860,6871260,419760,8265510,1.76481935,2.908607651,0.124601892,0.167327976,4.633021746,21.82226177,16.09845033,5.188689116,3.956176658,18.50024217,0.909726975,23.92607436,2.249321121,19.60230769,0.753836317,0.719672727,1.273628123,5.383387215,2.938155235,1.90088586,2.454358773,9.213252632,7.797065217,14.23489437,0.827342836,13682190,419760,37170,5697360,419760,11970,5596470,4042200,174930,16115400,4042200,700350,8807580,419760,118380
2011,1133,5.435273772,28.42034079,1.597768843,0.984032027,101.8418154,77.19940232,77.3563195,14.91483118,13.20230749,30.95356333,0.236109026,5.261491663,889500,4651080,261480,161040,16666740,12633930,12659610,2440860,2160600,5065650,38640,861060,2.705226497,4.851930494,0.365272395,0.166522856,34.70797181,23.98435081,11.1083064,3.608178538,4.760474909,12.31147253,0.090850647,1.339442104,4.476430738,15.72344554,0.9225,0.470673575,6.864134139,4.353983361,1.112211686,1.311034636,2.149743377,4.748555267,2.437377049,1.958927614,0.787663672,9530220,38640,5970,4015380,38640,1800,16666740,4651080,1330380,12659610,4651080,393120,7340460,38640,7800
2011,1121,4.878828362,36.96446807,3.951022194,1.454934139,76.85297289,60.48808698,40.13485335,18.86021221,17.56554935,35.7764496,5.137212477,7.49801451,960720,7278900,778020,286500,15133590,11911080,7903200,3713880,3458940,7044960,1011600,1476480,2.700098768,8.506017257,0.972459696,0.412393845,30.68963421,20.44912217,5.753312337,5.185933727,4.706125395,14.881691,3.491750523,2.251461066,7.0516313,15.63932773,1.244269006,0.969057279,5.884978089,3.640833635,0.834625018,1.637316017,1.498079534,4.574531689,12.36658273,2.73503393,0.823835289,12109170,1011600,197160,6316740,1011600,137160,15133590,7278900,1779840,7903200,7278900,530220,10062210,1011600,390630
2011,1071,4.832154438,22.38101876,1.965510634,0.493228035,50.81955214,12.76286649,32.29070807,11.97995179,9.495924649,44.68761128,10.59648725,7.296649832,1410180,6531510,573600,143940,14830800,3724620,9423480,3496140,2771220,13041300,3092400,2129400,4.238286502,4.182991096,0.478445585,0.07284314,48.03841628,2.895437713,5.689073899,3.208860588,2.580997131,19.67508012,6.018379169,2.92118878,6.402018634,14.26089953,1.195428082,0.480950226,16.70938498,1.61502867,1.449752882,1.782695603,1.634235192,7.501736347,11.84328388,4.053723252,0.71670454,13287840,3092400,535170,5610480,3092400,195030,14830800,6531510,1327470,9423480,6531510,417210,12192660,3092400,951870
2011,1003,6.01267705,24.70263291,4.03222005,2.023080649,0.958403604,52.43874407,7.641060424,16.58597027,11.24018763,14.35708482,8.426912526,35.07960595,3157020,12970380,2117160,1062240,503220,27533520,4012020,8708640,5901780,7538340,4424640,18418920,21.23622752,5.727984214,0.817037072,0.50467886,0.097840129,25.29715854,1.073156066,4.976870957,3.723341436,5.499342047,7.438523814,23.60783935,46.26683402,15.60736378,0.901437277,1.214422548,0.207396044,8.93604817,0.697538995,2.057605512,2.214271152,4.000953305,16.15918908,16.63385266,0.819264613,26037060,4424640,610110,12505080,4424640,345990,503220,12970380,20640,4012020,12970380,155160,15077880,4424640,1332390
2011,1011,3.636079978,15.88802415,0.543262663,0.626641994,50.43930717,70.3780845,83.55201879,37.05006892,11.74685072,26.97858689,3.883253373,24.56429204,588720,2572440,87960,101460,8166660,11394960,13527960,5998800,1901940,4368120,628740,3977220,1.118172414,2.599489607,0.095830644,0.080711192,11.88939231,27.05892751,16.23062056,8.899909784,4.01315837,13.98121297,1.851354664,12.18121997,1.687269338,15.88245283,0.610866142,0.314891566,2.194754304,5.426889632,2.15402459,1.636187124,2.169525876,7.684002037,5.410722022,8.266005868,0.841240261,10928220,628740,145590,6925260,628740,104880,8166660,2572440,199320,13527960,2572440,398160,6274140,628740,332250
2011,1001,3.830424101,27.25109287,2.739905081,0.973609248,53.76201272,52.95859343,65.30694852,39.8959388,14.52670995,34.21680706,4.872262658,19.11666426,599580,4265640,428880,152400,8415420,8289660,10222560,6244950,2273880,5355990,762660,2992350,1.404699658,5.35005948,0.553634849,0.160760519,14.60833597,18.90270021,13.45121671,11.37380673,4.82442548,15.803288,3.13776245,10.42930993,3.414270186,17.93254818,0.861441352,0.491484375,2.530327542,3.703201502,1.949205703,2.182072558,2.083807947,5.650306076,9.803532934,9.79310138,0.869642201,10198260,762660,90030,7274730,762660,45150,8415420,4265640,471390,10222560,4265640,497700,6883860,762660,237750
2011,1087,4.271118861,23.97803219,1.302246403,2.195722685,38.62688752,68.86605393,91.0767787,32.43413351,10.37981431,27.26972727,5.119826881,30.09522795,678330,3808140,206820,348720,6134640,10937160,14464620,5151120,1648500,4330920,813120,4779660,1.006719206,4.244541247,0.223614635,0.704335098,8.348544153,21.72649085,21.05122679,7.312753911,2.987573124,11.46124174,2.878712578,18.05424667,1.326846473,18.98898592,0.595872483,1.562304469,1.735923016,3.791818681,3.265589959,1.398935196,1.605685279,4.852705945,6.559411765,10.02565385,0.846752672,11100600,813120,176820,6160800,813120,85290,6134640,3808140,162660,14464620,3808140,796890,6985380,813120,411630
2011,1115,6.160699027,37.80415249,3.435709681,1.768911827,82.89048489,47.82621337,46.71200102,21.4421613,16.80129401,38.18566164,0.855204515,7.498285691,1042530,6397320,581400,299340,14026950,8093280,7904730,3628500,2843160,6461880,144720,1268880,3.309769116,7.851022097,0.731072218,0.326020129,37.96411332,14.8641246,6.697985164,5.702267568,4.50891689,14.94427343,0.358303036,2.742132438,4.594651354,18.07579592,0.940075988,0.564110429,7.232228977,3.020712141,0.85081144,1.530942408,1.317125842,3.988187983,2.613491379,4.117400177,0.793586185,11430840,144720,13440,5679540,144720,7320,14026950,6397320,1903680,7904730,6397320,503940,8938560,144720,24450
2011,1023,3.004001352,18.46148892,0.465908258,0.925149901,24.0203128,83.26462319,91.3781438,28.21084562,16.25219825,8.933136756,0.323016308,26.56771399,716460,4403100,111120,220650,5728890,19858770,21793860,6728340,3876180,2130570,77040,6336450,0.822861404,2.930316401,0.10082939,0.131168772,4.40600282,33.60369597,22.30687983,7.949710587,7.396884779,3.064164397,0.138036642,17.149449,2.230159091,28.64286885,0.765859873,0.431503448,1.024010914,6.68380035,3.156658953,1.922162409,3.335547362,2.784034286,3.07682243,13.44126191,0.792306708,14067360,77040,8790,8810040,77040,10560,5728890,4403100,148140,21793860,4403100,969030,6251850,77040,42090
2011,1043,5.474792131,42.91407382,4.462737218,0.985207921,74.83560819,36.2213487,53.09077152,11.15147365,11.27236182,70.92822019,3.449608425,3.474921304,1070610,8391960,872700,192660,14634300,7083180,10382040,2180700,2204340,13870200,674580,679530,2.350645962,8.428084041,1.027564804,0.170286638,28.48651537,8.880816382,8.312151056,2.295003652,3.004132443,34.83374271,1.500317331,0.71073961,1.885459393,17.97310796,1.000214037,0.542345277,6.344661731,2.029527872,1.093851279,0.915719241,1.463542601,9.041452084,5.276816547,1.116361446,0.773247708,13029300,674580,103080,4044240,674580,14070,14634300,8391960,1389540,10382040,8391960,575250,12059670,674580,119550
2011,1117,6.031710874,43.77601269,9.844759458,2.532875006,76.26011319,53.89520748,47.90914044,21.23568587,17.99912318,26.06277157,2.058694249,7.426924081,1264650,9178380,2064120,531060,15989220,11300040,10044960,4452420,3773820,5464500,431640,1557180,2.232670224,11.62861774,2.4158322,0.596875386,30.22185478,19.16985172,7.110779728,6.309709001,5.997213294,10.11112485,1.128633192,3.076837887,2.72954519,12.22123308,1.380916031,0.827131527,5.763094134,3.947051949,0.993665023,1.83945634,1.831367609,3.679861135,8.048877551,4.530273876,0.833343643,13506120,431640,69930,6814140,431640,38550,15989220,9178380,2626200,10044960,9178380,774270,10401660,431640,150360
2011,1047,5.423429345,23.19531758,1.76336627,0.988790445,36.56030526,53.13676403,49.84079588,20.81588032,15.58405535,33.93961432,7.064187465,43.95781907,1396020,5970600,453900,254520,9410820,13677690,12829290,5358120,4011420,8736240,1818360,11314980,2.311455004,4.337146773,0.438522269,0.186569513,9.707663476,18.94369349,9.107431313,4.88262484,4.914861926,16.65328699,4.199142675,24.31760173,5.191806283,15.33523352,1.241782178,0.487553299,2.376871492,4.284140749,1.523956315,1.335757254,1.909026709,6.045192498,10.0734576,10.768075,0.850526525,15452220,1818360,227610,8089860,1818360,132150,9410820,5970600,451170,12829290,5970600,536130,11671140,1818360,831150
2011,1107,3.752206539,23.43613057,0.85340121,0.281864444,52.18630381,53.20965652,86.46081193,18.09970532,11.48252759,23.21464706,2.212232474,28.79077421,865020,5402880,196740,64980,12030840,12266760,19932360,4172640,2647140,5351820,510000,6637320,1.502938691,3.889299887,0.154322735,0.051688161,15.1188652,16.07466675,21.50114288,5.743788344,5.030070095,10.34520586,1.644495543,18.94351585,3.099123435,20.56479358,0.653988971,0.617409326,2.821539707,3.624603873,3.304309713,2.145070468,3.172678523,4.838600122,10.92553314,12.51696475,0.850643674,13514700,510000,48780,5798520,510000,13320,12030840,5402880,687840,19932360,5402880,1280280,8479080,510000,151710
2011,1077,4.66253371,34.72224234,3.133037221,0.299396282,63.19354102,13.3656295,21.23621047,10.5773809,5.784143007,61.1299602,14.09287273,12.97770206,868980,6471360,583920,55800,11777700,2491020,3957900,1971360,1078020,11393100,2626560,2418720,6.966082264,7.937140302,0.785625502,0.03303017,28.74856217,3.471065281,3.248353079,2.347604878,1.675653384,29.95686762,10.71288186,4.117133483,20.57534073,25.07262712,1.194298532,0.221438849,8.206486445,2.165785069,0.953404724,1.140899609,1.406123368,8.814671614,18.47006475,3.955314433,0.800132768,10666380,2626560,487920,2850840,2626560,117270,11777700,6471360,1484760,3957900,6471360,236190,10100700,2626560,724440
2011,1029,1.956895445,25.57301855,1.026967498,0.585540777,100.4107457,87.06471051,53.44504857,16.14490359,12.23895845,19.95835145,0.195317904,1.669906136,284340,3715800,149220,85080,14589840,12650640,7765650,2345880,1778340,2899980,28380,242640,0.401310158,3.986777019,0.164822709,0.088326638,43.40275584,27.59365039,7.423215907,4.775770504,3.776366368,7.987366689,0.077363233,0.322274541,0.942019386,17.18946588,0.577084337,0.458357143,10.70893021,4.306090645,0.903657004,1.875985401,1.810930693,4.186785714,7.494,1.24872,0.71826199,7272390,28380,6060,3624180,28380,2820,14589840,3715800,1176690,7765650,3715800,252330,5402010,28380,9540
