year,FIPS,ed_wat,ed_ldev,ed_hdev,ed_bare,ed_df,ed_ef,ed_mf,ed_shrub,ed_grass,ed_pas,ed_crops,ed_wet,el_wat,el_ldev,el_hdev,el_bare,el_df,el_ef,el_mf,el_shrub,el_grass,el_pas,el_crops,el_wet,pland_wat,pland_ldev,pland_hdev,pland_bare,pland_df,pland_ef,pland_mf,pland_shrub,pland_grass,pland_pas,pland_crops,pland_wet,mna_wat,mna_ldev,mna_hdev,mna_bare,mna_df,mna_ef,mna_mf,mna_shrub,mna_grass,mna_pas,mna_crops,mna_wet,msidi,tec_forest_fc,tec_crops_fc,tel_forestcrop_fc,tec_shrubgrass_sgc,tec_crops_sgc,tel_shrubgrasscrop_sgc,tec_deciforest_dfLID,tec_LID_dfLID,tel_deciforestLID_dfLID,tec_mixforest_mfLID,tec_LID_mfLID,tel_mixforestLID_mfLID,tec_natural_nc,tec_crops_nc,tel_naturalcrops_nc
2016,1027,1.381553131,27.30039205,0.493138777,0.632288013,95.97015784,74.97467885,43.68559689,13.04065356,13.35393048,23.68901063,0.064987281,3.895796336,216840,4284900,77400,99240,15062880,11767560,6856620,2046780,2095950,3718080,10200,611460,0.325414251,4.122353465,0.096907504,0.101265474,43.04224192,26.90828938,6.125930441,4.362271214,4.171610001,9.707436819,0.034405031,1.001874501,0.984104046,20.60570064,0.704166667,0.559647887,10.99014641,5.360271608,0.904504233,2.225861508,1.938851051,5.094012036,13.5,2.346985075,0.723699201,8565540,10200,1680,3800610,10200,2310,15062880,4284900,1408860,6856620,4284900,248700,6322950,10200,4470
2016,1091,3.528082148,17.65703095,0.998627241,0.752506646,23.58891448,65.2054553,71.89479618,19.00079282,15.52469304,23.73908577,2.024836963,30.79407132,897930,4493880,254160,191520,6003600,16595400,18297900,4835880,3951180,6041820,515340,7837380,1.12893678,3.161482693,0.214047121,0.174724405,4.328150892,25.61493018,15.66232254,6.031404422,5.047558561,15.34445214,1.251360559,22.0406297,2.494140625,26.91060201,0.903432836,0.7254323,1.143640988,6.111596513,2.562653809,1.835743841,2.260117875,10.00591084,10.86972696,13.32750535,0.828382514,14151240,515340,45060,7883940,515340,28260,6003600,4493880,150660,18297900,4493880,838320,8294100,515340,181500
2016,1049,2.822716981,44.98734939,3.506975946,0.503376595,71.83097733,22.65849185,56.73176201,10.24603424,11.74128883,74.92710039,8.185819744,1.090946793,569280,9072960,707280,101520,14486730,4569720,11441550,2066400,2367960,15111150,1650900,220020,0.444827828,8.026402281,0.780099845,0.097283775,28.46246564,5.173265526,9.870108311,2.696857957,3.282256377,37.30002718,3.713607278,0.152798002,0.421183099,22.63984615,0.991361059,0.693286219,6.610910975,1.883614371,1.620073248,1.690170914,1.76947073,9.499426695,6.552519685,0.419265306,0.757731481,12622920,1650900,264810,4073400,1650900,57390,14486730,9072960,1630470,11441550,9072960,690210,12030420,1650900,324630
2016,1019,7.202644754,30.00040156,1.570341815,1.947965197,65.49062853,50.89015639,62.83278543,13.31952575,16.11000038,41.60440514,12.93881343,5.615892925,1119240,4661850,244020,302700,10176780,7907970,9763770,2069760,2503380,6465030,2010600,872670,6.738550251,5.199734969,0.330246706,0.277483685,23.8155831,17.54494992,9.992887707,4.529916807,5.141296013,16.21985094,8.511295109,1.698204783,9.37442256,13.48918197,0.822403846,0.569603699,5.017316974,4.347569766,1.365960591,2.248936102,2.29575,4.521797632,14.37603261,1.838947735,0.856714089,8899800,2010600,502830,4078200,2010600,103650,10176780,4661850,750570,9763770,4661850,454380,7726170,2010600,673410
2016,1065,9.45688919,21.69673167,0.498260323,0.530019126,38.60123648,46.46189297,70.7785494,13.40415546,10.35195811,32.25353405,1.590763129,25.84707784,1607970,3689130,84720,90120,6563430,7899990,12034590,2279130,1760160,5484120,270480,4394820,3.755954775,3.637335648,0.089348098,0.115337384,10.0070928,13.73144757,15.56604772,4.967076708,2.908100612,23.41137177,1.400774915,20.410112,4.6717703,28.11190909,0.591128405,0.647227723,2.555989184,3.807534247,2.935581189,2.855172414,1.259152024,12.83673976,13.08659341,13.06121189,0.844188884,8224110,270480,14010,3739830,270480,5280,6563430,3689130,331080,12034590,3689130,717840,6673320,270480,37050
2016,1105,3.764505732,20.13624931,0.484524499,0.42083865,43.71393469,70.69721283,86.09158665,17.80467518,8.656475011,25.87373624,4.299914904,25.60203129,705780,3775200,90840,78900,8195610,13254510,16140690,3338070,1622940,4850880,806160,4799940,1.296647084,3.204534304,0.077479116,0.086311927,10.32618036,26.37611838,17.46309181,6.595757754,2.79856102,15.34710548,3.127007184,13.30120558,3.353089655,18.65822981,0.482591362,0.700519481,2.262717391,6.685234555,2.577163885,2.650784566,1.882604952,8.327982634,13.20405405,8.713301887,0.840717716,10307490,806160,85260,4669770,806160,27780,8195610,3775200,335100,16140690,3775200,760860,6829320,806160,271620
2016,1033,3.852155691,26.14212255,4.7282536,0.785069924,64.25461085,22.98809577,34.21500438,15.23362611,7.200499354,36.92466598,11.82174863,11.53268834,622080,4221660,763560,126780,10376400,3712320,5525340,2460060,1162800,5962920,1909080,1862400,4.784932454,6.512494984,1.176323064,0.307358777,35.09156672,6.69769049,5.93896295,4.911219849,2.399126131,16.15631548,11.92557626,4.098432832,11.2640379,12.40206368,1.134784946,1.513262195,11.80111412,2.950360065,1.402773146,2.216001676,2.169272116,6.019990771,33.55134146,4.453909825,0.817174629,7771620,1909080,377820,3231780,1909080,142530,10376400,4221660,1003170,5525340,4221660,188460,6351960,1909080,669060
2016,1063,10.23765169,18.77560993,0.421588564,0.182887295,31.58860258,49.3283192,67.91261708,9.33076238,9.308998441,31.42291581,2.135323259,40.67171239,1749870,3209220,72060,31260,5399280,8431440,11607960,1594860,1591140,5370960,364980,6951810,3.308030999,3.07145347,0.084774053,0.019745509,6.725004555,14.33803048,15.68420033,3.389013915,3.055604407,16.70343719,0.904554947,32.71615014,3.747017893,20.58776471,0.706829268,0.198529412,1.663729917,3.360382559,2.965838035,2.431851385,1.846161188,7.168049209,5.223344595,19.40321305,0.811182494,9378840,364980,43500,2952780,364980,8640,5399280,3209220,180060,11607960,3209220,610350,7145490,364980,129630
2016,1013,2.070383201,22.38289134,1.225492933,0.305554253,45.63226427,78.29783052,79.10787688,20.86971283,16.79625175,19.35028028,1.623964269,20.07291906,417120,4509480,246900,61560,9193530,15774660,15937860,4204620,3383940,3898500,327180,4044090,0.398471335,3.786371119,0.207812629,0.049585559,10.92075022,35.37518623,16.98260708,6.736488494,7.474062509,7.437119034,0.990907081,9.640638716,0.774903475,20.39679144,0.665627981,0.45,2.068248731,7.740048871,2.61381589,2.04582454,3.946014151,3.787553084,8.531538462,6.882703756,0.8075907,13076010,327180,91560,6894420,327180,28740,9193530,4509480,451740,15937860,4509480,685410,6912240,327180,141300
2016,1081,5.042839307,43.86209418,9.702744823,1.211620574,73.46874444,70.62119159,75.3591509,20.38238459,14.42697419,30.07196372,1.678438683,13.98479474,804360,6996240,1547640,193260,11718660,11264460,12020190,3251100,2301180,4796640,267720,2230650,1.691491535,11.54144769,2.048376049,0.274674121,21.79308936,23.70994007,13.38562373,5.198044104,4.269523699,10.81396753,0.939523168,4.334298943,2.104539782,16.87372136,0.932174037,0.84416185,3.678817864,4.216123746,1.667639616,1.476346154,1.516392786,3.341507168,5.970478088,3.914745187,0.846152839,11595390,267720,67800,5048100,267720,24690,11718660,6996240,1114350,12020190,6996240,885300,8126580,267720,113520
2016,1097,5.57002564,30.8044773,7.911001898,2.218174873,1.310445072,59.10868176,17.48345088,18.61776086,13.61186068,14.1506227,3.868349306,31.99162781,2371770,13116840,3368580,944520,558000,25169040,7444620,7927620,5796060,6025470,1647180,13622340,25.05416682,9.929960938,2.072172974,0.561715939,0.140259895,24.2077884,2.696409824,4.489288908,4.027061113,5.438981133,2.584239953,18.7979541,43.33185621,13.91336624,1.419027018,1.152138728,0.25403658,7.034673446,1.023677782,1.425915262,1.998090189,3.90025261,13.92903797,12.09116012,0.824977303,22563120,1647180,295710,11849760,1647180,268770,558000,13116840,39660,7444620,13116840,404130,14587500,1647180,755160
2016,1057,1.236806477,27.92201052,0.760856842,0.567237733,82.56989981,67.940062,96.09710256,21.75601489,14.95247497,18.39344728,1.666743967,15.84179773,201600,4551300,124020,92460,13458930,11074260,15663870,3546240,2437260,2998140,271680,2582220,0.254760049,4.593742201,0.172048615,0.121527279,24.55171287,19.96233262,19.61961575,7.698181674,5.444488371,6.953281844,0.904856453,9.72345228,0.789467681,35.48729858,0.9348,0.767790698,3.900526316,3.783568605,2.291656037,2.312582013,2.934702381,3.847209776,5.923373494,10.12732907,0.835996074,10244160,271680,30930,5445780,271680,7350,13458930,4551300,985320,15663870,4551300,1089510,6229380,271680,99720
2016,1017,3.445878467,29.32741799,1.675117154,0.650303449,83.31009449,84.4493739,50.83122071,15.83621418,13.59453023,28.0064531,0.043788891,15.00921871,538260,4581060,261660,101580,13013370,13191330,7940040,2473680,2123520,4374720,6840,2344500,1.25852731,5.551509564,0.351175386,0.128082507,23.83256511,34.87283936,7.262445264,5.393869555,4.29932012,12.12041945,0.04932012,4.87992625,2.25185567,22.82021053,0.991952984,0.851361702,3.866177173,7.48560808,0.952816227,2.582114618,1.794684661,4.677020751,19.26,4.494481132,0.791230926,10618620,6840,1260,4199940,6840,390,13013370,4581060,743790,7940040,4581060,372660,6677340,6840,2310
2016,1125,4.683599046,33.90367497,5.732647055,1.662807099,75.47479537,63.02208633,88.17232229,20.59890372,14.84619806,17.40092741,1.373928868,16.25981554,1639140,11865420,2006280,581940,26414250,22056120,30858060,7209090,5195790,6089880,480840,5690520,2.050632553,7.648192604,1.366042578,0.476906243,23.10340083,19.74409846,17.20336727,6.815683259,4.170595882,5.981990971,0.805713103,10.63337624,3.414219791,5.615003147,1.119101124,1.354748377,4.281946725,4.027000408,2.034583333,2.088717163,1.609795963,2.965779856,7.51944,9.507945835,0.850230466,21750090,480840,38550,11240160,480840,10650,26414250,11865420,2135010,30858060,11865420,2552250,14638710,480840,160920
2016,1131,3.654192805,18.28245279,0.36278963,0.701580509,34.67500393,81.10875762,72.2564098,21.53811314,14.293554,15.03011141,1.845095466,33.48349148,858780,4296600,85260,164880,8149050,19061550,16981140,5061720,3359160,3532260,433620,7869030,2.342750418,2.865604058,0.068281553,0.126567881,7.27177475,33.158602,14.77152487,7.082018668,4.627827241,6.572721769,0.874984251,20.23734254,7.049615877,24.85062731,0.545816327,0.546783088,1.502378901,7.081033167,2.143159032,2.064195709,2.073191003,4.417128968,5.892034384,12.0558251,0.809062153,14653680,433620,82830,7677960,433620,34680,8149050,4296600,246060,16981140,4296600,662670,7600950,433620,232380
2016,1095,6.273495171,43.80740489,5.501389845,0.7234073,55.74920145,16.61829391,41.44127567,7.477934869,8.870475335,65.79140331,5.132994863,4.113682007,1012560,7070640,887940,116760,8998080,2682240,6688740,1206960,1431720,10618920,828480,663960,9.0790776,9.558121186,1.388284036,0.117767437,29.39552183,3.480774968,7.103517689,1.577258394,2.027027404,32.70622545,2.578337371,0.988086642,8.475355697,15.53583082,1.246234705,0.516521739,8.059318838,1.397877581,1.366378262,1.038653611,1.135211659,9.911524596,6.994134454,1.389198606,0.78136811,9037260,828480,121950,2464080,828480,27810,8998080,7070640,1133070,6688740,7070640,517470,8708220,828480,168630
2016,1053,2.712584088,24.35212917,1.795912713,2.071533909,6.999660335,71.66430602,28.58172357,27.05985221,16.75516805,14.15463103,10.28730593,41.40236259,669630,6011580,443340,511380,1727940,17691090,7055700,6680010,4136190,3494220,2539530,10220610,0.591163716,4.383069713,0.343797338,0.500237887,1.013454762,39.73290994,4.639295343,9.098817126,5.684650707,4.664487704,9.055760428,20.29235534,1.26789748,17.47991922,0.773655424,1.169403409,0.595813289,10.87415521,1.068637678,2.404602291,2.503239386,2.622359371,16.40139398,10.4362125,0.774816885,16451010,2539530,487950,9152280,2539530,353790,1727940,6011580,72120,7055700,6011580,287820,7995780,2539530,1121040
2016,1083,4.932794537,36.05720577,5.124322332,0.321247815,45.17995696,8.373808841,14.85065315,4.417348221,4.647028963,64.36669255,29.82186961,18.01849235,775740,5670420,805860,50520,7105080,1316880,2335440,694680,730800,10122420,4689840,2833620,6.348516871,7.915687328,1.074367915,0.0404612,18.66337254,1.837293323,2.164016086,0.66586431,0.832401925,27.64902112,24.89079196,7.918205423,11.91383055,15.65830189,0.907882859,0.297336449,6.484832081,1.373922967,0.849518223,0.593286119,0.674768041,6.634321025,23.10726092,6.317762557,0.80916481,7382340,4689840,831990,1371840,4689840,212220,7105080,5670420,688770,2335440,5670420,114960,8113500,4689840,1543590
2016,1009,5.169500216,38.2390265,2.309068354,1.077090481,83.3235416,39.45676185,54.20613625,11.43389406,12.71572075,60.10378523,2.625964397,2.684358723,871110,6443640,389100,181500,14040810,6648840,9134250,1926720,2142720,10128060,442500,452340,1.167210019,6.647286159,0.439185869,0.212569593,35.62618302,9.909374853,8.376363543,2.888756671,3.056569148,29.96355339,1.186864695,0.526083037,0.914818605,18.27293638,0.68972041,0.737037037,8.165602557,2.343612632,1.121749185,1.290859189,1.22197153,8.058001915,4.878,0.925365344,0.759944157,11527800,442500,55260,3809100,442500,21330,14040810,6443640,1649970,9134250,6443640,509250,10324620,442500,80010
2016,1099,2.028594947,19.46515013,0.708597308,0.512187751,21.44805801,86.99969172,71.25467746,24.25490064,14.2534662,11.87169238,7.227513373,27.16565892,543480,5214900,189840,137220,5746140,23308050,19089810,6498120,3818640,3180540,1936320,7277940,0.880819599,3.241362375,0.17018429,0.120331648,3.577498183,35.49340175,16.17079972,7.806641622,5.006226541,3.908830132,5.65810695,17.96579719,3.862193126,11.99436464,1.067775176,1.07819398,0.900033806,8.203797774,2.751897351,2.28476513,2.746142506,2.661954753,14.43677143,14.32502679,0.799853051,15945120,1936320,391350,9160800,1936320,254190,5746140,5214900,192690,19089810,5214900,648690,7062240,1936320,862170
2016,1093,2.130347482,33.47742308,3.073083879,0.958936758,88.68560551,58.22986132,76.77195344,24.57921899,11.46424783,32.39246621,2.096700578,8.367798044,410280,6447360,591840,184680,17079810,11214390,14785380,4733670,2207880,6238410,403800,1611540,0.479655306,5.840261324,0.669853776,0.20543304,31.13212485,17.95632445,13.44006879,9.228083949,4.709304771,11.97128798,1.142078724,3.225523046,0.849825207,10.57110902,1.167475113,0.7536,5.682573216,3.795190957,1.598172388,2.726217211,2.994245626,3.832330452,8.207126866,4.27822314,0.823054097,12691320,403800,78810,6228750,403800,21120,17079810,6447360,1657680,14785380,6447360,822060,8969370,403800,135600
2016,1085,4.38276569,18.19482771,0.535484986,0.532289968,57.87646975,52.63855754,50.95031012,17.76637582,10.65953794,36.45131927,2.769121942,24.58917662,823050,3416850,100560,99960,10868760,9885120,9568080,3336390,2001780,6845280,520020,4617660,1.379193341,2.918361224,0.103518577,0.09498788,16.60265448,20.1209442,8.32878842,5.092970226,3.845044192,25.5306046,2.136795966,13.84613689,2.067055068,13.63298507,0.658983051,0.393774834,3.250810135,5.569811321,1.37140114,1.663919624,2.321768489,12.88138904,11.02401099,7.796698651,0.835087612,10610280,520020,56220,4972470,520020,29400,10868760,3416850,471570,9568080,3416850,269940,7573170,520020,195480
2016,1037,4.146539333,20.31480949,0.315327507,0.575029434,92.37913909,77.37657249,48.59311609,14.21442166,17.05202156,11.7620289,0.08413369,3.546304558,715620,3505980,54420,99240,15943020,13353840,8386320,2453160,2942880,2029920,14520,612030,2.308166061,3.049724575,0.043231505,0.119525465,37.54252098,34.16947272,6.97383112,4.325497254,6.655305142,4.007336319,0.03686933,0.768519537,5.815313869,12.83729268,0.367536946,0.731489362,9.373815104,7.696491778,0.955965846,1.979069459,2.763688643,3.263784804,9.09,1.777922252,0.728007359,8758020,14520,5460,4782840,14520,2160,15943020,3505980,1139460,8386320,3505980,254520,5321250,14520,7770
2016,1109,3.451991229,24.42865552,2.00103959,0.448194314,33.08754935,70.39611152,88.58894523,30.00320139,13.76459127,33.64021907,7.763882148,19.12726033,601680,4257900,348780,78120,5767140,12270000,15441000,5229540,2399160,5863470,1353240,3333870,0.85570002,4.329309223,0.436989456,0.04987969,6.201295013,24.12400731,21.72425723,7.067735173,4.603027893,14.72277013,4.249067983,11.63596088,1.248100418,16.05523404,1.029283784,0.20125,1.230232188,4.726087445,3.756100585,1.398458395,2.257470456,6.00414132,7.603798768,9.324786207,0.84466134,12152640,1353240,418230,6909660,1353240,201720,5767140,4257900,175440,15441000,4257900,667530,7994430,1353240,676320
2016,1119,6.364905614,17.11808062,0.643744738,0.956739618,23.24709868,57.99168636,69.89069148,13.61210676,11.24359283,28.7699111,1.875686499,34.77553207,1505640,4049340,152280,226320,5499180,13718130,16532880,3219990,2659710,6805620,443700,8226270,1.707217132,2.930294087,0.129509875,0.166414863,4.264162099,22.75447416,16.32033682,4.207891504,4.14834892,18.38770098,1.024056345,23.95959322,2.252359175,19.3083844,0.734676259,0.678724138,1.147686881,5.840546875,2.895328484,1.863679086,2.461264108,9.268427445,9.245954198,14.28717671,0.823801826,13967310,443700,46530,5278740,443700,11460,5499180,4049340,160230,16532880,4049340,709380,8750040,443700,134550
2016,1133,5.267174411,28.53656216,1.632598591,0.931237462,102.9182379,77.02836993,78.28499056,13.28186597,10.48448729,30.25990141,0.297336056,5.337017221,861990,4670100,267180,152400,16842900,12605940,12811590,2173620,1715820,4952130,48660,873420,2.704566565,4.869968637,0.372861614,0.157723762,35.19274691,23.96317799,11.28439827,4.05517252,3.82243648,12.10210909,0.125607069,1.349231097,4.743954984,15.62717647,0.917593985,0.487018868,7.439170757,4.669187999,1.164099849,1.88964123,1.93669969,4.815339168,3.068059701,1.964466192,0.784935115,9529290,48660,10890,3471720,48660,1560,16842900,4670100,1373940,12811590,4670100,406920,7218390,48660,15210
2016,1121,4.834951814,37.42303894,4.349567504,1.548171803,78.55836899,60.7644483,40.86033988,14.43934532,16.17734413,35.21184374,5.322469013,7.574798469,952080,7369200,856500,304860,15469410,11965500,8046060,2843340,3185580,6933780,1048080,1491600,2.683919291,8.534079966,1.036126396,0.419340965,31.08292348,21.28885531,5.936314105,4.213062688,4.212011479,14.67314029,3.649249048,2.270976989,6.990833333,15.1259946,1.104058442,0.939419795,6.101813379,4.185422324,0.912676452,1.850591122,1.401982759,4.558816661,13.25822878,2.736793146,0.8194847,11898570,1048080,208500,5500920,1048080,126120,15469410,7369200,1821690,8046060,7369200,551880,9978330,1048080,396450
2016,1071,4.624501118,22.66412631,2.060702205,0.531674738,51.1020429,13.28734532,33.55430936,9.53231538,8.45210692,44.1898601,11.05681971,7.515405409,1349580,6614130,601380,155160,14913240,3877680,9792240,2781840,2466600,12896040,3226740,2193240,4.2105617,4.221139684,0.48970204,0.075248629,49.04832072,3.062958431,5.943839851,2.473151043,1.956279313,19.16400624,6.359310969,2.995481382,6.59924275,14.2083737,1.101009245,0.432283465,18.27383761,1.807625885,1.56468158,1.636241215,1.229076426,7.219157093,12.51418746,4.011835704,0.708714258,13081080,3226740,570420,4870380,3226740,207810,14913240,6614130,1363230,9792240,6614130,436560,12115020,3226740,1018440
2016,1003,5.879892385,25.3430161,4.665289797,2.009367947,0.697747992,52.328014,7.207624765,14.90707845,11.92787964,14.16407854,8.695224397,34.98818794,3087300,13306620,2449560,1055040,366360,27475380,3784440,7827120,6262860,7437000,4565520,18370920,21.19500371,5.823681734,0.892319807,0.506032989,0.07422,25.0260927,1.009117747,4.746823238,4.213793367,5.355821479,7.530398918,23.62669431,47.6602227,14.85804665,0.774288547,1.237531439,0.250449871,8.893547208,0.768229665,2.190324282,2.581375569,3.856460505,15.74011146,16.53177905,0.82045743,26214300,4565520,663480,12398880,4565520,367230,366360,13306620,18750,3784440,13306620,152370,15101700,4565520,1417470
2016,1011,3.692407348,16.03032488,0.56846175,0.61404245,51.21380851,71.11182261,85.16735436,33.44363492,9.870259908,26.7814411,4.3034852,24.54835733,597840,2595480,92040,99420,8292060,11513760,13789500,5414880,1598100,4336200,696780,3974640,1.134181246,2.620501199,0.100444301,0.08604747,11.92963674,27.21039996,16.52344877,9.275672635,3.099432076,13.77837885,2.062082026,12.17977473,1.711425909,16.13258555,0.609101124,0.382747253,2.215063073,6.087678596,2.218159357,1.972199606,1.843611315,7.529078637,5.766373057,8.247741531,0.839799525,10954920,696780,177450,6303000,696780,108630,8292060,2595480,196860,13789500,2595480,403560,6278400,696780,376500
2016,1001,4.038561826,27.7559131,3.117849458,0.953293779,55.86159723,54.72143947,66.54427555,28.90776183,16.56362316,33.72003636,4.964257233,19.35278367,632160,4344660,488040,149220,8744070,8565600,10416240,4524960,2592720,5278230,777060,3029310,1.448454577,5.411580852,0.605554287,0.16007056,15.11930834,20.57182678,13.76744806,7.666712856,6.064857325,15.55329274,3.209345729,10.42154789,3.22974359,18.13875803,0.785970149,0.512392638,2.716840776,4.681098997,2.107610758,1.668861076,2.604493827,5.581320495,9.9675,9.744892473,0.867051383,10018710,777060,99450,6349500,777060,41550,8744070,4344660,508440,10416240,4344660,523380,6882840,777060,248370
2016,1087,4.473992757,24.05396823,1.375915695,2.099008128,38.87245182,70.77918877,92.64007885,28.41141239,8.031841757,26.91195896,5.536530618,30.11865101,710550,3820200,218520,333360,6173640,11241000,14712900,4512240,1275600,4274100,879300,4783380,1.068601411,4.25088814,0.236591764,0.678097496,8.224213056,22.4367195,21.49137248,7.390900029,2.006864845,11.0924986,3.0860633,18.03718939,1.377540584,19.01738028,0.592665615,1.651748466,1.752518449,4.278760807,3.484649311,1.661204359,1.259786561,4.658083025,6.903126761,10.09027122,0.843078867,10984920,879300,210660,5394300,879300,91050,6173640,3820200,159180,14712900,3820200,809130,7000140,879300,457650
2016,1115,6.124888224,38.45796556,3.915432612,1.883435483,85.89043738,48.03185956,47.73491355,15.26391143,16.30455208,37.63573535,0.86619595,7.558915862,1036470,6507960,662580,318720,14534610,8128080,8077830,2583000,2759100,6368820,146580,1279140,3.283868333,7.932394168,0.795212557,0.334316889,38.7119918,15.80208398,6.970874117,4.348353306,3.961649821,14.72233509,0.390373205,2.746546739,4.488731826,17.61602362,0.837386434,0.55958457,7.945357186,3.531525357,0.965959712,1.58075188,1.147357522,3.998961477,3.086915888,4.03103209,0.786958604,11276400,146580,14610,4863960,146580,7350,14534610,6507960,1981530,8077830,6507960,539220,8932260,146580,25740
2016,1023,2.887775858,18.49570249,0.480750907,0.934709574,21.55442039,85.09203009,92.84555355,20.50348532,19.80185566,8.869741032,0.320500605,26.53526142,688740,4411260,114660,222930,5140770,20294610,22143840,4890120,4722780,2115450,76440,6328710,0.783390018,2.933712601,0.1032822,0.13135745,3.726800656,34.53799045,22.46227483,6.884058655,8.078728433,3.054164476,0.138149849,17.16609038,2.123181818,27.54708661,0.757938462,0.423937754,0.969829787,7.211219469,3.409900707,2.040592841,3.736265271,2.809193984,3.138,13.5433179,0.786275831,14367000,76440,10110,8643720,76440,9000,5140770,4411260,125850,22143840,4411260,974280,6226110,76440,41520
2016,1043,5.400541021,43.18377104,4.729979852,0.907274937,75.320695,36.62236606,54.25915264,8.672038827,9.05648776,70.33942729,3.803988727,3.499467126,1056090,8444700,924960,177420,14729160,7161600,10610520,1695840,1771020,13755060,743880,684330,2.371218429,8.458965753,1.069584183,0.16573032,29.03746168,9.109322641,8.594688806,2.070363359,2.207283021,34.49533254,1.703418665,0.716630607,1.927256858,18.05865721,0.94685378,0.566590909,6.969868663,2.233950339,1.171229268,1.147576531,1.148895395,9.018252674,5.885300353,1.118427773,0.771912747,12866700,743880,124380,3258780,743880,18120,14729160,8444700,1419510,10610520,8444700,591030,11967210,743880,144900
2016,1117,6.008817416,44.99652019,10.74189686,2.567501362,78.79556371,54.82182021,49.23867804,16.73626278,16.53966521,25.67873381,2.073861165,7.445525016,1259850,9434280,2252220,538320,16520820,11494320,10323720,3509040,3467820,5383980,434820,1561080,2.224471505,11.77786878,2.539757352,0.598334844,30.54383697,20.86947638,7.356483771,5.458544525,4.450488317,9.955864274,1.136831912,3.088041373,2.735472141,12.27350398,1.210509207,0.833561462,5.863423366,4.607389702,1.034342141,2.029572619,1.362815832,3.656998949,8.247612457,4.524528302,0.826739611,13498440,434820,73350,6150420,434820,35580,16520820,9434280,2732640,10323720,9434280,805290,10445220,434820,151080
2016,1047,5.373546942,23.29578167,1.850777023,1.01955903,37.87799324,56.32900475,52.48875898,18.24647035,11.79369197,33.48601078,7.248332786,43.95828526,1383180,5996460,476400,262440,9750000,14499390,13510890,4696740,3035760,8619480,1865760,11315100,2.265931484,4.337811095,0.449186381,0.177094187,9.551582834,19.89325399,9.560184052,5.093389649,3.515520653,16.37528583,4.429557422,24.35120242,4.972404092,15.08886486,1.153922156,0.452232143,2.255829893,4.550458544,1.575746302,1.638627672,1.576505226,5.973762755,10.82803419,10.79037872,0.847839088,15897600,1865760,257670,7016340,1865760,108270,9750000,5996460,449910,13510890,5996460,558090,11609160,1865760,864720
2016,1107,3.591103963,23.47855338,0.906494789,0.304247031,55.61396283,56.07723034,89.12277825,15.30162163,11.02238324,22.96895913,2.296037046,28.6681905,827880,5412660,208980,70140,12821040,12927840,20546040,3527580,2541060,5295180,529320,6609060,1.443013217,3.890783384,0.162247732,0.063868453,15.23446086,16.61957865,21.83153329,5.704983184,4.130563358,10.20427364,1.717538254,18.99715598,3.071717452,20.20195946,0.649375,0.725320197,2.840353417,3.682638408,3.349056428,2.551321048,2.663622378,4.851425036,11.47695652,12.62113833,0.848025662,13569600,529320,53430,5564160,529320,12960,12821040,5412660,674130,20546040,5412660,1300950,8410440,529320,161130
2016,1077,4.54985769,34.86582379,3.298510005,0.290060269,63.28271605,12.60072029,21.0208383,9.317662996,5.422292017,60.2118116,14.75476386,13.01375839,847980,6498120,614760,54060,11794320,2348460,3917760,1736580,1010580,11221980,2749920,2425440,6.926388112,7.952399854,0.812812616,0.031484899,29.24314552,3.206727338,3.249560322,2.483781897,1.431983442,29.09817977,11.40434241,4.159193832,21.37261589,24.57925373,1.142443439,0.219775281,8.885218455,2.08459714,1.003707325,1.511312439,1.210916515,8.327971437,19.92019681,3.940874428,0.800983679,10736220,2749920,546060,2570340,2749920,122190,11794320,6498120,1498530,3917760,6498120,239610,10028340,2749920,803250
2016,1029,1.89536824,25.74108279,1.066196252,0.607013358,102.5427253,87.21460565,54.44393654,11.00511089,11.31481158,19.75436193,0.242392409,1.704592614,275400,3740220,154920,88200,14899620,12672420,7910790,1599060,1644060,2870340,35220,247680,0.387373627,4.016508286,0.170954782,0.092290806,43.9397149,28.87023665,7.631892234,3.18719177,3.353005521,7.92524073,0.094210951,0.331379741,0.918205546,17.47320359,0.577674419,0.47385159,11.64631521,5.163578287,0.980829648,1.7832268,1.740610932,4.239874816,7.605,1.287433155,0.7076916,7037910,35220,8190,2957160,35220,3600,14899620,3740220,1212570,7910790,3740220,267360,5384250,35220,12750
2016,1005,4.452819413,20.7916906,1.464210778,0.892049351,38.52869483,79.28123821,85.05279495,33.42431827,12.4397729,20.40649329,9.438870737,19.66734473,1043160,4870860,343020,208980,9026100,18573180,19925280,7830300,2914260,4780620,2211240,4607460,2.4459901,3.562396393,0.284364741,0.181137497,8.073853388,31.64328014,18.76949437,9.577851667,4.664012032,8.144464357,4.670389302,7.982766006,3.606173694,12.53094595,0.793071429,0.752393617,1.572414997,6.676625236,2.99980966,2.084927523,2.66431602,4.789156627,6.387215412,6.354464832,0.829707694,15634380,2211240,716640,9555960,2211240,390840,9026100,4870860,219210,19925280,4870860,666660,8870400,2211240,1309920
