term,estimate,std.error,statistic,p.value,model,ERS
pland_crops,0.007206468942381824,0.021610706424281093,0.33346753229153436,0.7388577937400398,ERS_twoways_var7,6
cropintensity,-2.1375393671375e-6,2.107616011039261e-6,-1.014197726692864,0.31075651548839844,ERS_twoways_var7,6
msidi,0.399679959680682,0.60470510643881,0.660950197749199,0.5088106291467294,ERS_twoways_var7,6
mna_crops,-0.004709163602854062,0.003964070883639135,-1.1879615024771983,0.23515684396860667,ERS_twoways_var7,6
largefarm_planted,0.2510284602949109,0.03717150944034893,6.753249036005638,2.5670829689288904e-11,ERS_twoways_var7,6
natural_crops_ed,0.013186977795902144,0.01051787017770991,1.2537688308654698,0.21024627590215295,ERS_twoways_var7,6
SDI,-0.020861660316353586,0.03341423382770197,-0.6243345403017527,0.5325635374365316,ERS_twoways_var7,6
pland_crops,0.011216339811502715,0.021654938058971177,0.5179576030630124,0.6046127868591147,ERS_individual_var7,6
cropintensity,-2.8151002666699263e-6,2.1446469348087208e-6,-1.3126171123924426,0.18964042085149124,ERS_individual_var7,6
msidi,0.19822108998939972,0.6139549678378429,0.32285933068914213,0.7468753792492255,ERS_individual_var7,6
mna_crops,-0.002053810071127424,0.004008362098819883,-0.5123813718656041,0.6085075112319477,ERS_individual_var7,6
largefarm_planted,0.2995705578047875,0.03684942312532311,8.129586093816515,1.389396976402e-15,ERS_individual_var7,6
natural_crops_ed,0.02749340927196062,0.010343431688739187,2.658054898926096,0.007996121473650992,ERS_individual_var7,6
SDI,0.006126792990888674,0.0327829391599863,0.1868896794454239,0.8517884703255285,ERS_individual_var7,6
pland_crops,-9.93217773347246e-4,9.919064451089973e-4,-1.0013220281456128,0.31684643347840935,ERS_time_var7,6
cropintensity,3.0341260398981963e-6,1.6191732984282705e-6,1.8738735642709885,0.061158716287874726,ERS_time_var7,6
msidi,-0.19262838648551694,0.060433348405756177,-3.1874518220004737,0.001467464996317174,ERS_time_var7,6
mna_crops,7.813853852600485e-4,4.955808451426579e-4,1.5767061881399367,0.11509200830566024,ERS_time_var7,6
largefarm_planted,0.38096441749413007,0.022630282466008594,16.83427584548937,5.466086766853394e-58,ERS_time_var7,6
natural_crops_ed,0.006843854043998122,0.0011597896523510539,5.900944218742325,4.5399194446298785e-9,ERS_time_var7,6
SDI,0.15460176955815794,0.023546565434714086,6.565788542996279,7.304996129147669e-11,ERS_time_var7,6
pland_crops,-0.004791343664838515,0.012171506947581835,-0.3936524610693692,0.693898411394485,ERS_twoways_var6,6
cropintensity,2.9565349880883913e-7,1.2484268475706883e-6,0.23682084327499908,0.8128309033553268,ERS_twoways_var6,6
msidi,-0.4370283885026819,0.4176205785304385,-1.0464723506694458,0.2955261258050912,ERS_twoways_var6,6
mna_crops,-0.004082846730608952,0.002373516843282676,-1.7201675826164349,0.08562601158387602,ERS_twoways_var6,6
largefarm_planted,0.24574751103659667,0.030746924137517447,7.992588459823699,2.7671785955130156e-15,ERS_twoways_var6,6
natural_crops_ed,0.009866178915362728,0.008892638580980057,1.1094771057563184,0.26741757420980294,ERS_twoways_var6,6
pland_crops,-0.018833353044881384,0.012504611787870122,-1.5061125738545795,0.13226646935109354,ERS_individual_var6,6
cropintensity,-2.6959576376744765e-7,1.296710164198248e-6,-0.20790749637883643,0.8353317848240631,ERS_individual_var6,6
msidi,0.7482782744034298,0.4046313392916591,1.8492840315170676,0.06462991698433516,ERS_individual_var6,6
mna_crops,-8.687545898364546e-4,0.002447216623009988,-0.35499701238867765,0.7226459181827385,ERS_individual_var6,6
largefarm_planted,0.34776853015617654,0.030264775769979307,11.490867561660258,2.9679849281728947e-29,ERS_individual_var6,6
natural_crops_ed,0.02814920740018848,0.008934410933713121,3.1506506258818043,0.0016639631614444575,ERS_individual_var6,6
pland_crops,-0.0014407735502732861,8.576635412623141e-4,-1.6798820061218265,0.09314929760593946,ERS_time_var6,6
cropintensity,1.0836705535268546e-6,1.058583252644409e-6,1.0236989398989411,0.30611147952869533,ERS_time_var6,6
msidi,-0.12002919598294422,0.05043213995797489,-2.380013937202835,0.017412890913751783,ERS_time_var6,6
mna_crops,0.0011144019026200745,4.346714530360696e-4,2.5637798268928416,0.010432386985436816,ERS_time_var6,6
largefarm_planted,0.4073466189764834,0.020048813237301136,20.317742210227614,5.361028719899681e-83,ERS_time_var6,6
natural_crops_ed,0.007628143781796226,9.915786906466808e-4,7.692928310935522,2.3230072573000326e-14,ERS_time_var6,6
pland_crops,0.0059792026657091765,0.021513949922402544,0.2779221243553706,0.7811348568753547,ERS_twoways_var6_3yrs,6
cropintensity,-2.1396210048376874e-6,2.106911248559303e-6,-1.0155249806088185,0.31012379972523063,ERS_twoways_var6_3yrs,6
msidi,0.3704979729345081,0.6026951219690302,0.6147353104901127,0.5388822046986005,ERS_twoways_var6_3yrs,6
mna_crops,-0.005026891755318947,0.003929958811578294,-1.2791207227182408,0.2011784801233273,ERS_twoways_var6_3yrs,6
largefarm_planted,0.25113178405349146,0.03715875792972026,6.75834710429413,2.4810140547274874e-11,ERS_twoways_var6_3yrs,6
natural_crops_ed,0.013289020411484422,0.010513096723076189,1.26404434026704,0.20653567688889035,ERS_twoways_var6_3yrs,6
pland_crops,0.011442085597606377,0.02160985537422486,0.5294845985528398,0.5965973425996516,ERS_individual_var6_3yrs,6
cropintensity,-2.8179318199198368e-6,2.143465839735899e-6,-1.3146614084911379,0.18895206093231534,ERS_individual_var6_3yrs,6
msidi,0.20844367565696587,0.6111919932266741,0.34104451296314664,0.733148110925069,ERS_individual_var6_3yrs,6
mna_crops,-0.0019522609775708985,0.0039692747456061914,-0.4918432466112263,0.6229477463739439,ERS_individual_var6_3yrs,6
largefarm_planted,0.29989840189506717,0.03678829233012827,8.152006600465695,1.16757482219595e-15,ERS_individual_var6_3yrs,6
natural_crops_ed,0.027455229881463226,0.01033597681422854,2.6562781994313553,0.008037895892186262,ERS_individual_var6_3yrs,6
pland_crops,-0.0014201062104301381,0.0010047286150767565,-1.4134226786420816,0.1577565132680769,ERS_time_var6_3yrs,6
cropintensity,1.0845522515537119e-6,1.6157651291072497e-6,0.6712313764024316,0.5021852340141639,ERS_time_var6_3yrs,6
msidi,-0.1146236093499525,0.06014937928778094,-1.9056490807917237,0.056902924831170466,ERS_time_var6_3yrs,6
mna_crops,0.001165054671586678,4.995596481322567e-4,2.3321632880929437,0.019835015466741154,ERS_time_var6_3yrs,6
largefarm_planted,0.4031143013255193,0.02271554058053508,17.746190098198564,1.2173939004077717e-63,ERS_time_var6_3yrs,6
natural_crops_ed,0.007966618796943992,0.001164446595633203,6.841549304896977,1.1731749690782696e-11,ERS_time_var6_3yrs,6
pland_crops,0.009691332850160673,0.02180504761438565,0.4444536430989914,0.6568200847904854,ERS_twoways_var7crops,6
cropintensity,-2.201288950391712e-6,2.105426182308023e-6,-1.0455312890517023,0.2960545166226315,ERS_twoways_var7crops,6
msidi,0.44314470089093444,0.605403916999463,0.7319818858907837,0.46436767652157906,ERS_twoways_var7crops,6
mna_crops,-0.0043633362003329505,0.0039773238297817785,-1.0970532918795177,0.2729076731529679,ERS_twoways_var7crops,6
largefarm_planted,0.24759908669038216,0.03777774149275922,6.55409976633566,9.352504809147652e-11,ERS_twoways_var7crops,6
natural_crops_ed,0.012540992948756928,0.010526596557778739,1.1913625529316625,0.23382123724123918,ERS_twoways_var7crops,6
SDI,-0.020383535003921607,0.033490655959240785,-0.6086334955257081,0.5429189552385565,ERS_twoways_var7crops,6
soysmallgrain_planted,-0.013433897719588013,0.05566989240192523,-0.2413135204680839,0.8093663752915348,ERS_twoways_var7crops,6
corn_planted,-0.10700604275575029,0.09010055706786584,-1.1876290917396977,0.2352887859261723,ERS_twoways_var7crops,6
fruitveg_planted,-0.27723461051635634,0.1397439197950995,-1.983876013517107,0.04756911131725165,ERS_twoways_var7crops,6
pland_crops,0.016119933051974213,0.02162783742746828,0.7453326346674498,0.456262274777017,ERS_individual_var7crops,6
cropintensity,-2.826716293571376e-6,2.1335267979421777e-6,-1.3249031117386438,0.1855344207068877,ERS_individual_var7crops,6
msidi,0.24105442737323057,0.6117430588444601,0.39404521863895853,0.6936395683490688,ERS_individual_var7crops,6
mna_crops,-0.0014890088837362916,0.003994022927542913,-0.3728092979807496,0.7093768176745756,ERS_individual_var7crops,6
largefarm_planted,0.29029923006876446,0.03748503192396607,7.744403970566222,2.5444129578858535e-14,ERS_individual_var7crops,6
natural_crops_ed,0.023850249748469766,0.010395174644836414,2.294357773038174,0.021995924690775933,ERS_individual_var7crops,6
SDI,0.005242228402434736,0.03285762803748582,0.15954372593341518,0.8732757597743276,ERS_individual_var7crops,6
soysmallgrain_planted,-0.017329825835885212,0.053257842458095304,-0.3253948157873797,0.7449567512491289,ERS_individual_var7crops,6
corn_planted,-0.25544522918853013,0.0867017258480147,-2.946253107306276,0.003298148912876698,ERS_individual_var7crops,6
fruitveg_planted,-0.29337056137083733,0.14174248431616948,-2.0697433291520957,0.038756856569988486,ERS_individual_var7crops,6
pland_crops,-0.0017301956426683679,9.852811088891752e-4,-1.7560426431183924,0.07930309984511466,ERS_time_var7crops,6
cropintensity,2.8314055501283485e-6,1.588984249808854e-6,1.7818965483571978,0.07498609975096053,ERS_time_var7crops,6
msidi,-0.18570069190223815,0.059571943889938146,-3.117250836154156,0.0018631831919964528,ERS_time_var7crops,6
mna_crops,7.791006893962645e-4,4.8812261741243743e-4,1.5961167575604598,0.11069185115231084,ERS_time_var7crops,6
largefarm_planted,0.44207601435396615,0.024840220300980157,17.796783160434472,6.080895555169879e-64,ERS_time_var7crops,6
