term,estimate,std.error,statistic,p.value,model,ERS
pland_crops,-0.01369734424671302,0.004105512497683813,-3.336329935529507,9.408175732699653e-4,ERS_twoways_var7,3
cropintensity,-0.0014222362340873564,0.0011198669000712159,-1.2700047068065963,0.2049339113511736,ERS_twoways_var7,3
msidi,-0.8571393668440536,0.36623842635882886,-2.340386221527327,0.019829850547712333,ERS_twoways_var7,3
mna_crops,-9.619182625457484e-4,5.066259514541428e-4,-1.89867546221192,0.058436509781424506,ERS_twoways_var7,3
largefarm_planted,0.12401889249808938,0.0307084004045395,4.038598261853983,6.622720326622754e-5,ERS_twoways_var7,3
te_shared_c_nc,-0.16083211394241143,0.2048256778665649,-0.7852146059889358,0.43286353362174623,ERS_twoways_var7,3
SDI,0.0536751765612659,0.07709076979286389,0.696259444619458,0.4867324653037298,ERS_twoways_var7,3
pland_crops,0.004065814801949349,0.003911551827562428,1.0394377937932253,0.29932074764955974,ERS_individual_var7,3
cropintensity,-0.002033531633310073,0.001227485954139277,-1.6566638717556663,0.09848615015406136,ERS_individual_var7,3
msidi,-0.3797253644291489,0.3992033533206064,-0.9512078525156715,0.34215714290538135,ERS_individual_var7,3
mna_crops,-1.0813884487544197e-4,5.438847517142511e-4,-0.19882676345421155,0.8425140367875533,ERS_individual_var7,3
largefarm_planted,0.14938415537449978,0.0334197358792072,4.469938239920152,1.05915300056282e-5,ERS_individual_var7,3
te_shared_c_nc,-0.37446900121622506,0.20899058431006323,-1.7917984317449165,0.07403145985141207,ERS_individual_var7,3
SDI,0.042464113333587995,0.08429513635460473,0.5037552007147129,0.614751241023175,ERS_individual_var7,3
pland_crops,0.0016946744460657045,3.2127857318777544e-4,5.274782034951425,1.9479859547417736e-7,ERS_time_var7,3
cropintensity,-0.0019436834606861753,7.851850941834112e-4,-2.475446203812105,0.013622055415091955,ERS_time_var7,3
msidi,-0.15948073495497658,0.024250455464614122,-6.576401634504899,1.1682766042491673e-10,ERS_time_var7,3
mna_crops,-4.307909361570582e-4,1.0171679987487417e-4,-4.235199462497749,2.697402951633047e-5,ERS_time_var7,3
largefarm_planted,0.05286861284827908,0.021870791360471833,2.4173159524456507,0.015975780267289828,ERS_time_var7,3
te_shared_c_nc,-0.10339854803425247,0.03170223857688602,-3.2615535266850193,0.0011801504310851379,ERS_time_var7,3
SDI,0.10642854023385138,0.042502297858090184,2.5040655587423264,0.012580352757563638,ERS_time_var7,3
pland_crops,-0.00403784176610507,0.002919625405630671,-1.382999941813718,0.1672527769363784,ERS_twoways_var6,3
cropintensity,-0.0011861436388071142,0.001038496597838432,-1.1421738321300239,0.25390241164867444,ERS_twoways_var6,3
msidi,-1.266333156074123,0.2788058357006895,-4.541989420313239,6.919130736015562e-6,ERS_twoways_var6,3
mna_crops,-0.0010388575264222342,3.8669259204539156e-4,-2.686520372493427,0.0074488385451795935,ERS_twoways_var6,3
largefarm_planted,0.12775509338012483,0.023485790055685723,5.439676207494512,8.196868198021507e-8,ERS_twoways_var6,3
te_shared_c_nc,-0.0165838091370255,0.17256963279849238,-0.09609923175991356,0.9234784325003467,ERS_twoways_var6,3
pland_crops,0.008878332632792191,0.0029427231663798777,3.0170465010863623,0.0026755808020417398,ERS_individual_var6,3
cropintensity,-0.0025087679080122638,0.0011515936413300672,-2.1785183748624104,0.029809044457167727,ERS_individual_var6,3
msidi,-1.0556924907848426,0.30831890825818287,-3.4240277274879856,6.649510975806597e-4,ERS_individual_var6,3
mna_crops,3.1754573553123447e-4,4.0618947033003593e-4,0.7817675216278331,0.4347016249616946,ERS_individual_var6,3
largefarm_planted,0.181451541683928,0.025439161918252132,7.13276413220751,3.2586334096096356e-12,ERS_individual_var6,3
te_shared_c_nc,-0.5411135967291156,0.17634354655906462,-3.0685194172834374,0.0022616928746934913,ERS_individual_var6,3
pland_crops,9.747181708724532e-4,2.652864189692868e-4,3.674210593439011,2.5675321368320603e-4,ERS_time_var6,3
cropintensity,-0.0024070419556818444,6.399319655459762e-4,-3.7614029073046975,1.8305280301118395e-4,ERS_time_var6,3
msidi,-0.1409150909868142,0.019964024352828392,-7.058451166778412,4.052039746146206e-12,ERS_time_var6,3
mna_crops,-2.7467895144624497e-4,8.764361868795719e-5,-3.134043933354701,0.0017959473933811599,ERS_time_var6,3
largefarm_planted,0.07052116135663491,0.01747383827946337,4.03581401113898,6.0393521134839495e-5,ERS_time_var6,3
te_shared_c_nc,-0.10693574769439555,0.026303304823706956,-4.065487147379869,5.335526069289107e-5,ERS_time_var6,3
pland_crops,-0.014151381591199696,0.004050390247880864,-3.4938316372363376,5.376100325674633e-4,ERS_twoways_var6_3yrs,3
cropintensity,-0.0016034679464506192,0.0010883900123814252,-1.4732475750509602,0.14158819855265575,ERS_twoways_var6_3yrs,3
msidi,-0.8229161683527111,0.3626562652293339,-2.2691353969366044,0.02387175791047437,ERS_twoways_var6_3yrs,3
mna_crops,-8.677665811879851e-4,4.8788433182773603e-4,-1.7786317874507585,0.07617306054608873,ERS_twoways_var6_3yrs,3
largefarm_planted,0.12471311769956799,0.03066948023895347,4.066359022973242,5.9097626590622724e-5,ERS_twoways_var6_3yrs,3
te_shared_c_nc,-0.1812300917304475,0.2025695676100192,-0.8946560624513262,0.37158932220673135,ERS_twoways_var6_3yrs,3
pland_crops,0.0037104291980399667,0.0038433039781901705,0.9654269397101461,0.33499759725166345,ERS_individual_var6_3yrs,3
cropintensity,-0.002171910772574939,0.001195078545401141,-1.8173791010915636,0.07001405503570043,ERS_individual_var6_3yrs,3
msidi,-0.35280164258748836,0.3951874891032183,-0.8927449686934313,0.37260715105711006,ERS_individual_var6_3yrs,3
mna_crops,-2.908270279990101e-5,5.201963745015933e-4,-0.05590716165172338,0.9554476662709641,ERS_individual_var6_3yrs,3
largefarm_planted,0.14964130028974648,0.03338019551931943,4.482936602427589,9.99088664892244e-6,ERS_individual_var6_3yrs,3
te_shared_c_nc,-0.3854967464429138,0.20761922687324683,-1.8567487811630405,0.06418691853822256,ERS_individual_var6_3yrs,3
pland_crops,0.0015993225656366237,3.2061124033189257e-4,4.988354631550116,8.291499710170544e-7,ERS_time_var6_3yrs,3
cropintensity,-0.002428089284070001,7.647921158910352e-4,-3.174835662683461,0.0015871848689001284,ERS_time_var6_3yrs,3
msidi,-0.15141438123083795,0.024155894983437443,-6.2682165713444125,7.624495679349299e-10,ERS_time_var6_3yrs,3
mna_crops,-4.0901058411472584e-4,1.0185164095373759e-4,-4.01574859555286,6.790162460021679e-5,ERS_time_var6_3yrs,3
largefarm_planted,0.06497687037541366,0.021436351595529674,3.0311534164686824,0.0025564283764078874,ERS_time_var6_3yrs,3
te_shared_c_nc,-0.10564093114074204,0.031848253188212085,-3.3170086446010374,9.728735637916909e-4,ERS_time_var6_3yrs,3
pland_crops,-0.018053070721341335,0.004080678861093984,-4.424036131209186,1.3049482415406167e-5,ERS_twoways_var7crops,3
cropintensity,0.0021542668513719917,0.0018346949137675878,1.1741826039884504,0.24114125763459643,ERS_twoways_var7crops,3
msidi,-0.678372271219534,0.3610765375262009,-1.8787492421057934,0.06113159943986446,ERS_twoways_var7crops,3
mna_crops,-5.950678236012722e-4,5.116178327002919e-4,-1.1631100121364724,0.2455981353308037,ERS_twoways_var7crops,3
largefarm_planted,0.01666128423839393,0.04901230740641958,0.33994082547951326,0.7341103835542877,ERS_twoways_var7crops,3
te_shared_c_nc,-0.05079487863900943,0.20100598621251412,-0.2527033129516173,0.8006497477791148,ERS_twoways_var7crops,3
SDI,0.05455204592849595,0.07550116367406859,0.7225325183594784,0.47046236536296593,ERS_twoways_var7crops,3
soysmallgrain_planted,0.14437284379538734,0.06462740457021124,2.233926068291055,0.026135813165384634,ERS_twoways_var7crops,3
corn_planted,0.5077036333953665,0.10949049848901823,4.63696521982945,5.044314427271724e-6,ERS_twoways_var7crops,3
fruitveg_planted,-2.0967547955713455,1.94884509072489,-1.075896080991968,0.28273435078330944,ERS_twoways_var7crops,3
pland_crops,2.025213318277511e-4,0.0038683448667322746,0.052353484191503305,0.9582775140492286,ERS_individual_var7crops,3
cropintensity,-0.0015143714106443348,0.001967820925976974,-0.7695676932048516,0.4420860131813702,ERS_individual_var7crops,3
msidi,-0.4038020832802841,0.39681924541994007,-1.0175970241890722,0.3095867288986545,ERS_individual_var7crops,3
mna_crops,6.090466114695624e-5,5.588115586580788e-4,0.10898962307295813,0.9132744532475034,ERS_individual_var7crops,3
largefarm_planted,0.08349061618892371,0.053215786003225414,1.5689069439632695,0.11759165039401161,ERS_individual_var7crops,3
te_shared_c_nc,-0.14519173544399044,0.20825255282005187,-0.6971906633454266,0.48615574938763606,ERS_individual_var7crops,3
SDI,0.04027348832305203,0.08291410722032942,0.4857254051597328,0.6274719996436017,ERS_individual_var7crops,3
soysmallgrain_planted,0.03639989444954297,0.06903426710708395,0.527272845427337,0.5983449962774771,ERS_individual_var7crops,3
corn_planted,0.5767408586606839,0.11468611381851239,5.028863909133414,7.96924110125633e-7,ERS_individual_var7crops,3
fruitveg_planted,-2.975666532864646,2.148465210869495,-1.3850196492873992,0.16694659656395805,ERS_individual_var7crops,3
pland_crops,0.0016339570937311397,3.4811195048495877e-4,4.693769034515636,3.4381079524563595e-6,ERS_time_var7crops,3
cropintensity,-7.677403996694741e-4,7.914401424207263e-4,-0.970054914476838,0.33247184212181957,ERS_time_var7crops,3
msidi,-0.13199268153943533,0.02590090308490297,-5.096064840162688,4.867807244573337e-7,ERS_time_var7crops,3
mna_crops,-3.0240463855573513e-4,9.80240695409714e-5,-3.085003917627988,0.0021442210567797115,ERS_time_var7crops,3
largefarm_planted,7.555265904510196e-4,0.028545949542287636,0.026467033066522847,0.9788950211948153,ERS_time_var7crops,3
te_shared_c_nc,0.006292792478261294,0.03339645859891384,0.18842693933020657,0.8506157785392301,ERS_time_var7crops,3
SDI,0.11317399759265394,0.04149128003625313,2.7276574136485503,0.006595057352254345,ERS_time_var7crops,3
soysmallgrain_planted,0.0460640920770493,0.042507514387618725,1.0836693874169812,0.2790155523009406,ERS_time_var7crops,3
corn_planted,0.24709337950117075,0.04155169415403786,5.946649938872805,5.0371165587843105e-9,ERS_time_var7crops,3
fruitveg_planted,4.3591791504289255,0.770494523554667,5.657638071608746,2.541978939538375e-8,ERS_time_var7crops,3
pland_crops,-0.01107607334049462,0.0029541422825582414,-3.749336450681351,1.9724092539879194e-4,ERS_twoways_var6crops,3
cropintensity,0.001950615351845633,0.001671581159101743,1.1669282949407223,0.2437752072166263,ERS_twoways_var6crops,3
msidi,-0.8999703813013349,0.2687875398734913,-3.348259304448855,8.722554168926155e-4,ERS_twoways_var6crops,3
mna_crops,-5.425165784398383e-4,3.8786647930625024e-4,-1.3987199394239995,0.16249426060906963,ERS_twoways_var6crops,3
largefarm_planted,0.017312390109109912,0.037023345554732634,0.46760739338146867,0.640261653477052,ERS_twoways_var6crops,3
te_shared_c_nc,0.07515961972642893,0.16566718345254386,0.45367838192262594,0.6502499670710493,ERS_twoways_var6crops,3
soysmallgrain_planted,0.1306546432575672,0.04967894377722986,2.629980295946876,0.00879247425731835,ERS_twoways_var6crops,3
corn_planted,0.6003799965188785,0.07802765184145323,7.69445167642375,7.207058470756087e-14,ERS_twoways_var6crops,3
fruitveg_planted,1.6065113311467818,0.9828332453605966,1.634571621106855,0.10274524302274281,ERS_twoways_var6crops,3
pland_crops,2.1437023780311506e-4,0.0029050787078305253,0.07379154211047313,0.941204524602938,ERS_individual_var6crops,3
cropintensity,-0.0010271004031951003,0.001778249881421188,-0.5775905928216543,0.5637896042583848,ERS_individual_var6crops,3
msidi,-0.6200899033860348,0.291027152566489,-2.1306943284076114,0.03358109951856536,ERS_individual_var6crops,3
mna_crops,4.819331310371617e-4,4.053884767778342e-4,1.18881803170068,0.235051809320423,ERS_individual_var6crops,3
largefarm_planted,0.07944602170925928,0.03955262922610381,2.0086154388145396,0.04509243453842399,ERS_individual_var6crops,3
te_shared_c_nc,-0.1904764678946434,0.168169088846517,-1.1326485099082966,0.2578818747535359,ERS_individual_var6crops,3
soysmallgrain_planted,0.05355397893255358,0.052358433171319815,1.0228338720015144,0.3068601749889501,ERS_individual_var6crops,3
corn_planted,0.7209152173001242,0.07801597285895526,9.240610491436975,6.182423266498362e-19,ERS_individual_var6crops,3
fruitveg_planted,2.181884384498753,1.0582860264595804,2.061715197920632,0.03972934497571414,ERS_individual_var6crops,3
pland_crops,0.0011022057820906993,2.7678398409622146e-4,3.9821877183021086,7.546575481956128e-5,ERS_time_var6crops,3
cropintensity,-0.0014078454835688122,6.318050900149946e-4,-2.228290822309456,0.026179841388740986,ERS_time_var6crops,3
msidi,-0.10685766055634646,0.021088427194367067,-5.067123288591632,5.180490706339916e-7,ERS_time_var6crops,3
mna_crops,-1.4518270557527835e-4,8.381141104420845e-5,-1.732254638914241,0.08367125497450076,ERS_time_var6crops,3
largefarm_planted,0.03836084402755947,0.022426463570830838,1.7105168590848987,0.08761596738771145,ERS_time_var6crops,3
te_shared_c_nc,5.386832420549775e-4,0.027123078966688235,0.019860696594091416,0.9841601906332373,ERS_time_var6crops,3
soysmallgrain_planted,0.013748840510672706,0.03273902681229499,0.41995263296920576,0.6746496628132448,ERS_time_var6crops,3
corn_planted,0.23441854866536713,0.03402977262970417,6.888631058931791,1.2618999403078044e-11,ERS_time_var6crops,3
fruitveg_planted,5.093617354851077,0.6913845673615687,7.367270829155349,4.944160302591069e-13,ERS_time_var6crops,3
pland_crops,-0.018451910273627883,0.004040345056599315,-4.566914462785641,6.917062264036398e-6,ERS_twoways_var6crops_3yrs,3
cropintensity,0.001978522677082091,0.0018172290390514336,1.0887580126470189,0.27702722532170226,ERS_twoways_var6crops_3yrs,3
msidi,-0.6494148506366151,0.35859460318590886,-1.811000067672335,0.07101812473022953,ERS_twoways_var6crops_3yrs,3
mna_crops,-5.144472250982436e-4,4.989530829092886e-4,-1.031053304849049,0.3032444120626077,ERS_twoways_var6crops_3yrs,3
largefarm_planted,0.021101799755387226,0.048591475907623034,0.4342695783825075,0.6643665390581913,ERS_twoways_var6crops_3yrs,3
te_shared_c_nc,-0.06858282932445281,0.19935320326232053,-0.3440267234342231,0.7310376110538712,ERS_twoways_var6crops_3yrs,3
soysmallgrain_planted,0.13786032732975326,0.06395104043245742,2.155716723254189,0.031802917744350845,ERS_twoways_var6crops_3yrs,3
