term,estimate,std.error,statistic,df,p.value,model,ERS
pland_crops,0.21183205863420226,0.5799076688535596,0.36528583774893114,15.624250113007172,0.7197958884459458,ERS_twoways_var7,6
cropintensity,-0.01225526938817808,0.007398219056858907,-1.6565161553058083,1.0845656043174436,0.3312336594548219,ERS_twoways_var7,6
msidi,0.06595937896628806,0.07416407932385427,0.8893709672881056,68.05376714126702,0.37693682515912896,ERS_twoways_var7,6
mna_crops,-0.23213919757356397,0.1763263878197459,-1.3165312375755924,13.950242350715833,0.20921627720605426,ERS_twoways_var7,6
largefarm_planted,0.06414376867885603,0.014501687161824607,4.423193519697017,66.28364922656124,3.7037755234517805e-5,ERS_twoways_var7,6
natural_crops_ed,0.11746694896568782,0.09771052330277809,1.2021934280475604,1.7666086496834414,0.3658262950677843,ERS_twoways_var7,6
SDI,-0.005217284740812676,0.004297978886846319,-1.2138925942097651,85.27096285686677,0.2281401653122543,ERS_twoways_var7,6
pland_crops,0.35329334913358623,0.8031382709234706,0.43989106474450507,14.181465935322485,0.6666458623055826,ERS_individual_var7,6
cropintensity,-0.016298673705837995,0.0033377245622816924,-4.883169177595681,1.0807918635006941,0.1148688297820596,ERS_individual_var7,6
msidi,0.03244986381363328,0.08079041977257825,0.4016548484953826,65.81729761810251,0.6892393050100893,ERS_individual_var7,6
mna_crops,-0.08739069361102322,0.17662987182882847,-0.49476734997414995,13.805836559033272,0.628544802060973,ERS_individual_var7,6
largefarm_planted,0.0808929219739672,0.012921843186185734,6.260168987381525,70.0899378755841,2.6943475689159447e-8,ERS_individual_var7,6
natural_crops_ed,0.24377326330885773,0.17161863818537829,1.420435833114698,2.010323424624544,0.2907473806104846,ERS_individual_var7,6
SDI,-1.1098190080277055e-4,0.0043794619420486755,-0.025341446568400625,81.32390405366777,0.9798446952876854,ERS_individual_var7,6
pland_crops,-0.024329756921148405,0.027766604727177464,-0.8762236924608527,37.58641177157759,0.386474225129841,ERS_time_var7,6
cropintensity,0.017527589349895616,0.012603100962963935,1.390736248277548,2.979630867880629,0.2590926554455723,ERS_time_var7,6
msidi,-0.02999440310390135,0.014956649533246637,-2.0054226073311265,74.00308266140102,0.0485747040629359,ERS_time_var7,6
mna_crops,0.04495707475492833,0.02878412144010721,1.5618706601302081,11.613182587917699,0.1451425671843783,ERS_time_var7,6
largefarm_planted,0.11131672708355148,0.009135335247199415,12.185291953864246,166.67134048016254,7.857520598879219e-25,ERS_time_var7,6
natural_crops_ed,0.061023498401428185,0.012015511172150195,5.07872678299944,59.26083221578094,4.0544863353906024e-6,ERS_time_var7,6
SDI,0.029322904948064756,0.005500102893386378,5.331337525216885,199.51861286597114,2.6263171250968607e-7,ERS_time_var7,6
pland_crops,-0.11251606254639177,0.3764134990064077,-0.2989161197549836,6.817930485965683,0.7739090006735845,ERS_twoways_var6,6
cropintensity,0.0017063192613668656,0.014156289797720167,0.12053435509929049,1.1116791915618085,0.9220935356276028,ERS_twoways_var6,6
msidi,-0.07664078908675281,0.07520154389600701,-1.0191385058894014,102.81413047796245,0.31052938118250994,ERS_twoways_var6,6
mna_crops,-0.2119657985655888,0.13581736930519142,-1.5606678265817855,11.779161168984855,0.14505353483407807,ERS_twoways_var6,6
largefarm_planted,0.07385774390663213,0.014415021959127609,5.123665029165309,85.90199024505269,1.8192045071823908e-6,ERS_twoways_var6,6
natural_crops_ed,0.09657321916922211,0.07313960504488015,1.3203956886281045,3.115653125653088,0.275322805514321,ERS_twoways_var6,6
pland_crops,-0.45601307095954724,0.47455060540049615,-0.960936654110252,6.653783426837174,0.3701926729581246,ERS_individual_var6,6
cropintensity,-0.0015969946421719515,0.014819321927896902,-0.10776435318310076,1.1078715645371866,0.9303270886703239,ERS_individual_var6,6
msidi,0.11336595847624863,0.06874843416965745,1.6489969531012736,111.18137277994651,0.10197109172689149,ERS_individual_var6,6
mna_crops,-0.041158973261531395,0.13111580914801219,-0.313913124046456,11.68105334710506,0.7591221783271939,ERS_individual_var6,6
largefarm_planted,0.1065147704726004,0.01262769214215146,8.435014828802503,97.36378232726842,3.092112775320299e-13,ERS_individual_var6,6
natural_crops_ed,0.2574434398341027,0.1582111017613371,1.6272147590657609,3.5555275902152417,0.18782880959643666,ERS_individual_var6,6
pland_crops,-0.033462237893201324,0.029463142170586567,-1.1357321530562041,37.774244257893244,0.2632234159894802,ERS_time_var6,6
cropintensity,0.006349252130206046,0.007210643516687201,0.880538902736256,2.762081583597021,0.44843758815292084,ERS_time_var6,6
msidi,-0.01628173538164639,0.01389525267303299,-1.171748061353712,71.01131565948599,0.24521468061205176,ERS_time_var6,6
mna_crops,0.05853119365776021,0.0301444108688813,1.9416930691514418,11.758853079535548,0.07651492559172479,ERS_time_var6,6
largefarm_planted,0.12109227004611171,0.009014754139423502,13.432675830453167,165.61879113546462,2.6840216026540086e-28,ERS_time_var6,6
natural_crops_ed,0.06616535179323715,0.01166000632624733,5.674555394047705,58.188217639530926,4.6181357327843685e-7,ERS_time_var6,6
pland_crops,0.16867847964095206,0.579377114129979,0.2911376295804295,15.580479381978703,0.774786094228547,ERS_twoways_var6_3yrs,6
cropintensity,-0.01227242785863588,0.00655931601221559,-1.870992011328713,1.084604079070878,0.2973143026617676,ERS_twoways_var6_3yrs,6
msidi,0.05977044062759457,0.07386148574340332,0.8092233729935869,68.42487049743063,0.4211916989056127,ERS_twoways_var6_3yrs,6
mna_crops,-0.2537888760319036,0.17629841981673233,-1.4395414110672404,13.787895639840345,0.17231341044551415,ERS_twoways_var6_3yrs,6
largefarm_planted,0.06430171091653886,0.014455417517484206,4.448277667439508,66.29496391679831,3.385342365714592e-5,ERS_twoways_var6_3yrs,6
natural_crops_ed,0.11856285492683943,0.0986472557066048,1.2018870071709578,1.767666854682165,0.36585186194208474,ERS_twoways_var6_3yrs,6
pland_crops,0.3527086132946119,0.8023343594043756,0.43960302729207584,14.136386782871297,0.6668704860765892,ERS_individual_var6_3yrs,6
cropintensity,-0.0162971000536649,0.0033242889554962853,-4.902431849890707,1.080104623587966,0.1145036243675518,ERS_individual_var6_3yrs,6
msidi,0.03229327912830292,0.07968758008367473,0.40524858571930344,66.4960530754394,0.6865956629453858,ERS_individual_var6_3yrs,6
mna_crops,-0.08789216256080278,0.17503422282548517,-0.5021427303872691,13.689968764894353,0.6235466059684805,ERS_individual_var6_3yrs,6
largefarm_planted,0.08088512400968856,0.012915882447466345,6.2624543339317444,70.29829015930929,2.644125494705046e-8,ERS_individual_var6_3yrs,6
natural_crops_ed,0.24380347701698551,0.17158484197334697,1.4208916954031205,2.0114542474735804,0.2905691753947324,ERS_individual_var6_3yrs,6
pland_crops,-0.03520562184569229,0.027569110278563687,-1.2769952127568789,37.34578045183732,0.20948685447587206,ERS_time_var6_3yrs,6
cropintensity,0.006199876594473707,0.008713062437226594,0.7115611346918289,2.9382856338855627,0.5290632538001893,ERS_time_var6_3yrs,6
msidi,-0.017347325247402224,0.014982752021079453,-1.157819686463209,72.39365066449268,0.25074327843911215,ERS_time_var6_3yrs,6
mna_crops,0.06454679834933538,0.028790543252774987,2.241944439277436,11.34807666800732,0.04584071794654877,ERS_time_var6_3yrs,6
largefarm_planted,0.11819521163145279,0.00956471679584167,12.357418850377151,166.402457474657,2.6331742150338417e-25,ERS_time_var6_3yrs,6
natural_crops_ed,0.07068494742812591,0.011855161527145263,5.96237742238059,57.14002546742195,1.6451734084708198e-7,ERS_time_var6_3yrs,6
pland_crops,0.2976526964280312,0.5785376405294014,0.5144914964489756,15.151943687030341,0.6143308912059375,ERS_twoways_var7crops,6
cropintensity,-0.012498191656940884,0.007195492308068832,-1.7369474001001637,1.085221834001971,0.3176533143415914,ERS_twoways_var7crops,6
msidi,0.07334130360417102,0.07685675915968722,0.9542596436025613,68.31277997956607,0.3433168430098915,ERS_twoways_var7crops,6
mna_crops,-0.22130700355691335,0.17620692214289002,-1.255949544237829,13.745360819508424,0.23006336344837053,ERS_twoways_var7crops,6
largefarm_planted,0.06312566364614355,0.014062372797629624,4.488976686550659,65.58001959940651,2.9633076583118393e-5,ERS_twoways_var7crops,6
natural_crops_ed,0.11278378552200645,0.0934677830028976,1.2066594702316844,1.7429627389484679,0.3660058119189846,ERS_twoways_var7crops,6
SDI,-0.005298570787222072,0.004409609429539988,-1.2015963934871259,84.24426240413959,0.23288702770831252,ERS_twoways_var7crops,6
soysmallgrain_planted,-0.009419807678991393,0.014289836015509379,-0.6591963454841376,97.42216532613672,0.5113248567005728,ERS_twoways_var7crops,6
corn_planted,-0.010353053274362237,0.016900760395228198,-0.6125791403613617,74.98953637264255,0.5420078811550597,ERS_twoways_var7crops,6
fruitveg_planted,-0.028802539534852574,0.02754564924641709,-1.0456293579138989,3.723541442883679,0.3588015190417192,ERS_twoways_var7crops,6
pland_crops,0.47923303708157367,0.7489028375527156,0.639913501526612,13.385094218699773,0.5330296960916856,ERS_individual_var7crops,6
cropintensity,-0.016374232884691864,0.0036301492886575085,-4.510622451769011,1.0808724364606404,0.12480199250636698,ERS_individual_var7crops,6
msidi,0.03987336861229226,0.08260919619702022,0.48267469540794933,65.77865026278246,0.6309292198093744,ERS_individual_var7crops,6
mna_crops,-0.06336562656021683,0.16670933806279425,-0.38009644388575853,13.692966272344524,0.7097044380500268,ERS_individual_var7crops,6
largefarm_planted,0.0779695832997275,0.012568425434815955,6.203607898547337,70.97612147052706,3.269697738732706e-8,ERS_individual_var7crops,6
natural_crops_ed,0.214250753269551,0.15614240522870312,1.372149692171938,1.9210792702344583,0.30828754360401356,ERS_individual_var7crops,6
SDI,-5.341032048406892e-6,0.00465393170969718,-0.0011476386809196261,80.023717125562,0.9990871731418483,ERS_individual_var7crops,6
soysmallgrain_planted,-0.009283132001275188,0.01376477024213374,-0.6744124193849361,98.63977280491223,0.501626700557142,ERS_individual_var7crops,6
corn_planted,-0.03865060840563274,0.016013186211439927,-2.4136738245147296,73.67380645481002,0.018278435436151874,ERS_individual_var7crops,6
fruitveg_planted,-0.0303910739593318,0.026743875225251616,-1.1363751028361249,3.7169221722217824,0.32371496304346326,ERS_individual_var7crops,6
pland_crops,-0.04648658439461853,0.029629330905758536,-1.5689380412429004,35.675798897603585,0.12549047816462494,ERS_time_var7crops,6
cropintensity,0.016355071563063005,0.011827776467035119,1.3827680636885378,2.9737572295859693,0.26143435649317104,ERS_time_var7crops,6
msidi,-0.027879034166925044,0.014184893678303835,-1.965403111167957,69.20095793661544,0.05338225192685463,ERS_time_var7crops,6
mna_crops,0.04584726177835322,0.02943384858592501,1.5576373454702406,11.338803588181978,0.1467760943504896,ERS_time_var7crops,6
largefarm_planted,0.1298751856250648,0.01018296129117085,12.754166682109776,161.59441412186047,3.201968178083277e-26,ERS_time_var7crops,6
natural_crops_ed,0.0632100637600998,0.013100932043210365,4.824852426653017,58.45719302834034,1.0419564658902243e-5,ERS_time_var7crops,6
SDI,0.028541645901111124,0.005117370211217916,5.5774049410269875,203.748253346651,7.701664792385417e-8,ERS_time_var7crops,6
soysmallgrain_planted,-0.018836533836043556,0.006414192625833168,-2.9366960013298313,133.15851270541702,0.003909770651214352,ERS_time_var7crops,6
corn_planted,-0.006416332047507427,0.01049597929609462,-0.6113133292759865,123.07762671643019,0.5421196165841662,ERS_time_var7crops,6
fruitveg_planted,0.03637791732202027,0.014157013474857032,2.5696039201084138,9.337872115087551,0.029370155124794527,ERS_time_var7crops,6
pland_crops,-0.06453838735090162,0.36305655334535386,-0.17776400606522072,6.765328054536816,0.8641132972399536,ERS_twoways_var6crops,6
cropintensity,0.0018016657921284358,0.014166633693141601,0.12717670486536717,1.111947948040594,0.9178389820892885,ERS_twoways_var6crops,6
msidi,-0.0790594692951943,0.07498167639745935,-1.0543838587459633,103.0088696562016,0.2941740551627694,ERS_twoways_var6crops,6
mna_crops,-0.21959511535621667,0.13947264413651272,-1.574467285077652,11.733757598111657,0.14194188161950333,ERS_twoways_var6crops,6
largefarm_planted,0.07566026933836736,0.013946492052943765,5.425039432937354,83.3929332171919,5.557600808905628e-7,ERS_twoways_var6crops,6
natural_crops_ed,0.09177500109648713,0.06937385670437127,1.3229047000742047,3.1193166809496544,0.2744883046713422,ERS_twoways_var6crops,6
soysmallgrain_planted,-0.01718164439407165,0.012214602150456909,-1.4066478942524494,114.61974452046435,0.1622373906566656,ERS_twoways_var6crops,6
corn_planted,-0.014362437897106962,0.015418825092923465,-0.931487179506217,93.15680701795668,0.3540094038109075,ERS_twoways_var6crops,6
fruitveg_planted,-0.028618460847304048,0.017262863567723677,-1.6578049600537825,4.538176416669346,0.16417757847643671,ERS_twoways_var6crops,6
pland_crops,-0.45283311995983866,0.4669672682368332,-0.9697320364008338,6.607830730405526,0.3663255540060838,ERS_individual_var6crops,6
cropintensity,-0.0015423894526985003,0.014767576096492622,-0.10444432062651271,1.1079096334041045,0.9324582142930884,ERS_individual_var6crops,6
msidi,0.11817881461602214,0.06927373294867731,1.7059686202211313,110.23529114713439,0.09082992443739472,ERS_individual_var6crops,6
mna_crops,-0.05009787747367636,0.13579859762076943,-0.36891306943816515,11.626806267756956,0.7188227015415145,ERS_individual_var6crops,6
largefarm_planted,0.10640026980251055,0.012241249510974689,8.691945189673584,92.15087064243251,1.2733521907522732e-13,ERS_individual_var6crops,6
natural_crops_ed,0.25087720551964604,0.15598901127671108,1.608300504415734,3.5485474135470527,0.19199062235444372,ERS_individual_var6crops,6
soysmallgrain_planted,-0.005780356375127292,0.011211460239704395,-0.5155756923310195,113.33382320550905,0.6071550754001633,ERS_individual_var6crops,6
corn_planted,-0.012158068633738412,0.01472866733705296,-0.8254697017395672,97.1166148849583,0.4111281131781892,ERS_individual_var6crops,6
fruitveg_planted,-0.03127929588663178,0.017679916521387055,-1.7691992973379607,4.512536816456204,0.1433885768022218,ERS_individual_var6crops,6
pland_crops,-0.056395803366645285,0.03209228205127667,-1.757301125439965,35.52238661559043,0.08748310604340258,ERS_time_var6crops,6
cropintensity,0.005879129493624188,0.0070640751429881495,0.8322574965046703,2.75576334545991,0.4712097754148899,ERS_time_var6crops,6
msidi,-0.014383141590202392,0.013134964221964895,-1.0950270855058926,66.42732748857605,0.2774593066269576,ERS_time_var6crops,6
mna_crops,0.06058910925617223,0.030919205378191553,1.95959464401074,11.431037533421039,0.07487901302721553,ERS_time_var6crops,6
largefarm_planted,0.14113209911004795,0.010085736006064074,13.993237481646547,164.42068595059945,8.329216031927237e-30,ERS_time_var6crops,6
natural_crops_ed,0.06749861326881573,0.013155580364711185,5.130797076035922,57.198826699883085,3.588563466939513e-6,ERS_time_var6crops,6
soysmallgrain_planted,-0.01617488030677007,0.006338032072650406,-2.552035098807277,142.3721741358683,0.011764188536989701,ERS_time_var6crops,6
corn_planted,-0.013110130998739688,0.010193635257118847,-1.2861094857778113,127.55872031896938,0.2007344504790562,ERS_time_var6crops,6
fruitveg_planted,0.04184712607351962,0.012376059012743986,3.381296584835966,8.38442065383282,0.008984484368536095,ERS_time_var6crops,6
pland_crops,0.25780199473921495,0.5769212228955939,0.44685822692619104,15.10529289664918,0.6613177247564552,ERS_twoways_var6crops_3yrs,6
cropintensity,-0.012521845793905386,0.006350944075827124,-1.9716510875234854,1.0853022382414028,0.2833111695127384,ERS_twoways_var6crops_3yrs,6
msidi,0.0667100994662708,0.07629111291476524,0.8744150782123384,68.63371217613462,0.38494180683502677,ERS_twoways_var6crops_3yrs,6
mna_crops,-0.2419188328027956,0.17572583830584834,-1.3766833331689066,13.579992284965265,0.1908841077828733,ERS_twoways_var6crops_3yrs,6
largefarm_planted,0.06335345230876151,0.014017494108527411,4.519598996672381,65.60549593086645,2.6533806340127293e-5,ERS_twoways_var6crops_3yrs,6
natural_crops_ed,0.11352630282647129,0.09419929366745618,1.2051714870309285,1.7435187549014222,0.3664196295432325,ERS_twoways_var6crops_3yrs,6
soysmallgrain_planted,-0.009695353089283428,0.01432325049138803,-0.6768961483367786,97.58450394741165,0.5000732933831766,ERS_twoways_var6crops_3yrs,6
corn_planted,-0.011209956219937051,0.016976129605156078,-0.6603363947299451,75.12338265370767,0.511057705479082,ERS_twoways_var6crops_3yrs,6
