term,estimate,std.error,statistic,df,p.value,model,ERS
pland_crops,-0.05983588555812665,0.05192350033108243,-1.152385435816,1.1375336052446385,0.4364514857620316,ERS_twoways_var7,8
cropintensity,0.4881230807510399,0.27728625284904385,1.7603580261758478,1.0697645659733932,0.3164964926480046,ERS_twoways_var7,8
msidi,-0.06759907466804803,0.04637244586082546,-1.4577422737400707,10.947881167974094,0.1729925397354751,ERS_twoways_var7,8
mna_crops,0.07859957655233742,0.13190155955147068,0.5958957333000013,31.705587700948605,0.5554754088935806,ERS_twoways_var7,8
largefarm_planted,0.07121445787073385,0.02348100468190015,3.0328539530349845,34.65409441385839,0.004566911409004287,ERS_twoways_var7,8
natural_crops_ed,-0.3713852696706915,0.34997882213679593,-1.0611649796499072,17.540254355290298,0.30300860873743946,ERS_twoways_var7,8
SDI,0.018861220959960765,0.014299332213581033,1.319028097133585,39.23473398754707,0.1948066534703608,ERS_twoways_var7,8
pland_crops,-0.0807348547135575,0.040795143196526204,-1.9790310411370795,1.104564683208925,0.27907966763737535,ERS_individual_var7,8
cropintensity,0.4437411031051339,0.2967049646521609,1.4955634585533457,1.0514495266787094,0.3665784240071985,ERS_individual_var7,8
msidi,-0.07685561684895785,0.04505792134517521,-1.7057071110802038,9.985756226178953,0.11891799053699946,ERS_individual_var7,8
mna_crops,0.11929313079111087,0.1166725666205417,1.0224608427368544,33.37216818374741,0.31391790790324264,ERS_individual_var7,8
largefarm_planted,0.071257057362083015,0.02324696747982234,3.065219471052815,34.52170747613859,0.004205271292415023,ERS_individual_var7,8
natural_crops_ed,-0.2724815215480839,0.3451810769062638,-0.7893871934992487,17.753442002040586,0.4403016572885047,ERS_individual_var7,8
SDI,0.018125126972780823,0.014300343539526363,1.2674609475417637,39.87421030525215,0.21234268733515696,ERS_individual_var7,8
pland_crops,0.0674903865294448,0.05471471479425099,1.2334960857099486,9.82529334002834,0.24608438021965667,ERS_time_var7,8
cropintensity,-0.069064064943946,0.05088701942708758,-1.3572039730663146,1.1119502785208892,0.3871532027137933,ERS_time_var7,8
msidi,-0.014419126824222677,0.019585320472973684,-0.7362211327672693,64.18474573916991,0.4642784138719054,ERS_time_var7,8
mna_crops,-0.004454798595245442,0.021672080709631475,-0.20555472522145263,23.83007810635983,0.8388846105527017,ERS_time_var7,8
largefarm_planted,0.004483098822880548,0.01562385548470302,0.2869393426782431,83.09324795837323,0.7748730672637587,ERS_time_var7,8
natural_crops_ed,-0.10443420287690687,0.0630294788627586,-1.6569104609654728,14.672992884225266,0.11875861038093875,ERS_time_var7,8
SDI,0.020911007438397623,0.010936655142037085,1.912011228919731,75.8686772110151,0.05965035499711473,ERS_time_var7,8
pland_crops,-0.037934519940613955,0.08188960307381889,-0.4632397583661275,1.1144910470379126,0.717367970529192,ERS_twoways_var6,8
cropintensity,0.2883654010371372,0.329234020477466,0.8758675686641988,1.0831801439263198,0.5328100253727567,ERS_twoways_var6,8
msidi,-0.06912321237408307,0.033048433143400335,-2.0915730580675578,14.851485586161507,0.05408210387781144,ERS_twoways_var6,8
mna_crops,-0.0264200386517721,0.08779793524451564,-0.300918678533758,39.39770286480865,0.7650589244956736,ERS_twoways_var6,8
largefarm_planted,0.0574107003222166,0.01944377082824272,2.952652591380354,37.68357180413961,0.005398485409962269,ERS_twoways_var6,8
natural_crops_ed,-0.31069792999707635,0.20412644310136,-1.522085650817899,11.41750910512754,0.15519057927626453,ERS_twoways_var6,8
