term,estimate,std.error,statistic,p.value,model,ERS
pland_crops,0.04870171690684409,0.030359184590085284,1.6041839583118818,0.10928418272185465,ERS_twoways_var7,7
cropintensity,-7.866442493319239e-6,4.5119264521519834e-5,-0.17434775537104122,0.8616604204998364,ERS_twoways_var7,7
msidi,0.5303482421064531,0.37545396949657983,1.412551964272905,0.1583891753147104,ERS_twoways_var7,7
mna_crops,-0.002492466860367518,0.00296105148254318,-0.8417505994278744,0.4003167542246051,ERS_twoways_var7,7
largefarm_planted,0.22029794979976286,0.07096445256850491,3.104342270337394,0.0020115029419864082,ERS_twoways_var7,7
natural_crops_ed,0.027579313801126628,0.04897421212817917,0.5631395096044398,0.5735840253706457,ERS_twoways_var7,7
SDI,-0.07674264661073606,0.07333954876424455,-1.0464019468872248,0.295864461965448,ERS_twoways_var7,7
pland_crops,0.046785396447729125,0.030322861703287955,1.5429083476859347,0.12346250021819417,ERS_individual_var7,7
cropintensity,-3.24791852632721e-6,4.514266321666994e-5,-0.07194787136811732,0.9426711097314919,ERS_individual_var7,7
msidi,0.4797969566964927,0.37520356594094534,1.2787643835240352,0.20155153608244958,ERS_individual_var7,7
mna_crops,-0.0020107506922334706,0.002957175661417515,-0.6799564592891387,0.4968352039675521,ERS_individual_var7,7
largefarm_planted,0.1986776127982644,0.07042596215508827,2.8210848204068157,0.00496945389589294,ERS_individual_var7,7
natural_crops_ed,0.04260623521541436,0.04646210906959198,0.9170103567962831,0.3595631267604139,ERS_individual_var7,7
SDI,-0.07393488265425084,0.07319222785520585,-1.0101466347016266,0.31289574500361395,ERS_individual_var7,7
pland_crops,0.004501198790072389,0.0010190158599835033,4.417201897274944,1.13925345787217e-5,ERS_time_var7,7
cropintensity,-2.0406340495349632e-5,1.635842846843427e-5,-1.2474511555145005,0.21260177955973134,ERS_time_var7,7
msidi,0.4128771189623221,0.0648635776641228,6.365315232845871,3.3015958182492976e-10,ERS_time_var7,7
mna_crops,-0.0022472536769721266,3.6536494870377664e-4,-6.15070954382685,1.2244526260033031e-9,ERS_time_var7,7
largefarm_planted,0.5599989741976532,0.03724405712355087,15.03592834529147,4.015609349333864e-45,ERS_time_var7,7
natural_crops_ed,-0.006005972555722137,0.002298352371408224,-2.6131643826408637,0.009141427050236793,ERS_time_var7,7
SDI,-0.12658113154449788,0.04360508199416867,-2.902898601622298,0.0038002117362020147,ERS_time_var7,7
pland_crops,0.04338083496781979,0.01994607854372348,2.174905451852371,0.029935438756043684,ERS_twoways_var6,7
cropintensity,-7.776078252730864e-6,4.2653427742974646e-5,-0.18230840202547718,0.8553878336614512,ERS_twoways_var6,7
msidi,0.3605964221930278,0.3121324045433046,1.1552674984855646,0.2483328702861402,ERS_twoways_var6,7
mna_crops,-0.0015853129614291567,0.0018047285888732661,-0.8784218143399082,0.3799839772058695,ERS_twoways_var6,7
