term,estimate,std.error,statistic,df,p.value,model,ERS
pland_crops,4.812006092430134e-4,0.0017024435735432304,0.2826528977060362,4.439636836718977,0.7901390267351813,ERS_twoways_var7,2
cropintensity,-8.479790375618514e-5,2.0519176145502446e-4,-0.41326173699606267,1.1674840098659753,0.742457632851885,ERS_twoways_var7,2
msidi,0.09347090651125065,0.216650317323899,0.4314367394694775,3.2139920430904225,0.6934682514401381,ERS_twoways_var7,2
mna_crops,-0.0046772615390205195,0.0023498966073446175,-1.9904116310486628,8.579723445319305,0.07930237806613884,ERS_twoways_var7,2
largefarm_planted,0.08683446949069926,0.03386179408648549,2.5643788769407103,69.46693199885192,0.012500877041934099,ERS_twoways_var7,2
natural_crops_ed,-4.8095951105511694e-4,0.008237841092553008,-0.05838416954775971,26.435291698451255,0.9538817301627067,ERS_twoways_var7,2
SDI,0.030272875549802108,0.03880548693267411,0.780118430219012,79.65669305100036,0.4376331199749305,ERS_twoways_var7,2
pland_crops,6.390351375589634e-4,0.0021446322208991575,0.2979695685496331,4.414693529658811,0.7792309620828273,ERS_individual_var7,2
cropintensity,-4.685524298501304e-5,1.3426665081453103e-4,-0.34897156293662557,1.158560934694474,0.7798537198250813,ERS_individual_var7,2
msidi,0.10381254318542746,0.25343785336978336,0.4096173551231819,3.267964135572653,0.7074741326429463,ERS_individual_var7,2
mna_crops,-0.0032783075322497537,0.0024275137303830675,-1.3504795014001543,8.581602530792276,0.21139492194471868,ERS_individual_var7,2
largefarm_planted,0.10399730870020887,0.03403969535430476,3.0551774220581285,79.25237533881594,0.003063709794349275,ERS_individual_var7,2
natural_crops_ed,-0.02167780002279647,0.008334269994002285,-2.601043647301658,32.69619058715969,0.013848629978228456,ERS_individual_var7,2
SDI,-0.0487405788870152,0.03771916373789443,-1.292196699420675,78.7391172675981,0.20006863499293775,ERS_individual_var7,2
pland_crops,2.891496349710223e-4,7.329784259539749e-4,0.39448587398011437,68.12357515599075,0.6944546586511962,ERS_time_var7,2
cropintensity,-2.991360014339031e-4,1.2434360207565483e-4,-2.4057208930773832,2.4178120266639467,0.11604370992098378,ERS_time_var7,2
msidi,-0.03177284502000913,0.07738405344689224,-0.4105864658771649,71.98364728777179,0.682595408400082,ERS_time_var7,2
mna_crops,1.931808178028281e-4,4.1721432728148913e-4,0.46302536890707374,11.214188013423312,0.6522022777114562,ERS_time_var7,2
largefarm_planted,0.04686485677267074,0.05253633073189149,0.892046629823389,163.37705988332485,0.37367988372765426,ERS_time_var7,2
natural_crops_ed,0.002884115197428377,0.0013033993905669835,2.212763960380384,67.99031671107295,0.030274939739845026,ERS_time_var7,2
SDI,0.17975628954984554,0.04158211083871798,4.322923630477909,137.9024061415456,2.9301625089130142e-5,ERS_time_var7,2
pland_crops,-9.4963304838248e-4,0.0020112967531661094,-0.47214964519164193,4.960085361584245,0.6568613602457558,ERS_twoways_var6,2
cropintensity,-1.0402456259108699e-4,1.764820339169041e-4,-0.5894342913118655,1.414349147300864,0.635739913224102,ERS_twoways_var6,2
msidi,-0.27746100847786304,0.1911715265585658,-1.4513720399301318,4.034037173715802,0.21972635312785901,ERS_twoways_var6,2
mna_crops,-0.008804046136719621,0.002401416110700107,-3.6661893361550306,15.23624930289677,0.0022402747734268148,ERS_twoways_var6,2
largefarm_planted,0.10815822286205673,0.029469249471659346,3.6702062251728798,84.24497267476802,4.240691233657827e-4,ERS_twoways_var6,2
natural_crops_ed,-0.007173397907815068,0.006968374280541673,-1.0294220171046062,51.92527909175798,0.3080528137831181,ERS_twoways_var6,2
pland_crops,-0.0033412781397704878,0.0026066807154542953,-1.2818133498134106,4.943399104731222,0.2567322998024168,ERS_individual_var6,2
cropintensity,-1.30732240702343e-4,2.26988006753871e-4,-0.5759433838462636,1.4087141224300403,0.6430262230163497,ERS_individual_var6,2
msidi,0.14601676129617666,0.2110697441543366,0.6917938991265727,4.29811545354577,0.5246303470199805,ERS_individual_var6,2
mna_crops,-0.003793148404987209,0.0030159949041987373,-1.2576773255507003,15.601313868744631,0.22700851122902652,ERS_individual_var6,2
largefarm_planted,0.236623506161504,0.033737020034723196,7.0137642838034795,112.02158166768801,1.863587260066906e-10,ERS_individual_var6,2
natural_crops_ed,-0.008827703696403212,0.007818748123282648,-1.1290431098702487,57.65357190743853,0.2635556686725596,ERS_individual_var6,2
pland_crops,-2.5653844913841846e-4,6.769577032338411e-4,-0.3789578697648744,68.43061058621409,0.7058924494461809,ERS_time_var6,2
cropintensity,-6.121491637222393e-4,2.2550040910127397e-4,-2.714625512928974,3.295925918949195,0.06575284757797831,ERS_time_var6,2
msidi,-0.0518095284177016,0.07446526052917651,-0.6957543430255229,71.92737574478404,0.4888246731965209,ERS_time_var6,2
mna_crops,-1.772337318445356e-5,4.0017741735321453e-4,-0.04428878896184718,11.359052591208057,0.9654432158962897,ERS_time_var6,2
largefarm_planted,0.07357254609956083,0.04569018806222881,1.610248265981243,181.6738703209879,0.10907979940139223,ERS_time_var6,2
natural_crops_ed,0.003757830439225472,0.0012036415991696972,3.1220509841282653,70.96093444975223,0.002598459427703483,ERS_time_var6,2
pland_crops,4.544479150275138e-4,0.001684122187806079,0.2698426030592989,4.435443771185576,0.7993779033713093,ERS_twoways_var6_3yrs,2
cropintensity,-8.776810551559855e-5,2.1280336165772565e-4,-0.4124375894811538,1.1677798516789493,0.7429106603377313,ERS_twoways_var6_3yrs,2
msidi,0.08735072075738434,0.2140792929751335,0.4080297517029385,3.209298862660615,0.7089614322551899,ERS_twoways_var6_3yrs,2
mna_crops,-0.004579972584208687,0.0023337589218942805,-1.9624874451432994,8.571870704840729,0.08292079037573968,ERS_twoways_var6_3yrs,2
largefarm_planted,0.08758779875023459,0.03371711842584387,2.5977249195500445,69.03308295540917,0.011461767385293191,ERS_twoways_var6_3yrs,2
natural_crops_ed,-1.6859107175466528e-4,0.008250833217170506,-0.020433217751125617,26.490909967215433,0.9838509153071867,ERS_twoways_var6_3yrs,2
pland_crops,6.932261651584289e-4,0.002200294770868651,0.31506058839777695,4.407591473253253,0.7670758290166972,ERS_individual_var6_3yrs,2
cropintensity,-3.881529188322343e-5,1.1657430370185963e-4,-0.33296610531334647,1.159116116317244,0.7892767024032096,ERS_individual_var6_3yrs,2
msidi,0.11419342606606094,0.26111250809952435,0.4373341855478464,3.2649740402641707,0.6891992597287805,ERS_individual_var6_3yrs,2
