term,estimate,std.error,statistic,df,p.value,model,ERS
pland_crops,0.020178535160326375,0.011312295377304656,1.7837701799061623,58.55563023166621,0.07964306179781076,ERS_twoways_var7,4
cropintensity,1.815205393368973e-4,5.254216166994999e-4,0.3454759636216354,2.1089512678764346,0.7611744905936759,ERS_twoways_var7,4
msidi,-0.027939409924192155,0.26184492660168124,-0.10670212437109242,11.258628707689155,0.9169029100170819,ERS_twoways_var7,4
mna_crops,-9.847740391298444e-4,6.904312898955859e-4,-1.426317221629356,3.1957886662820068,0.24372303221728803,ERS_twoways_var7,4
largefarm_planted,0.360001139105696,0.04166766494246809,8.639820340370918,85.57764768416273,2.7576955214037804e-13,ERS_twoways_var7,4
natural_crops_ed,-0.0076384950809597185,0.01914179030736095,-0.39904810147368214,59.113099970931906,0.6912957387055156,ERS_twoways_var7,4
SDI,0.3811792314123478,0.07304889723923394,5.218138066670494,78.948641457819,1.4227336439825638e-6,ERS_twoways_var7,4
pland_crops,0.01085351397832379,0.009875618130442977,1.0990212293513368,49.019724928423635,0.27712735839502695,ERS_individual_var7,4
cropintensity,2.711367696760231e-4,6.311531184481888e-4,0.4295895270907715,2.126532102783574,0.7071334845133473,ERS_individual_var7,4
msidi,-0.15924476883675873,0.2736513787222856,-0.581925695314577,11.519511749541591,0.57182948661256,ERS_individual_var7,4
mna_crops,-7.701552566685212e-4,6.660631817027245e-4,-1.1562795810146653,3.2107274811306925,0.3263015889422147,ERS_individual_var7,4
largefarm_planted,0.37068024637786123,0.04265969963868636,8.689237137565456,84.21211057281619,2.460025554444004e-13,ERS_individual_var7,4
natural_crops_ed,-2.823735522942015e-4,0.018392219552288334,-0.015352880683673058,60.42875495148051,0.9878012325081492,ERS_individual_var7,4
SDI,0.41403929532242695,0.07089431063870211,5.8402330397497035,84.81074417139313,9.350267682677183e-8,ERS_individual_var7,4
pland_crops,-0.00124361819570628,5.287987534047351e-4,-2.3517797417242248,88.13008945613069,0.020912638070330582,ERS_time_var7,4
cropintensity,-4.137712579680518e-4,1.6601261871918802e-4,-2.492408475695152,2.474663966251562,0.10622084383970862,ERS_time_var7,4
msidi,-0.006153722787452549,0.07178826671186185,-0.08572045362443255,75.15538144458091,0.9319165977516058,ERS_time_var7,4
mna_crops,9.76416961591056e-6,1.1482978253295161e-4,0.08503168255246525,22.352056639776073,0.9329932461665487,ERS_time_var7,4
largefarm_planted,0.3470059648729467,0.03433509328829213,10.106451785621672,162.87677111749326,6.039441159050811e-19,ERS_time_var7,4
natural_crops_ed,-0.0043611423616114605,9.528723930812777e-4,-4.576837773113515,82.82534492059266,1.6426586156334016e-5,ERS_time_var7,4
SDI,-0.04414441795700002,0.037921186443546535,-1.1641096204286234,122.24647383251994,0.24664649964774368,ERS_time_var7,4
pland_crops,0.0031742643795287465,0.0031801296616606636,0.9981556468584825,4.474777575004147,0.36907535222119386,ERS_twoways_var6,4
cropintensity,-9.491945984121533e-5,3.076673294227623e-4,-0.308513289400278,2.296019681519161,0.7834767248326998,ERS_twoways_var6,4
msidi,-0.2266753881279987,0.1685976441787643,-1.344475417981846,14.374905072371536,0.1996276588819399,ERS_twoways_var6,4
mna_crops,-4.152594044609931e-4,4.22816548045123e-4,-0.9821266607963427,3.1184881925356884,0.3959582862809663,ERS_twoways_var6,4
largefarm_planted,0.3434217087135652,0.034495822535842866,9.955457892234142,98.8126039461686,1.39398879310407e-16,ERS_twoways_var6,4
