FIPS,Year,LCP_Area_ha,CountyArea_ha,CroplandArea_ha,Prop_LCP
01001,2002,232.29,156530.97,4618.17,0.0502991444663146
01001,2007,232.29,156530.97,4731.57,0.0490936412226808
01001,2012,232.29,156530.97,4911.57,0.047294449636267
01001,2017,231.93,156530.97,5023.62,0.046167902827045
01003,2002,7210.89,525060.63,38573.37,0.186939590707268
01003,2007,7075.26,525060.63,39056.58,0.181154110267719
01003,2012,6784.29,525060.63,39056.76,0.173703348664866
01003,2017,6441.21,525060.63,39539.16,0.162907102730559
01005,2002,335.52,234269.55,10269.81,0.0326705167865812
01005,2007,335.52,234269.55,10538.64,0.03183712509394
01005,2012,333.63,234269.55,10566.72,0.0315736576723903
01005,2017,329.13,234269.55,10941.3,0.0300814345644485
01007,2002,0,162176.31,87.3,0
01007,2007,0,162176.31,87.3,0
01007,2012,0,162176.31,115.65,0
01007,2017,0,162176.31,115.47,0
01009,2002,0,168509.52,1781.19,0
01009,2007,0,168509.52,1784.7,0
01009,2012,0,168509.52,1813.41,0
01009,2017,0,168509.52,1999.98,0
01011,2002,259.83,161910.63,2693.07,0.096480967817398
01011,2007,262.44,161910.63,2829.69,0.0927451416939665
01011,2012,262.8,161910.63,2997.54,0.0876718909505795
01011,2017,262.71,161910.63,3338.73,0.0786856080006469
01013,2002,337.05,201469.95,1786.86,0.188626976931601
01013,2007,334.89,201469.95,1877.04,0.178413885692367
01013,2012,334.08,201469.95,1930.32,0.173069750093249
01013,2017,336.87,201469.95,1996.38,0.168740420160491
01015,2002,0,158582.97,2142,0
01015,2007,0,158582.97,2176.74,0
01015,2012,0,158582.97,2227.5,0
01015,2017,0,158582.97,2392.29,0
01017,2002,0,156204,49.59,0
01017,2007,0,156204,53.28,0
01017,2012,0,156204,53.28,0
01017,2017,0,156204,77.04,0
01019,2002,1660.59,155392.92,12641.22,0.131363112104686
01019,2007,1605.33,155392.92,12607.65,0.127329835457044
01019,2012,1616.58,155392.92,12734.64,0.12694351783796
01019,2017,1856.97,155392.92,13225.95,0.140403524888571
01021,2002,0,181508.58,532.17,0
01021,2007,0,181508.58,561.87,0
01021,2012,0,181508.58,604.71,0
01021,2017,0,181508.58,637.02,0
01023,2002,0,238501.89,316.44,0
01023,2007,0,238501.89,321.84,0
01023,2012,0,238501.89,329.22,0
01023,2017,0,238501.89,329.49,0
01025,2002,0,324417.15,438.75,0
01025,2007,0,324417.15,489.96,0
01025,2012,0,324417.15,511.2,0
01025,2017,0,324417.15,513.54,0
01027,2002,0,156953.79,7.47,0
01027,2007,0,156953.79,47.43,0
01027,2012,0,156953.79,47.43,0
01027,2017,0,156953.79,54,0
01029,2002,0,145301.58,101.97,0
01029,2007,0,145301.58,108.09,0
01029,2012,0,145301.58,112.41,0
01029,2017,0,145301.58,136.89,0
01031,2002,1037.97,176247,20523.69,0.0505742388430151
01031,2007,1020.06,176247,20833.56,0.0489623472896615
01031,2012,999.27,176247,20582.37,0.0485498025737561
01031,2017,997.38,176247,20805.39,0.0479385390035947
01033,2002,9205.2,161488.8,18515.07,0.497173383627499
01033,2007,9156.87,161488.8,18597.6,0.492368370112273
01033,2012,9522.63,161488.8,18743.67,0.508045116031172
01033,2017,9960.66,161488.8,19258.47,0.517209311020034
01035,2002,0,220863.33,3779.82,0
01035,2007,0,220863.33,3982.77,0
01035,2012,0,220863.33,4124.88,0
01035,2017,0,220863.33,4288.5,0
01037,2002,0,172582.47,36.18,0
01037,2007,0,172582.47,36.18,0
01037,2012,0,172582.47,53.91,0
01037,2017,0,172582.47,63.63,0
01039,2002,0,270336.51,12332.79,0
01039,2007,0,270336.51,12645.9,0
01039,2012,0,270336.51,12839.58,0
01039,2017,0,270336.51,13378.23,0
01041,2002,0,158234.67,2396.16,0
01041,2007,0,158234.67,2494.8,0
01041,2012,0,158234.67,2539.53,0
01041,2017,0,158234.67,2665.44,0
01043,2002,0,195552.63,2836.26,0
01043,2007,0,195552.63,2843.55,0
01043,2012,0,195552.63,2933.91,0
01043,2017,0,195552.63,3331.08,0
01045,2002,1454.4,145732.32,17094.69,0.0850790508631628
01045,2007,1671.48,145732.32,17363.43,0.0962643901579354
01045,2012,1460.16,145732.32,17357.13,0.0841245067588939
01045,2017,1456.2,145732.32,17454.6,0.0834278642879241
01047,2002,286.92,257405.4,9712.71,0.0295406740240365
01047,2007,494.55,257405.4,10128.96,0.0488253483082172
01047,2012,612.18,257405.4,10808.82,0.0566370797182301
01047,2017,880.29,257405.4,11401.92,0.0772054180348573
01049,2002,0,201678.03,6678,0
01049,2007,0,201678.03,6778.26,0
01049,2012,0,201678.03,6853.32,0
01049,2017,0,201678.03,7489.53,0
01051,2002,2121.39,170172.63,6792.12,0.312331054221657
01051,2007,2117.88,170172.63,6798.96,0.311500582442021
01051,2012,2116.71,170172.63,6910.38,0.306308770284702
01051,2017,2118.96,170172.63,7080.75,0.299256434699714
01053,2002,4124.34,246860.55,21125.61,0.195229392192699
01053,2007,4142.34,246860.55,21385.98,0.193694186565217
01053,2012,4492.71,246860.55,21720.6,0.206840971243888
01053,2017,4438.26,246860.55,22355.1,0.198534562583035
01055,2002,0,142096.95,3249.9,0
01055,2007,0,142096.95,3240,0
01055,2012,0,142096.95,3285.81,0
01055,2017,0,142096.95,3598.65,0
01057,2002,0,163000.44,1400.85,0
01057,2007,0,163000.44,1425.87,0
01057,2012,0,163000.44,1447.29,0
01057,2017,0,163000.44,1474.92,0
01059,2002,1101.42,167447.79,2797.74,0.393682043363572
01059,2007,1092.96,167447.79,2813.76,0.388433981576254
01059,2012,1098.63,167447.79,2905.02,0.378183282731272
01059,2017,1101.6,167447.79,3354.3,0.328414274215186
01061,2002,2075.49,149947.38,41229.72,0.0503396578972644
01061,2007,1853.01,149947.38,40216.14,0.0460762768381053
01061,2012,2037.15,149947.38,39349.44,0.0517707494693698
01061,2017,2043.81,149947.38,39400.92,0.0518721390261953
01063,2002,0,170924.94,1284.3,0
01063,2007,0,170924.94,1311.93,0
01063,2012,0,170924.94,1341,0
01063,2017,0,170924.94,1546.11,0
01065,2002,556.92,170031.6,2052.9,0.271284524331434
01065,2007,557.19,170031.6,2059.38,0.270562013809982
01065,2012,567.99,170031.6,2219.13,0.25595165673034
01065,2017,786.42,170031.6,2381.76,0.330184401451028
01067,2002,3200.4,147190.86,30191.94,0.106001800480526
01067,2007,3623.13,147190.86,30969.99,0.116988413622349
01067,2012,3729.87,147190.86,31120.2,0.119853664179536
01067,2017,3722.22,147190.86,30900.51,0.120458206029609
01069,2002,3122.46,150653.16,52565.67,0.059401126248367
01069,2007,3024.72,150653.16,53559,0.0564745420937657
01069,2012,3340.08,150653.16,53160.03,0.0628306643167809
01069,2017,3325.32,150653.16,52290,0.0635938037865749
01071,2002,2129.22,291832.56,16947,0.125639936271907
01071,2007,2186.01,291832.56,17207.37,0.127039169844084
01071,2012,2243.52,291832.56,17563.59,0.127736983156633
01071,2017,2288.25,291832.56,18558.54,0.123299031066021
01073,2002,0,291136.32,82.62,0
01073,2007,0,291136.32,53.82,0
01073,2012,0,291136.32,37.35,0
01073,2017,0,291136.32,39.42,0
01075,2002,0,156813.39,1004.04,0
01075,2007,0,156813.39,1079.73,0
01075,2012,0,156813.39,1095.39,0
01075,2017,0,156813.39,1186.92,0
01077,2002,6133.14,186375.06,19337.13,0.317169093862429
01077,2007,6177.78,186375.06,19568.25,0.315704265838795
01077,2012,6452.19,186375.06,19966.14,0.323156604130793
01077,2017,6601.77,186375.06,21254.85,0.310600639383482
01079,2002,12501.99,185754.78,25711.83,0.486234935436334
01079,2007,12784.95,185754.78,25911.99,0.493399001774854
01079,2012,13299.75,185754.78,26425.62,0.50328998903337
01079,2017,13349.61,185754.78,28080.18,0.475410414035807
01081,2002,216.45,159505.38,1375.92,0.157312925170068
01081,2007,217.89,159505.38,1408.32,0.154716257668712
01081,2012,217.89,159505.38,1455.93,0.149656920318971
01081,2017,217.89,159505.38,1498.59,0.1453966728725
01083,2002,12267.27,157261.77,37188.18,0.329870136156166
01083,2007,12189.33,157261.77,37215.9,0.327530168556988
01083,2012,12469.41,157261.77,37474.83,0.332740935716053
01083,2017,11865.78,157261.77,39143.7,0.303133837629044
01085,2002,1090.53,187792.38,3389.58,0.321730125856301
01085,2007,1091.52,187792.38,3534.3,0.308836261777438
01085,2012,1121.49,187792.38,3733.2,0.300409836065574
01085,2017,1199.52,187792.38,4012.74,0.298927914592024
01087,2002,0,158817.87,4118.85,0
01087,2007,0,158817.87,4281.12,0
01087,2012,0,158817.87,4571.91,0
01087,2017,0,158817.87,4901.22,0
01089,2002,10060.38,210490.56,35475.66,0.283585421666574
01089,2007,9769.77,210490.56,34836.66,0.280445082852375
01089,2012,9996.3,210490.56,34682.13,0.288226242159867
01089,2017,10175.67,210490.56,35504.37,0.286603311085368
01091,2002,213.84,254509.38,2522.97,0.0847572503834766
01091,2007,214.02,254509.38,2645.1,0.0809118747873426
01091,2012,214.29,254509.38,2936.97,0.0729629516133975
01091,2017,214.29,254509.38,3184.83,0.0672845960380931
01093,2002,0,192588.3,1816.02,0
01093,2007,0,192588.3,1882.35,0
01093,2012,0,192588.3,1963.08,0
01093,2017,0,192588.3,2199.51,0
01095,2002,209.43,161402.85,3454.02,0.0606336963885559
01095,2007,211.32,161402.85,3475.44,0.060803811891444
01095,2012,218.61,161402.85,3563.82,0.0613414818930249
01095,2017,219.69,161402.85,4161.51,0.0527909340599926
01097,2002,1382.58,425809.53,9669.51,0.14298346038217
01097,2007,1695.6,425809.53,10086.3,0.168109217453377
01097,2012,1719.72,425809.53,10321.65,0.166612896193922
01097,2017,1765.98,425809.53,11003.94,0.160486153141511
01099,2002,1325.43,267909.57,14181.57,0.0934614432675649
01099,2007,1359.27,267909.57,14530.68,0.0935448306617447
01099,2012,1363.77,267909.57,15123.51,0.0901754949743809
01099,2017,1351.17,267909.57,15158.61,0.0891354814194705
01101,2002,509.22,207178.29,3396.87,0.149908592321755
01101,2007,727.29,207178.29,3429.72,0.212055211504146
01101,2012,732.24,207178.29,3657.96,0.200177147918512
01101,2017,756.18,207178.29,3864.42,0.19567748847175
01103,2002,0,155152.17,5622.84,0
01103,2007,205.83,155152.17,5627.7,0.036574444266752
01103,2012,228.87,155152.17,5858.1,0.0390689814103549
01103,2017,231.21,155152.17,6321.06,0.0365777258877467
01105,2002,875.52,187482.78,4862.07,0.180071451048627
01105,2007,907.11,187482.78,5081.94,0.178496794531222
01105,2012,1072.98,187482.78,5430.06,0.197600026519044
01105,2017,1266.48,187482.78,5862.6,0.216027018728892
01107,2002,490.86,230536.35,3647.43,0.134576948700866
01107,2007,490.77,230536.35,3728.7,0.131619599324161
01107,2012,491.49,230536.35,3791.16,0.129641059728421
01107,2017,491.49,230536.35,3959.55,0.12412774178884
01109,2002,0,174299.4,6813.9,0
01109,2007,0,174299.4,6982.65,0
01109,2012,0,174299.4,7109.19,0
01109,2017,0,174299.4,7406.1,0
01111,2002,0,151290.63,2.52,0
01111,2007,0,151290.63,2.52,0
01111,2012,0,151290.63,2.52,0
01111,2017,0,151290.63,2.52,0
01113,2002,553.5,167622.03,5945.31,0.093098593681406
01113,2007,336.6,167622.03,5842.8,0.0576093653727665
01113,2012,336.6,167622.03,6164.73,0.0546009314276538
01113,2017,336.6,167622.03,6350.49,0.0530037839599779
01115,2002,0,169222.68,546.21,0
01115,2007,0,169222.68,575.1,0
01115,2012,0,169222.68,606.33,0
01115,2017,0,169222.68,660.6,0
01117,2002,0,209666.88,2297.52,0
01117,2007,0,209666.88,2311.83,0
01117,2012,0,209666.88,2366.37,0
01117,2017,0,209666.88,2383.56,0
01119,2002,0,236553.39,1962.72,0
01119,2007,0,236553.39,1991.7,0
01119,2012,0,236553.39,2151.99,0
01119,2017,0,236553.39,2422.44,0
01121,2002,702.18,196916.13,6318.63,0.111128519948153
01121,2007,700.02,196916.13,6586.38,0.106282965756607
01121,2012,656.01,196916.13,6875.82,0.0954082567606482
01121,2017,668.61,196916.13,7185.96,0.0930439356745654
01123,2002,0,198459.18,419.4,0
01123,2007,0,198459.18,425.52,0
01123,2012,0,198459.18,458.46,0
01123,2017,0,198459.18,495.18,0
01125,2002,0,349974.45,2665.8,0
01125,2007,214.74,349974.45,2744.55,0.0782423348089851
01125,2012,418.32,349974.45,2803.86,0.149194324966296
01125,2017,419.94,349974.45,2819.79,0.148925983849861
01127,2002,0,208544.4,121.59,0
01127,2007,0,208544.4,107.19,0
01127,2012,0,208544.4,123.48,0
01127,2017,0,208544.4,152.55,0
01129,2002,0,281934.81,1273.68,0
01129,2007,0,281934.81,1356.39,0
01129,2012,0,281934.81,1408.23,0
01129,2017,0,281934.81,1425.42,0
01131,2002,0,235012.23,1709.1,0
01131,2007,0,235012.23,1837.17,0
01131,2012,0,235012.23,1980.72,0
01131,2017,0,235012.23,2056.32,0
01133,2002,0,163653.21,126.18,0
01133,2007,0,163653.21,129.78,0
01133,2012,0,163653.21,148.68,0
01133,2017,0,163653.21,205.56,0
04001,2002,0,2905545.6,0.36,0
04001,2007,0,2905545.6,0.36,0
04001,2012,0,2905545.6,0.36,0
04001,2017,0,2905545.6,0.36,0
04003,2002,28346.58,1610317.53,46977.66,0.603405533608954
04003,2007,29674.35,1610317.53,49659.93,0.597551184627123
04003,2012,31120.38,1610317.53,52101.72,0.597300434611372
04003,2017,36838.98,1610317.53,59739.93,0.616655894976777
04005,2002,0,4833217.53,1.8,0
04005,2007,0,4833217.53,1.8,0
04005,2012,0,4833217.53,1.8,0
04005,2017,0,4833217.53,5.85,0
04007,2002,0,1242027.36,21.51,0
04007,2007,0,1242027.36,21.51,0
04007,2012,0,1242027.36,21.51,0
04007,2017,0,1242027.36,71.01,0
04009,2002,10973.97,1202022.27,20515.86,0.534901778428981
04009,2007,10973.7,1202022.27,20632.95,0.531853176593749
04009,2012,11212.74,1202022.27,21024.45,0.533319064232358
04009,2017,11738.79,1202022.27,22104.54,0.531057873178994
04011,2002,0,478446.39,1095.84,0
04011,2007,0,478446.39,1157.94,0
04011,2012,0,478446.39,1217.07,0
04011,2017,0,478446.39,1278.72,0
04012,2002,40185.09,1169055.45,47510.1,0.845822046259637
04012,2007,41123.7,1169055.45,48420.09,0.849310689013589
04012,2012,41929.2,1169055.45,49341.51,0.849775371690084
04012,2017,42159.87,1169055.45,50074.11,0.841949462506672
04013,2002,98533.89,2389015.53,139245.12,0.707629035760822
04013,2007,83866.23,2389015.53,128410.56,0.653110071321237
04013,2012,79792.11,2389015.53,124827.84,0.639217261149436
04013,2017,78720.75,2389015.53,123030.81,0.639845823985065
04015,2002,4186.08,3486284.64,6277.59,0.666829149402876
04015,2007,4174.47,3486284.64,6270.57,0.66572416861625
04015,2012,4172.22,3486284.64,6263.55,0.666111071197644
04015,2017,4168.98,3486284.64,6291.72,0.662613720890313
04017,2002,0,2579419.35,1.26,0
04017,2007,0,2579419.35,1.53,0
04017,2012,0,2579419.35,0.81,0
04017,2017,0,2579419.35,0.81,0
04019,2002,4179.78,2380002.48,9260.55,0.451353321347004
04019,2007,4341.87,2380002.48,10014.39,0.433563102695222
04019,2012,4383.18,2380002.48,10640.52,0.411932875460974
04019,2017,5310.63,2380002.48,11315.34,0.469330130601467
04021,2002,105352.47,1391981.58,140794.2,0.748272798169243
04021,2007,104107.32,1391981.58,140652.54,0.740173764369986
04021,2012,104058,1391981.58,141468.84,0.735554204021182
04021,2017,105930.18,1391981.58,142704.63,0.742303736045565
04023,2002,0,320671.26,478.35,0
04023,2007,0,320671.26,518.22,0
04023,2012,0,320671.26,537.84,0
04023,2017,0,320671.26,556.38,0
04025,2002,0,2105140.05,760.14,0
04025,2007,0,2105140.05,934.83,0
04025,2012,0,2105140.05,1013.67,0
04025,2017,0,2105140.05,1104.66,0
04027,2002,40201.38,1429445.34,75832.92,0.530130977417196
04027,2007,40324.77,1429445.34,76488.57,0.527199946344925
04027,2012,40206.06,1429445.34,76988.88,0.522232041822144
04027,2017,40262.67,1429445.34,77031.36,0.522678945302277
05001,2002,105337.35,267744.24,148734.63,0.708223431221095
05001,2007,103812.93,267744.24,148394.7,0.699573030573194
05001,2012,103752.9,267744.24,148308.84,0.699573268862463
05001,2017,103684.5,267744.24,148328.55,0.699019170618199
05003,2002,42976.26,243598.32,53249.4,0.807075009295879
05003,2007,43044.48,243598.32,53418.87,0.805791661261273
05003,2012,44114.22,243598.32,54430.74,0.8104651893397
05003,2017,44209.53,243598.32,54922.5,0.804943875460877
05005,2002,0,151962.21,7.65,0
05005,2007,0,151962.21,6.48,0
05005,2012,0,151962.21,0.9,0
05005,2017,0,151962.21,0.9,0
05007,2002,0,228936.06,2.25,0
05007,2007,0,228936.06,1.8,0
05007,2012,0,228936.06,0.45,0
05007,2017,0,228936.06,11.52,0
05009,2002,0,155920.14,9.18,0
05009,2007,0,155920.14,9.18,0
05009,2012,0,155920.14,0.18,0
05009,2017,0,155920.14,1.17,0
05011,2002,0,169103.43,638.64,0
05011,2007,0,169103.43,702.72,0
05011,2012,0,169103.43,752.13,0
05011,2017,0,169103.43,862.11,0
05013,2002,0,163783.89,155.34,0
05013,2007,0,163783.89,216.99,0
05013,2012,0,163783.89,273.69,0
05013,2017,0,163783.89,292.14,0
05015,2002,0,165404.61,0,NaN
05015,2007,0,165404.61,0,NaN
05015,2012,0,165404.61,0,NaN
05015,2017,0,165404.61,0,NaN
05017,2002,102187.44,178913.43,116261.82,0.878942373343201
05017,2007,101815.47,178913.43,116281.89,0.875591805396352
05017,2012,103775.4,178913.43,117994.5,0.879493535715648
05017,2017,106335.45,178913.43,120239.19,0.884365987495425
05019,2002,2943.54,228663.09,4682.79,0.62858680402068
05019,2007,2957.13,228663.09,4792.05,0.617090806648512
05019,2012,2962.62,228663.09,4928.04,0.601176126817152
05019,2017,2973.69,228663.09,4998.51,0.594915284754857
05021,2002,93477.33,166131.54,110389.59,0.846794792878568
05021,2007,92028.42,166131.54,109834.47,0.837882861364014
05021,2012,92265.57,166131.54,109978.74,0.838940053323033
05021,2017,92226.33,166131.54,110017.53,0.838287589259639
05023,2002,0,153304.02,24.66,0
05023,2007,0,153304.02,28.17,0
05023,2012,0,153304.02,58.95,0
05023,2017,0,153304.02,58.5,0
05025,2002,0,155072.61,265.5,0
05025,2007,0,155072.61,295.83,0
05025,2012,0,155072.61,336.06,0
05025,2017,0,155072.61,522.9,0
05027,2002,0,198591.21,1.89,0
05027,2007,0,198591.21,1.89,0
05027,2012,0,198591.21,2.25,0
05027,2017,0,198591.21,1.89,0
05029,2002,5933.07,146767.32,9557.28,0.620790643362965
05029,2007,6004.98,146767.32,9700.2,0.619057339023938
05029,2012,6306.39,146767.32,9747.81,0.646954546713569
05029,2017,6036.75,146767.32,9786.96,0.616815640403149
05031,2002,108256.86,184595.85,131791.14,0.821427449523542
05031,2007,106755.03,184595.85,131358.96,0.812696979330531
05031,2012,106450.74,184595.85,131128.02,0.811807728050801
05031,2017,105631.56,184595.85,130605.3,0.808784635845559
05033,2002,5401.89,156214.08,7320.24,0.737938920035409
05033,2007,5416.11,156214.08,7395.48,0.732354086550163
05033,2012,5432.4,156214.08,7444.08,0.729761098752297
05033,2017,5439.51,156214.08,7434.09,0.731698163460491
05035,2002,112815.72,164821.77,127935.9,0.881814408621818
05035,2007,109983.24,164821.77,126611.73,0.868665486207321
05035,2012,108540.72,164821.77,126326.43,0.859208322438939
05035,2017,108748.62,164821.77,126337.41,0.860779241873013
05037,2002,110695.23,161175.33,120497.31,0.91865312179998
05037,2007,110116.17,161175.33,120143.88,0.916535823547567
05037,2012,110089.17,161175.33,120169.53,0.916115507816332
05037,2017,110009.7,161175.33,120067.11,0.916235095522829
05039,2002,0,173031.3,63.27,0
05039,2007,0,173031.3,61.38,0
05039,2012,0,173031.3,89.82,0
05039,2017,0,173031.3,107.37,0
05041,2002,107186.4,212257.8,120994.38,0.885879162321423
05041,2007,106601.31,212257.8,120809.7,0.882390321306981
05041,2012,107018.64,212257.8,121150.53,0.88335263576643
05041,2017,106855.38,212257.8,120998.52,0.88311311576373
05043,2002,26394.03,216432.09,32770.89,0.805410838704716
05043,2007,26339.85,216432.09,32790.51,0.803276618753414
05043,2012,26388.81,216432.09,32969.97,0.800389263320531
05043,2017,26409.96,216432.09,33088.5,0.798161294709642
05045,2002,3054.42,171995.04,4811.94,0.634758538136386
05045,2007,3054.06,171995.04,4806.18,0.635444365379574
05045,2012,3047.22,171995.04,4828.5,0.631090400745573
05045,2017,2949.12,171995.04,4787.1,0.616055649558188
05047,2002,227.97,160485.57,861.84,0.264515455304929
05047,2007,231.03,160485.57,883.35,0.261538461538462
05047,2012,231.03,160485.57,882,0.261938775510204
05047,2017,231.03,160485.57,892.26,0.258926770223926
05049,2002,0,160666.56,0.09,0
05049,2007,0,160666.56,0.09,0
05049,2012,0,160666.56,0.09,0
05049,2017,0,160666.56,0.09,0
05051,2002,0,190275.3,10.17,0
05051,2007,0,190275.3,2.97,0
05051,2012,0,190275.3,1.98,0
05051,2017,0,190275.3,1.98,0
05053,2002,0,163927.17,659.16,0
05053,2007,0,163927.17,700.47,0
05053,2012,0,163927.17,752.67,0
05053,2017,0,163927.17,896.4,0
05055,2002,75459.69,150100.02,86775.93,0.869592408862688
05055,2007,75002.04,150100.02,86365.89,0.868422012440328
05055,2012,74942.82,150100.02,86376.87,0.867626020715963
05055,2017,74790.81,150100.02,86298.21,0.866655403397127
05057,2002,0,191955.15,105.3,0
05057,2007,0,191955.15,123.75,0
05057,2012,0,191955.15,200.34,0
05057,2017,0,191955.15,213.12,0
05059,2002,454.86,161144.28,1408.41,0.322959933542079
05059,2007,481.68,161144.28,1488.69,0.323559639683211
05059,2012,469.26,161144.28,1705.05,0.275217735550277
05059,2017,467.91,161144.28,1767.78,0.264687913654414
05061,2002,0,154198.26,1.08,0
05061,2007,0,154198.26,1.08,0
05061,2012,0,154198.26,1.08,0
05061,2017,0,154198.26,1.08,0
05063,2002,23112.45,199818.45,28657.35,0.806510371684751
05063,2007,23187.96,199818.45,28914.03,0.801962230792456
05063,2012,23137.29,199818.45,28926.36,0.799868701074038
05063,2017,23258.61,199818.45,28826.37,0.806851851273678
05065,2002,0,151253.19,21.15,0
05065,2007,0,151253.19,21.15,0
05065,2012,0,151253.19,21.15,0
05065,2017,0,151253.19,25.47,0
05067,2002,108116.19,166150.71,123031.62,0.878767507084764
05067,2007,107790.12,166150.71,122856.03,0.877369389194816
05067,2012,107829.45,166150.71,122850.54,0.877728742584282
05067,2017,107835.12,166150.71,122823,0.877971715395325
05069,2002,100978.2,236665.35,114429.69,0.882447553602566
05069,2007,100088.55,236665.35,114137.37,0.876913056608892
05069,2012,100030.86,236665.35,114006.6,0.877412886622354
05069,2017,99831.6,236665.35,114004.08,0.875684449188134
05071,2002,311.67,176833.44,1506.51,0.206882131549077
05071,2007,311.67,176833.44,1516.86,0.205470511451288
05071,2012,311.67,176833.44,1518.3,0.205275637225845
05071,2017,311.13,176833.44,1516.59,0.205151029612486
05073,2002,11597.13,141174.09,16302.51,0.711370825719475
05073,2007,11538.18,141174.09,16455.15,0.701189597177783
05073,2012,11837.43,141174.09,16661.61,0.710461353974796
05073,2017,11858.4,141174.09,16636.95,0.712774877606773
05075,2002,71083.53,153420.39,79391.34,0.895356218952848
05075,2007,70424.19,153420.39,79169.04,0.889542048255227
05075,2012,70348.59,153420.39,79135.02,0.888969131491974
05075,2017,70106.04,153420.39,79065.63,0.886681608683824
05077,2002,103008.42,160448.67,115731.72,0.890062119529546
05077,2007,101286.36,160448.67,115136.1,0.879709839051349
05077,2012,101589.84,160448.67,115221.33,0.881692999030648
05077,2017,101604.69,160448.67,115236.27,0.881707556136623
05079,2002,57930.48,148196.61,66984.3,0.864836685611404
05079,2007,57406.23,148196.61,66934.71,0.857645158991501
05079,2012,57379.59,148196.61,66983.22,0.856626331191603
05079,2017,57365.28,148196.61,67026.06,0.855865315669756
05081,2002,5381.82,146269.44,8626.68,0.623857613821308
05081,2007,5442.93,146269.44,8987.4,0.605617865011015
05081,2012,5616.9,146269.44,9237.15,0.608077166658547
05081,2017,5641.65,146269.44,9338.31,0.604140363727484
05083,2002,2255.4,189468.54,3124.26,0.721898945670335
05083,2007,2262.6,189468.54,3133.98,0.721957383263454
05083,2012,2274.03,189468.54,3146.13,0.722802299968533
05083,2017,2285.82,189468.54,3230.73,0.707524305652283
05085,2002,89335.08,207938.79,111375.63,0.802106169904494
05085,2007,88189.83,207938.79,111277.98,0.792518250241422
05085,2012,88594.02,207938.79,112062.96,0.790573620400532
05085,2017,88953.39,207938.79,112266.81,0.792339160612117
05087,2002,0,216778.86,0.09,0
05087,2007,0,216778.86,0.09,0
05087,2012,0,216778.86,0.09,0
05087,2017,0,216778.86,0.09,0
05089,2002,0,165833.82,0.9,0
05089,2007,0,165833.82,0.9,0
05089,2012,0,165833.82,0.27,0
05089,2017,0,165833.82,0.27,0
05091,2002,17332.83,165151.8,22749.75,0.761891009791316
05091,2007,18373.32,165151.8,23002.92,0.798738594926209
05091,2012,18446.58,165151.8,23164.74,0.79632147824668
05091,2017,18436.32,165151.8,23218.56,0.79403373852642
05093,2002,175989.06,238230.63,200413.26,0.878130818290167
05093,2007,173821.41,238230.63,199998.18,0.869114958946126
05093,2012,173495.34,238230.63,199598.31,0.869222489909859
05093,2017,173360.07,238230.63,199377.9,0.869504945131833
05095,2002,66659.85,160914.78,88165.35,0.756077642747406
05095,2007,66054.42,160914.78,87823.89,0.752123596438281
05095,2012,65884.5,160914.78,87779.07,0.75057186183449
05095,2017,65690.28,160914.78,87754.86,0.748565720462662
05097,2002,0,207273.06,0.36,0
05097,2007,0,207273.06,0.36,0
05097,2012,0,207273.06,0.36,0
05097,2017,0,207273.06,0.36,0
05099,2002,0,160743.96,117,0
05099,2007,0,160743.96,122.31,0
05099,2012,0,160743.96,126.72,0
05099,2017,0,160743.96,126.63,0
05101,2002,0,213212.07,0.09,0
05101,2007,0,213212.07,0.09,0
05101,2012,0,213212.07,0.09,0
05101,2017,0,213212.07,0.09,0
05103,2002,0,191595.33,281.52,0
05103,2007,0,191595.33,394.38,0
05103,2012,0,191595.33,719.19,0
05103,2017,0,191595.33,719.55,0
05105,2002,1005.75,145175.04,2407.23,0.417803865854114
05105,2007,1005.66,145175.04,2501.01,0.402101550973407
05105,2012,1005.66,145175.04,2592.18,0.387959169502118
05105,2017,1310.49,145175.04,2726.19,0.480703839424251
05107,2002,124011.45,188379.99,135622.89,0.914384363878398
05107,2007,122926.14,188379.99,135226.71,0.90903742315405
05107,2012,122825.34,188379.99,135113.58,0.909052517148905
05107,2017,122907.96,188379.99,135151.02,0.909412004437702
05109,2002,0,159053.49,134.91,0
05109,2007,0,159053.49,163.89,0
05109,2012,0,159053.49,162.27,0
05109,2017,0,159053.49,186.12,0
05111,2002,129039.39,197765.55,153387.54,0.841263834076744
05111,2007,127596.42,197765.55,153114.84,0.833338035686156
05111,2012,127870.38,197765.55,153252.72,0.8343759249428
05111,2017,127945.26,197765.55,153236.61,0.834952300236869
05113,2002,0,223380.72,0.54,0
05113,2007,0,223380.72,0.54,0
05113,2012,0,223380.72,0.54,0
05113,2017,0,223380.72,0.54,0
05115,2002,2522.7,215167.59,4434.48,0.568882935541484
05115,2007,2579.76,215167.59,4558.68,0.565900655452894
05115,2012,2545.74,215167.59,4566.24,0.557513402712078
05115,2017,2548.35,215167.59,4584.15,0.555904584274075
05117,2002,71975.25,174985.83,101614.32,0.708317981166434
05117,2007,70239.33,174985.83,101097.81,0.694766088404882
05117,2012,69773.13,174985.83,101072.61,0.690326785862164
05117,2017,69540.57,174985.83,101126.43,0.687659694898752
05119,2002,15172.2,209164.68,24521.94,0.618719399851725
05119,2007,15322.86,209164.68,24564.33,0.623784976020107
